id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2078,경쟁사/해외이슈,경쟁사_해외이슈,KT,"kt cloud, '고객 AX 성과' 창출 겨냥한 클라우드 전략-AIDC 공급 로드맵 공개",kt cloud 고객 ax 성과 창출 겨냥한 클라우드 전략 aidc 공급 로드맵 공개,파이낸셜포스트,파이낸셜포스트,"Tue, 15 Sep 2026 01:17:50 GMT","kt cloud, '고객 AX 성과' 창출 겨냥한 클라우드 전략-AIDC 공급 로드맵 공개 파이낸셜포스트",https://news.google.com/rss/articles/CBMidEFVX3lxTE1MM0ViUXBwZFJpaURIWUFYZEo1N3dIeTRTWGV4UVhMZ3RoUkU5QmxhWHZFTUo5TlZsOGUxX2lLa2g2c1RQWGo5Yjk2THNTelVYVG1kYm5PckJpTWxIcUhuTVJhUU1DWmZsZFpTX3l2MkpLMktH?oc=5,google_rss_KT when:2d,337.0,28.0,"ai_infrastructure_security,aidc_datacenter,policy_legislation",aidc_general,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security+aidc_datacenter,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,337.0,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
1929,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"'구글 피해정보 유출' 재발 막는다…여성인권진흥원, 국제공조 강화",구글 피해정보 유출 재발 막는다 여성인권진흥원 국제공조 강화,뉴시스,뉴시스,"Sun, 13 Sep 2026 23:52:23 GMT","'구글 피해정보 유출' 재발 막는다…여성인권진흥원, 국제공조 강화 뉴시스",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5FMWJCMXlBU2xxOEViZkxMVkRhOFFFVzJhQ1dDUi1HNkZkTjcxVm1YMEpoU0Z5bzlMT0xkOWE1S1k5eEFwNUUwV1lqUjF3ZmNoU2lackwtWHJibmNyc2hUN1dB?oc=5,google_rss_네이버 site:newsis.com when:2d,336.5,71.5,privacy_security_reliability,privacy_security_reliability,구글,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,direct_risk,privacy_security:google:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,336.5,privacy_security_reliability,competitor:platform_obligation,global_incident:platform_regulation:google:platform_data_protection_obligation:general,global_incident:platform_regulation:google:platform_data_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:google:platform_data_protection_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_data_protection_obligation,comp_domestic_direct_risk,,,,
2086,경쟁사/해외이슈,경쟁사_해외이슈,KT,AIDC ‘1GW’까지 확대…김봉균 kt cloud 대표 “고객 AX 경쟁력 제고”,aidc 1gw까지 확대 김봉균 kt cloud 대표 고객 ax 경쟁력 제고,헤럴드경제,헤럴드경제,"Tue, 15 Sep 2026 01:52:59 GMT",AIDC ‘1GW’까지 확대…김봉균 kt cloud 대표 “고객 AX 경쟁력 제고” 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9LTE54RDdzakhLT20zb1FjYXctejduMDJkVFJLQkNvTjBxak1sSDZ2dzNPaC1zd3I3YWs5S01nemp5Q0N4MUdheUV5eXdwQWRTc0hwWXpR?oc=5,google_rss_KT when:2d,330.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,KT,,,,,,,general,24.0,published_today,direct_risk,global_incident:leadership_service:kt:leadership_service,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,330.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:leadership_service:kt:leadership_service:general,global_incident:leadership_service:kt:leadership_service,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
2096,경쟁사/해외이슈,경쟁사_해외이슈,KT,AIDC ‘1GW’까지 확대…김봉균 kt cloud 대표 “고객 AX 경쟁력 제고”,aidc 1gw까지 확대 김봉균 kt cloud 대표 고객 ax 경쟁력 제고,v.daum.net,v.daum.net,"Tue, 15 Sep 2026 01:55:11 GMT",AIDC ‘1GW’까지 확대…김봉균 kt cloud 대표 “고객 AX 경쟁력 제고” v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBGUmF0VWJBems0OEJSSC1lLTVKT3hQWEZrcnJxaTFkd3Fkd3U2UFRCTXRxUDFUN0Iyc1JOaXhLUjB6Uk9wRllnd0xCWWlmSGs?oc=5,"google_rss_""KT"" when:2d",327.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,KT,,,,,,,general,24.0,published_today,direct_risk,global_incident:leadership_service:kt:leadership_service,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,327.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:leadership_service:kt:leadership_service:general,global_incident:leadership_service:kt:leadership_service,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,self_filler_reference,,,,
2080,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT 클라우드, AIDC 1GW 로드맵 제시…고객 ‘AX 인프라 파트너’ 비전",kt 클라우드 aidc 1gw 로드맵 제시 고객 ax 인프라 파트너 비전,이투데이,이투데이,"Tue, 15 Sep 2026 01:00:00 GMT","KT 클라우드, AIDC 1GW 로드맵 제시…고객 ‘AX 인프라 파트너’ 비전 이투데이",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9mR1FDb0hLWFBTTGFCYmhRajM2RS1qWEdtUnVCS2NSUFQ3SVlkXy1vbFpZZGJmREJubGszVFZGVUxQWXNQcWRkaURIaXR1SjBISl81Mg?oc=5,google_rss_KT when:2d,327.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,327.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
2071,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, IBC 2026서 AI 미디어 기술 공개…글로벌 사업자와 협력 논의",kt ibc 2026서 ai 미디어 기술 공개 글로벌 사업자와 협력 논의,뉴스1,뉴스1,"Tue, 15 Sep 2026 00:08:45 GMT","KT, IBC 2026서 AI 미디어 기술 공개…글로벌 사업자와 협력 논의 뉴스1",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1SdTlFbVZjYVMyQXJ0TXVNbFJEbDdNMEtIQUJVZ09LaUZQcThmSjc1aTQwWEU3VzE5VlQzX0RuN0x0cWtPdVNUdk9nOFlfd0t3dzFpM21nTlhBR0tlVlBDWTMxNjJyZ9IBZkFVX3lxTE1SdTlFbVZjYVMyQXJ0TXVNbFJEbDdNMEtIQUJVZ09LaUZQcThmSjc1aTQwWEU3VzE5VlQzX0RuN0x0cWtPdVNUdk9nOFlfd0t3dzFpM21nTlhBR0tlVlBDWTMxNjJyZw?oc=5,google_rss_KT when:2d,318.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,318.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2064,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, IBC 2026서 AI 미디어 기술 공개…글로벌 사업자와 협력 논의",kt ibc 2026서 ai 미디어 기술 공개 글로벌 사업자와 협력 논의,v.daum.net,v.daum.net,"Tue, 15 Sep 2026 00:10:43 GMT","KT, IBC 2026서 AI 미디어 기술 공개…글로벌 사업자와 협력 논의 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBfdTFNRHZiOGNjSUxHVlpzTGFNcUhRVGFwUHFBZEFfWC0tMnRqcDJmWXY0WVRGZW5xTXFXUVNzTUZISTZ4LWFDelNCUkZ4WGs?oc=5,google_rss_KT when:2d,314.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,314.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,self_filler_reference,,,,
599,정부/국회,정부_국회,공정거래위원회,"쿠팡 vs 공정위 '현장조사 집행정지' 갈림길…유통 규제 지형, 법원 판단에",쿠팡 vs 공정위 현장조사 집행정지 갈림길 유통 규제 지형 법원 판단에,파이낸셜포스트,파이낸셜포스트,"Mon, 14 Sep 2026 02:19:38 GMT","쿠팡 vs 공정위 '현장조사 집행정지' 갈림길…유통 규제 지형, 법원 판단에 파이낸셜포스트",https://news.google.com/rss/articles/CBMidEFVX3lxTE1Td1RCVlkyOTZwRE82bGVDLVNVeDNWZllTbE5VN2k3emxfUlNDOTVJNENFeXVVOXozdDVFNUJ5Qk5ZWEF5TVU0M29mYXdRZU5aX1hvanpsT0NUN1dnbnZYT0VuTjR5c0dvQmV4TTNNcVJhTVR5?oc=5,google_rss_공정거래위원회 when:2d,309.6,55.5,"antitrust_platform,policy_legislation",antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,coupang_competitor_enforcement_or_risk,Y,coupang,309.6,policy_legislation,government:policy_legislation,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,,
2082,경쟁사/해외이슈,경쟁사_해외이슈,KT,"kt cloud, ‘AX 인프라 파트너’ 비전 공개",kt cloud ax 인프라 파트너 비전 공개,이코노뉴스,이코노뉴스,"Tue, 15 Sep 2026 01:00:00 GMT","kt cloud, ‘AX 인프라 파트너’ 비전 공개 이코노뉴스",https://news.google.com/rss/articles/CBMibkFVX3lxTE9kSXNLbmpka3laS05tN3p3U3RkSzItTGw2VjZCWGRONGpfYTNqSlUtcldOTU5WWGlXMnRUaEVxY09PMVJsR1A1YXkyTWo5a2IzOF9SeFl2RVVZOWYzSGNMQXdTRTRscXlaTGhPc0NB?oc=5,google_rss_KT when:2d,304.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,304.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2052,경쟁사/해외이슈,경쟁사_해외이슈,KT,'KT 클라우드 써밋 2026' 개최… 'AX 인프라 파트너' 비전 제시,kt 클라우드 써밋 2026 개최 ax 인프라 파트너 비전 제시,ebn.co.kr,ebn.co.kr,"Tue, 15 Sep 2026 01:00:00 GMT",'KT 클라우드 써밋 2026' 개최… 'AX 인프라 파트너' 비전 제시 ebn.co.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1KZVlwMlVJM2VCSDgyajZsRkxPaGZjX1BydkJIcUVEUWtDdVFoVWtRSXdqRjVBU3FudUR3R0tYSDExaWE1a1pxS2pMUVE5eVFRLS1zYUEtYzhJdEkyZllvR09vWFBwUER1?oc=5,google_rss_KT when:2d,302.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,302.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
