kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I019,자사_및_계열사_이슈,5,27,1843,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,AI 정책 컨트롤타워 인선/공백,self_filler_reference,SELF_AFFILIATE_BUSINESS,494.8,"'신작 공백' 카카오게임즈 적자 지속…라인게임즈와 합병 X | 경기도, AI책임관에 주형철 경제부지사…도정·산업 AX 총괄"
selected,2,I031,자사_및_계열사_이슈,5,355,"135,141,117,332,346,89,90,92,44",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영 / v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,global_incident:mna_capital:kakao:mna_capital,self_governance_mna,SELF_AFFILIATE_BUSINESS,440.8,"[컨콜] 카카오게임즈, “신작 연기 NO, 검증된 게임사 인수할 것” | 블랙록, 카카오 지분 5.01% 확보…'단순투자' 목적 | | 무디스 하이닉스 신용등급 상향과 블랙록 카카오 지분 확대 등 이시각 주요뉴스"
selected,3,I001,정부_국회,5,532,"1823,1974,2148,2053,2176,2058,2059,2001,2162",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,679.0,"""AI 정부사업·모델·GPU 한 곳에""...과기정통부, 원스톱 포털 AX360° 개설 | 정부, '국가 AI 컴퓨팅센터' 착공…2028년까지 첨단 반도체 1만 5000장 구축 | 네이버, 남미서 AI 인프라 협력 확대…GPU·클라우드 사업 논의"
selected,4,I007,정부_국회,5,384,"2528,2095,2533,2425",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,629.5,"6000억원 과징금에 8500억원 적자…쿠팡發 ‘제재 형평성’ 논란 | [속보] 쿠팡Inc, 2분기 영업손실 8350억…공정위 과징금 반영에 적자 전환 | [속보] 쿠팡Inc, 2분기 영업손실 8350억…공정위 과징금 반영에 적자 전환"
selected,5,I037,정부_국회,4,3549,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,government_ai_core_policy:마이스 글로벌 보안 전문가 한자리 제20회 국제 시큐리티 콘퍼런스 isec 2026 개최,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,414.5,[마이스] 글로벌 보안 전문가 한자리…‘제20회 국제 시큐리티 콘퍼런스(ISEC 2026)’ 개최
selected,6,I002,경쟁사_해외이슈,4,2021,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:코스피 개인 매수세에 6350선 상승 마감 엔비디아 투자 네이버 급등 도,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"코스피, 개인 매수세에 6350선 '상승' 마감...엔비디아 투자 네이버 '급등'도"
selected,7,I003,경쟁사_해외이슈,4,2033,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 14조 ai 팩토리 사업 구조 공개,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버, 14조 AI 팩토리 사업 구조 공개"
selected,8,I004,경쟁사_해외이슈,4,2069,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버가 공개한 ai팩토리 계획,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,네이버가 공개한 AI팩토리 계획
selected,9,I181,산업동향,3,3573,,로컬 보조 라벨,industry_structural_change:웹 공격 암호화 트래픽 통제 수요 확대 보안 웹 게이트웨이 시장 고속 성장,industry_structural_change,INDUSTRY_STRUCTURAL_CHANGE,124.5,웹 공격·암호화 트래픽 통제 수요 확대...‘보안 웹 게이트웨이’ 시장 고속 성장
selected,10,I005,경쟁사_해외이슈,4,2052,,로컬 보조 라벨,comp_domestic_ai_platform:네이버 남미 ai 시장 공략 브라질 칠레서 데이터센터 클라우드 협력,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,654.5,"네이버, 남미 AI 시장 공략… 브라질·칠레서 데이터센터·클라우드 협력"
selected,11,I006,경쟁사_해외이슈,4,2217,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:skt 과장광고 판결 경쟁사 lte랑 비교하고 skt가 5g 속도 1등,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,[SKT 과장광고 판결-下] 경쟁사 LTE랑 비교하고 SKT가 5G 속도 1등?
selected,12,I038,정부_국회,5,3277,"3275,3570,655,1721,1057,1023,1170,813,956",v26: 해외 정부·규제기관 이슈는 경쟁사/해외로 분류 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section:,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,GOV_PLATFORM_REGULATION,413.0,"EU, AI 생성 콘텐츠 '투명성 의무' 전격 선언…챗봇· 딥페이크·AI 텍스트 모두 표시 의무 | EU, AI 콘텐츠 라벨 의무화…""진짜처럼 보이면 표시해야"" | 엔비디아, 차세대 AI 플랫폼 출하 시작..AI 공급망 수혜!"
selected,13,I041,자사_및_계열사_이슈,5,122,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,self_direct_risk:카카오 광고 회복에 실적 개선 카톡 ai 서비스 사업화 속도,self_direct_risk,SELF_DIRECT_RISK,405.8,"카카오, 광고 회복에 실적 개선…카톡 AI 서비스 사업화 속도"
selected,14,I043,자사_및_계열사_이슈,5,344,"329,62,34,350,324,364",v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영 / 로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,카카오게임즈 최대주주 변경 및 공동대표 체제,self_strategic_reference,SELF_AFFILIATE_BUSINESS,397.05,"[컨콜]김태환 카카오게임즈 대표 ""라인게임즈와 합병 계획 없다…사업 협력은 검토"" | 김태환 카카오게임즈 공동 대표 ""라인게임즈와 기업 결합 계획 없다"" | [속보] 김태환 카카오게임즈 대표 ""라인게임즈와 합병 계획 없다"""
selected,15,I118,정부_국회,5,567,,로컬 보조 라벨,government_ai_core_policy:과기정통부 신한그룹 ai 교육 mou 체결 유휴부지에 ai 배움터,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,357.5,"과기정통부·신한그룹 AI 교육 MOU 체결…""유휴부지에 'AI 배움터'"" - 머니투데이"
backup,1,I008,경쟁사_해외이슈,4,2112,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:네이버 크림에 1300억원 투자 글로벌 c2c 경쟁력 키운다,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,615.5,"네이버, 크림에 '1300억원' 투자...글로벌 'C2C' 경쟁력 키운다"
backup,2,I009,경쟁사_해외이슈,4,2320,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:홍범식 첫 m a lgu+ 파고네트웍스 품고 b2b 보안 승부수,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,615.5,"홍범식號 첫 M&A…LGU+, 파고네트웍스 품고 B2B 보안 승부수"
backup,3,I010,경쟁사_해외이슈,4,1937,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:mna_capital:naver:mna_capital,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,608.5,"엔비디아 품은 네이버, 다시 빛난 ‘지분 경영’"
backup,4,I011,경쟁사_해외이슈,4,2257,,로컬 보조 라벨,comp_domestic_strategy:kt 홍대서 미니브 x 민트라온 팝업 개장 ip 협력 본격화,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,603.5,"KT, 홍대서 '미니브 X 민트라온' 팝업 개장…IP 협력 본격화"
backup,5,I012,경쟁사_해외이슈,4,2329,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:privacy_security:lguplus:lguplus,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,589.5,"해킹이 바꾼 통신사 미래…LGU+, 보안 M&A 참전"
backup,6,I013,경쟁사_해외이슈,4,2342,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:leadership_service:lguplus:leadership_service,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,573.5,"LGU+, 보안 전문기업 '파고네트웍스' 인수…홍범식 대표 첫 MA"
backup,7,I014,경쟁사_해외이슈,5,488,"2755,2866,2871",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:google:platform_operator_obligation,self_privacy_security,COMPETITOR_AI_STRATEGY,559.0,"백악관, 프런티어 AI 출시 전 보안검증 틀 확정… 오픈AI·앤트로픽·구글·메타와 적용방안 논의 | [글로벌] 구글·오라클, 기업용 AI 협력 확대...ERP·업무 시스템에 제미나이 적용 | 오픈AI·구글 비상...EU, AI 모델 사전 심사·시장 차단 권한 시행"
backup,8,I015,경쟁사_해외이슈,4,2339,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:mna_capital:kt:mna_capital,competitor_general_low_relevance,COMPETITOR_PLATFORM_RISK,549.5,[#통신 풍향계] KT-연세의료원 '의료 데이터 고도화' 협력·LGU+ '파고네트웍스' 인수·KT엠 '로밍 프로모션' 연장·'민팃 올 보상' 실시·ETRI-해양부 '해양 IoT 무선통신체계' 개발
backup,9,I016,경쟁사_해외이슈,4,1805,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,543.25,"[DD퇴근길] 두 공룡의 결합…네이버·두나무 합병, 연내 성사되나"
backup,10,I017,경쟁사_해외이슈,4,2334,"2340,2348,2350,2351,2352,2346,2332,2364",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:mna_capital:lguplus:mna_capital,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,527.0,"LGU+, 7년 만에 M&A…보안기업 파고네트웍스 인수 | LGU+, 보안기업 ‘파고네트웍스’ 인수…“보안 역량 강화” | LGU+, MDR 전문기업 파고네트웍스 인수…""보안 역량 강화"""
backup,11,I018,경쟁사_해외이슈,4,2407,"2512,2509,2515,2404,2517,2516,921,927",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,495.0,"'8500억 적자' 쿠팡에 날아든 1조원 과징금·세금 청구서 | 쿠팡Inc, 과징금에 상장 후 최대 적자…상반기 영업손실 1.2조 육박(종합) | 6200억 과징금에 발목 잡힌 쿠팡Inc…매출 13.3조에도 영업손실 8350억(종합)"
backup,12,I020,경쟁사_해외이슈,4,973,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:법원 kt 5g 과장광고 인정 가입자도 이탈,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,478.0,"법원, KT 5G 과장광고 인정…가입자도 이탈"
backup,13,I021,경쟁사_해외이슈,4,2382,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:쿠팡 2분기 매출 90억 달러 돌파 속 손실 심화 전망 ai 해외 투자 성과 시험대,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,470.5,"쿠팡, 2분기 매출 90억 달러 돌파 속 손실 심화 전망… AI·해외 투자 성과 시험대"
backup,14,I022,자사_및_계열사_이슈,4,442,2104,로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,self_filler_reference,SELF_AFFILIATE_BUSINESS,470.3,"“AI가 광고 만들고 등록한다”…네이버, AI 광고 실험 확대 | 네이버 플레이스 리뷰에 '별점' 더한다…내달부터 5점 척도 적용"
backup,15,I023,경쟁사_해외이슈,4,2650,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:토스 최연소 po출신이 창업한 ai 광고 스타트업 시드 투자 유치,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,470.25,"토스 최연소 PO출신이 창업한 AI 광고 스타트업, 시드 투자 유치 - 머니투데이"
backup,16,I024,경쟁사_해외이슈,4,2680,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:토스 최연소 po 출신 창업 ai 광고 애딧앤아크 매쉬업벤처스 등서 시드 투자 유치,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,468.25,"토스 최연소 PO 출신 창업 AI 광고 ‘애딧앤아크’, 매쉬업벤처스 등서 시드 투자 유치"
