kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I002,자사_및_계열사_이슈,5,119,"97,70,59,89,118,92,158,130,49","카카오게임즈의 공동대표 체제 전환은 주요 계열사의 핵심 경영구조 변화로, 사업 방향성에 영향을 미칠 수 있어 경영진의 필독이 요구됩니다.",카카오게임즈 최대주주 변경 및 공동대표 체제,경영권/인선,SELF_DIRECT_RISK,366.0,"카카오게임즈 대표 교체…이시우·김태환 공동대표로 전환 | 카카오게임즈, 22일 임시주총…공동대표 전환 시동 | 카카오게임즈, 김태환·이시우 공동대표 체제로 전환한다"
selected,2,I060,자사_및_계열사_이슈,5,115,,"카카오가 구글 딥마인드와 협력해 AI 생성 콘텐츠에 워터마크를 도입하는 것은 AI 윤리 및 저작권 이슈에 대한 선제적 대응 전략으로, AI 기술 신뢰도 확보 측면에서 중요한 행보입니다.",카카오-구글 딥마인드 AI 콘텐츠 워터마크 도입,AI_기술_협력,SELF_AFFILIATE_BUSINESS,172.0,"카카오, 구글 딥마인드 손잡고 AI 콘텐츠 워터마크 도입"
selected,3,I030,자사_및_계열사_이슈,4,189,"128,165,169,187","스타벅스가 카카오톡 선물하기 시장에서 1위 자리를 탈환한 것은 핵심 서비스의 시장 경쟁 구도와 파트너 동향을 보여주는 중요 지표로, 커머스 및 비즈니스 전략 수립 시 참고해야 합니다.",카톡 선물하기 내 스타벅스 교환권/소비 변화,카카오톡 선물하기,SELF_AFFILIATE_BUSINESS,231.5,"‘탱크데이’ 논란 이후 반등... 스타벅스, 카톡 선물하기 1위 탈환 | 스타벅스 결제액 130억원 줄어…카톡 선물 1위는 탈환 | 스타벅스 결제액 130억원 줄어…카톡 선물 1위는 탈환"
selected,4,I016,정부_국회,5,213,"1840,2260,474","7월부터 시행되는 불법촬영 이미지 차단 의무는 카카오톡, 게임 등 다수 서비스에 직접 적용되는 새로운 플랫폼 규제입니다. 기술적·정책적 대응 방안의 시급한 점검이 필요합니다.",플랫폼 불법촬영 이미지 차단 의무 확대,유통방지_조치,SELF_INCLUDED_REGULATION,264.0,"""불법촬영 이미지도 7월부터 '차단 의무'""…방미통위 설명회 | ""불법촬영 이미지도 7월부터 '차단 의무'""…방미통위 설명회 | 네이버·카카오·구글, 7월부터 ‘불법촬영 이미지’ 사전 확인하고 차단해야"
selected,5,I001,정부_국회,5,313,"261,1866,1933,2707",정부의 AI 데이터센터(AIDC) 특별법 추진 및 GPU 확보 정책은 카카오의 AI 개발 및 서비스 확장을 위한 인프라 전략과 투자 계획에 직접적인 영향을 미치는 핵심 동향입니다.,국가 AI 인프라/AIDC/GPU 정책,AI 인프라 및 정책,GOV_AI_DIGITAL_POLICY,371.5,"KT, 금융 고객 대상 AX 세미나 개최…안정성·보안성 강화된 인프라 전략 소개 | [AI 3강의 꿈, 중간성적표]①AIDC특별법·GPU 확보 긍정적…부처간 협업은 '지지부진' | [AI 3강의 꿈, 중간성적표]①AIDC특별법·GPU 확보 긍정적…부처간 협업은 '지지부진'"
selected,6,I006,정부_국회,5,782,"625,777,745","금융당국이 금융권 AI 도입 가이드라인 및 모범사례를 논의하는 것은 카카오뱅크, 카카오페이 등 금융 계열사의 AI 기술 활용 전략에 직접적인 영향을 미칠 규제 환경 변화를 예고합니다.",금융권 AI 도입 가이드라인/모범사례,AI 도입 논의,GOV_AI_DIGITAL_POLICY,334.0,"금융위 안창국 상임위원, 금융안정위 총회…AI도입 등 논의 | 금융위 안창국 상임위원, 금융안정위 총회…AI도입 등 논의 | 안창국 금융위 상임위원, 금융안정위 총회 참석…AI 도입 등 논의"
selected,7,I044,정부_국회,4,557,,"공정거래위원회의 AI 가상모델 표시 의무화는 AI 생성 콘텐츠 활용에 대한 새로운 투명성 규제입니다. 향후 카카오의 광고, 마케팅, 콘텐츠 서비스 전반에 걸쳐 이용자 고지 정책 마련이 필요합니다.",AI 가상모델 표시 의무화,AI 윤리 및 규제,GOV_AI_DIGITAL_POLICY,191.5,"공정위, 이달부터 AI가상모델 표시 의무화…업계도 주의해야"
selected,8,I004,정부_국회,4,889,"2838,837,2804,2805,2888,2803,2824,2826,772",금융당국이 가상자산 해외 이전 거래 규제를 완화하고 사업자의 자금세탁방지(AML) 책임을 강화하는 것은 향후 카카오의 디지털자산 관련 사업의 규제 준수 및 리스크 관리 전략에 영향을 줍니다.,가상자산 이전거래/AML 규제 조정,가상자산 규제 완화,GOV_FINANCIAL_DIGITAL_POLICY,356.0,"""보이스피싱 자금세탁 막는다""…경찰청·가상자산사업자 상시 공조체계 구축 | FIU, 가상자산 거래소 대표들과 '특금법 시행령 개정안' 논의 | 금융당국, 가상자산 해외 거래 규제 완화… 사업자 자금세탁방지 책임 강화"
selected,9,I008,경쟁사_해외이슈,5,1739,"1701,1729,1754,1769","국내 대표 간편결제 서비스인 네이버페이의 장시간 장애는 결제 플랫폼의 안정성이 사업의 핵심 경쟁력임을 재확인시켜주는 사례로, 카카오페이의 장애 대응 및 예방 시스템 점검에 시사점을 줍니다.",네이버페이 앱 장애/복구,서비스_장애,COMPETITOR_PLATFORM_RISK,323.25,"네이버페이, 안드로이드 기기 호환성 오류 긴급 복구 완료… ""앱 업데이트 필요"" | 네이버페이, 5시간째 일부 안드로이드 단말기 페이앱 '먹통' | 네이버페이 안드로이드서 페이앱 먹통… 업데이트 후 이용 권장"
selected,10,I017,경쟁사_해외이슈,5,205,,금감원의 쿠팡페이 제재 착수는 유사한 통합 인증/결제 서비스를 운영하는 카카오페이에 중요한 컴플라이언스 참고 사례입니다. 특히 '원아이디' 서비스의 적정성 쟁점은 향후 인증 서비스에 직접적인 시사점을 제공합니다.,쿠팡페이 제재 절차 돌입,전자금융 규제 및 제재,SELF_DIRECT_RISK,261.5,"[단독]금감원, '쿠팡페이' 제재 절차 돌입…'원아이디' 적정성 쟁점"
