id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
1985,경쟁사/해외이슈,경쟁사_해외이슈,SKT,국가대표 AI LG·SKT·업스테이지 3파전…엔비디아 GPU 지원,국가대표 ai lg skt 업스테이지 3파전 엔비디아 gpu 지원,JTBC,JTBC,"Tue, 18 Aug 2026 02:06:00 GMT",국가대표 AI LG·SKT·업스테이지 3파전…엔비디아 GPU 지원 JTBC,https://news.google.com/rss/articles/CBMiVEFVX3lxTE0xcXQ0ckhoWUNQQjBIZkxLU1ptWk1jWjdSSklNZmxzbGtSUUVKeEpmOXRjSDJVdjg1UzhicXB0VFUyRUQ0TUdMbGFIX3drTTFBbUF6dQ?oc=5,google_rss_SKT when:2d,357.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,SKT,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:leadership_service:skt:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,357.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:leadership_service:skt:leadership_service:general,global_incident:leadership_service:skt:leadership_service,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2011,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 국산 NPU·LLM 결합 AI 서버 출시…공공·금융 AX 겨냥",kt 국산 npu llm 결합 ai 서버 출시 공공 금융 ax 겨냥,서울경제TV,서울경제TV,"Wed, 19 Aug 2026 00:56:37 GMT","KT, 국산 NPU·LLM 결합 AI 서버 출시…공공·금융 AX 겨냥 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTFB1cnA2NFBiVThlM3Q3MjJrbzNORUJVbGNObGc5UVd5WUV5SjJfZU9HNWVISV81R0VBZ2hHbDdfakdLc3pEM0NiLUVLRDRoSFdEWk9sUE9yN1dvLU5JNFdVMUlxRHY?oc=5,google_rss_KT when:2d,332.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,332.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_public_infra,,,
1924,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"구글, 국내 모바일 지난 7월 월간 이용자 수에서 네이버 첫 추월… AI 검색 시장 지각변동",구글 국내 모바일 지난 7월 월간 이용자 수에서 네이버 첫 추월 ai 검색 시장 지각변동,씨원뉴스,씨원뉴스,"Mon, 17 Aug 2026 20:43:30 GMT","구글, 국내 모바일 지난 7월 월간 이용자 수에서 네이버 첫 추월… AI 검색 시장 지각변동 씨원뉴스",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1PMHRDLXc3RnRBZ0oyaGpaOEhQMHYzWGt5YXhDSGRkMGVBbVRGN3RfNVQxZVFqdEl3UHMxdldqTWtNSHRZUWt5NDJFbGxubUlya0tOWUQ1ejBSOEtXSWVWNmpHU2ZWd9IBakFVX3lxTE55aGY3QzRfcEFfemFpMGdtRktuZUQ0aTZWNHNhd0Nsa1pwYTdkeHQtWlFuSDZDQkJRTmtFSTlUWjRfSGJoSS1NUWVZUE1xd3NqaldTZXJwRUhUcjNoejNfMjVidDRNXy1Damc?oc=5,google_rss_네이버 AI when:2d,315.5,19.0,"ai_infrastructure_security,search_ads",ai_infrastructure_security,"구글,네이버",,,,,,,general,14.0,published_yesterday,business_change,event:구글+네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,315.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:구글 국내 모바일 지난 7월 월간 이용자 수에서 네이버 첫 추월 ai 검색 시장 지각변동,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:구글 국내 모바일 지난 7월 월간 이용자 수에서 네이버 첫 추월 ai 검색 시장 지각변동,comp_domestic_ai_platform,,,
2062,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, ‘소버린 AI’로 AX 도입 제약 산업 혁신 가속화 나선다",kt 소버린 ai로 ax 도입 제약 산업 혁신 가속화 나선다,elec4,elec4,"Wed, 19 Aug 2026 00:37:23 GMT","KT, ‘소버린 AI’로 AX 도입 제약 산업 혁신 가속화 나선다 elec4",https://news.google.com/rss/articles/CBMibkFVX3lxTE9mWGFoZlE1cGhLeDBpaDg2MUZDdmdXbUZzTDdNY2lQVlowUTd5Z3lzeG9tdVFSQ0N1cjh2YUJNWUgtLU1weWpkc2xtQldKaGZvQ2NUV3NvVXY5RkJGVThYeFNKOEEtM1ctZUU5MlJB?oc=5,"google_rss_""KT"" when:2d",314.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,314.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2092,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,[통신] KT 농협 유통 AX / KT클라우드 AI 서밋 / LGU+ 벤츠 차량용 TV,통신 kt 농협 유통 ax kt클라우드 ai 서밋 lgu+ 벤츠 차량용 tv,웹이코노미,웹이코노미,"Tue, 18 Aug 2026 09:52:00 GMT",[통신] KT 농협 유통 AX / KT클라우드 AI 서밋 / LGU+ 벤츠 차량용 TV 웹이코노미,https://news.google.com/rss/articles/CBMickFVX3lxTE5ncEhnbGZsUzdHVWNDSzhBWUxVbHgyRDhBbVlibl9JWE1DZ3daZC1tSXpoTzBnWnBTRFd4UGRxeXhMWndFT3hEaU1jTDRsNnZVeGhoYjJLQm1RZDE5Q3J6VHdfTFRIOUJLZ3liSU1GLVRVUQ?oc=5,google_rss_LGU+ when:2d,307.5,11.0,ai_infrastructure_security,ai_infrastructure_security,"KT,LGU+",,,,,,,general,14.0,published_yesterday,business_change,event:KT+LGU+:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,307.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2667,경쟁사/해외이슈,경쟁사_해외이슈,MS,"KT·농협·MS, AI로 유통 AX 협력…농협몰 클라우드 전환",kt 농협 ms ai로 유통 ax 협력 농협몰 클라우드 전환,논객닷컴,논객닷컴,"Tue, 18 Aug 2026 02:05:31 GMT","KT·농협·MS, AI로 유통 AX 협력…농협몰 클라우드 전환 논객닷컴",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9LRWhfVHlaby1WY2NWTHRYUXQzcFR6MG85Z1BUM3ZUR3A2eWtLcGFWQ1hTMU5xYkdNdDJmOVRyVHRVVHJhSW1VS1c1R2x2NTNFamJydXdONHowRTYyR28zc1FTYU9uaURG0gFrQVVfeXFMUEpEY1U1Ny1HNGpWTk93S2JPLWZiMGdEeExXWlFDcVJQRHhhRV9HbGhfRVU0MkxrdEVNS0pCeXk1bHI5bHptTlBUR0Qxall2ZjBLOTJUdDRBNGd1azVzdHRyeVN0S2NaY3BJbms?oc=5,google_rss_MS when:2d,307.5,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,307.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2673,경쟁사/해외이슈,경쟁사_해외이슈,MS,"KT·농협·MS, 농산물 e커머스에 AI 입힌다…NH싱씽몰 클라우드 전환서 AX로 확대",kt 농협 ms 농산물 e커머스에 ai 입힌다 nh싱씽몰 클라우드 전환서 ax로 확대,인더스트리뉴스,인더스트리뉴스,"Tue, 18 Aug 2026 02:05:02 GMT","KT·농협·MS, 농산물 e커머스에 AI 입힌다…NH싱씽몰 클라우드 전환서 AX로 확대 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE1WdG1lem9LZXpVRWcwQ0pGQnJQSmJmZkRhazJNTUNyOHdJM0V6OEE0OWxLUDRQSkdQbDBFMU1UcGFTUkx1d1F4bTFCRjlybHo4NmZjdGNLNUZzWlNubkw3Nk12eVZmY01BdGtMdFFCbFpfQQ?oc=5,"google_rss_""MS"" when:2d",307.5,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,307.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2656,경쟁사/해외이슈,경쟁사_해외이슈,MS,"농협, KT·MS 손잡고 ‘NH싱씽몰’ AI 인프라 구축… ""농가 판로 넓힌다""",농협 kt ms 손잡고 nh싱씽몰 ai 인프라 구축 농가 판로 넓힌다,메트로신문,메트로신문,"Tue, 18 Aug 2026 01:43:56 GMT","농협, KT·MS 손잡고 ‘NH싱씽몰’ AI 인프라 구축… ""농가 판로 넓힌다"" 메트로신문",https://news.google.com/rss/articles/CBMiYEFVX3lxTFB6RzlqMnNtVDVwdjkydnIzTnV0Vlk1TjBwS1NCUklSRElqVWU3SXlfX3lBZnp1NDlRNU5GelVrZ0E3UUJJaS1MZGtqRzYySFBoMk5DSjVTM05zaVFBMjhnSA?oc=5,google_rss_MS when:2d,307.5,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,307.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2650,경쟁사/해외이슈,경쟁사_해외이슈,MS,"KT·농협·MS, 유통 AX 협력 맞손…AI·클라우드로 농산물 e커머스 ‘혁신’",kt 농협 ms 유통 ax 협력 맞손 ai 클라우드로 농산물 e커머스 혁신,thepublic.kr,thepublic.kr,"Tue, 18 Aug 2026 09:58:29 GMT","KT·농협·MS, 유통 AX 협력 맞손…AI·클라우드로 농산물 e커머스 ‘혁신’ thepublic.kr",https://news.google.com/rss/articles/CBMib0FVX3lxTE9Cc05mRURHTTR3Z21wcHJnRHUzeTUwQVRHa1dCVV9GekU5MHhwTU5WcHUtR0FONFRVZ3pXNE5kVlAyT1EzT2k3cDF5TTRDMVVwd3M3WFZkTFVfNnZqMWM2djlmYkJoN3BNbk5YckJpQdIBb0FVX3lxTE9Cc05mRURHTTR3Z21wcHJnRHUzeTUwQVRHa1dCVV9GekU5MHhwTU5WcHUtR0FONFRVZ3pXNE5kVlAyT1EzT2k3cDF5TTRDMVVwd3M3WFZkTFVfNnZqMWM2djlmYkJoN3BNbk5YckJpQQ?oc=5,google_rss_MS when:2d,305.5,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,305.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2648,경쟁사/해외이슈,경쟁사_해외이슈,MS,KT·농협·MS 맞손… AI·클라우드로 유통 AX 혁신 속도,kt 농협 ms 맞손 ai 클라우드로 유통 ax 혁신 속도,imsn.kr,imsn.kr,"Tue, 18 Aug 2026 06:38:48 GMT",KT·농협·MS 맞손… AI·클라우드로 유통 AX 혁신 속도 imsn.kr,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9DNHRGaEg3SjlQcVpxRnNFWGlxelctend1ODRfRlk4Si1icUhpTUszN0VydlozTTBObnI4ZkZTSUxZWW1Sd1g5YWlkMTgycG5vYlphV3pJaTQ5Z2duNDdpLTZfUQ?oc=5,google_rss_MS when:2d,305.5,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,305.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
