kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I003,자사_및_계열사_이슈,5,255,"5,204,97,277",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:platform_regulation:kakao:platform_regulation,self_strategic_reference,SELF_AFFILIATE_BUSINESS,662.3,"티빙 개인정보 유출, 네이버·카카오·KT 연동 이용자도 피해 가능성 제기 | [금융人사이트] 윤호영 카카오뱅크 대표, 플랫폼 혁신 통했다…AI·글로벌로 성장 2막 | [상생플랫폼] 기아ㆍ카카오모빌리티 '자율주행 서비스 최적화 PBV 공동개발' MOU"
selected,2,I027,자사_및_계열사_이슈,5,363,"365,2280,2198,2187",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:platform_operator_obligation,self_legal_regulatory,SELF_DIRECT_RISK,629.5,"쿠팡 '표적 제재' 주장에… 李대통령 ""법과 방침 따른 것"" | 쿠팡 '표적 제재' 주장에… 李대통령 ""법과 방침 따른 것"" | 쿠팡 ""과징금 표적"" 반발 겨냥?…李대통령·개보위원장 ""원칙대로 처분"" 한목소리"
selected,3,I001,정부_국회,4,1617,"2255,2281",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,733.5,"공정위 제동 건 법원…쿠팡 동일인 분쟁, 제도 개편 시험대로 | 티빙, KBO·KT 효과에 쿠팡플레이 제쳐…과징금 처분은 변수 | 티빙, KBO·KT 효과에 쿠팡플레이 제쳐…과징금 처분은 변수"
selected,4,I033,정부_국회,4,2769,731,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,global_incident:platform_regulation:kt:platform_algorithm_ad_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,613.0,"법원 “KT 5G 속도 광고, 기만·과장 해당…공정위 과징금 적법” | 법원 “KT 5G 속도 광고, 기만·과장 해당…공정위 과징금 적법”"
selected,5,I056,정부_국회,5,697,"3366,1515,833",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_regulation,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,517.0,"방미통위, 플랫폼 고삐 죈다…허위정보·청소년 SNS 대책 본격화 | KT나스미디어 ""하반기 디지털 광고시장, 검색·영상 플랫폼 중심 변화"" | KOIIA 발굴 기업 '아크헬스케어', 중기부 TIPS 선정…AI 기반 K-Care 디지털 돌봄 플랫폼 개발 본격화"
selected,6,I002,경쟁사_해외이슈,4,1985,1538,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:아시아 ai 허브 적지 sk gs 네이버 550조 ai팩토리 영토 넓힌다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"""韓, 아시아 AI 허브 적지""…SK·GS·네이버, 550조 'AI팩토리' 영토 넓힌다 | ""韓, 아시아 AI 허브 적지""…SK·GS·네이버, 550조 'AI팩토리' 영토 넓힌다"
selected,7,I004,경쟁사_해외이슈,4,1874,1920,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:ai 시대 광고는 네이버 ai 최적화 광고 전략 공개,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,633.0,"AI 시대 광고는⋯네이버, AI 최적화 광고 전략 공개 | AI 시대 광고는⋯네이버, AI 최적화 광고 전략 공개"
selected,8,I005,경쟁사_해외이슈,4,1911,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:구글 네이버 출신 ddd 노코드 ai 업무자동화 비법 공개,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"구글·네이버 출신 'DDD', 노코드 AI 업무자동화 비법 공개"
selected,9,I031,산업동향,4,1835,800,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,615.0,두나무 결합 늦어진 네이버페이…디지털자산 확장 전략도 속도 조절 [네이버파이낸셜-두나무 합병] | 네이버·두나무 결합 멈췄다…가상자산 합병 심사 형평성 논란
selected,10,I006,경쟁사_해외이슈,4,1913,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:구글 네이버 출신 ai팀 ddd ai 업무자동화 온라인 강의 출시 기업 ax 시장 공략,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"구글·네이버 출신 AI팀 DDD, 'AI 업무자동화' 온라인 강의 출시…기업 AX 시장 공략"
