"date","url","title","press","issue_group","canonical_url","event_key","event_stage","title_hash","source_version"
"2026.6.8","https://www.newsworks.co.kr/news/articleView.html?idxno=843135","올해 국가정보보호백서 살펴보니…""AI가 스스로 해킹하는 시대 왔다""","뉴스웍스","국가정보보호백서, AI 기반 해킹 시대 도래","","","","",""
"2026.6.8","https://www.dataeconomy.co.kr/news/articleView.html?idxno=40506","AI 서버 랙 하나가 65가구분 전력을 삼킨다, 미국 30개 주 300건 법안의 경고","한국데이터경제신문","AI 서버 전력 소비 규제","","","","",""
"2026.6.8","https://digitalchosun.dizzo.com/site/data/html_dir/2026/06/08/2026060880043.html","뉴엔AI-한국에너지정보문화재단, AI 기반 에너지 이슈 분석·정보 검증 협력","디지틀조선일보","AI 기반 에너지 이슈 분석·정보 검증 협력","","","","",""
"2026.6.8","https://news.nate.com/view/20260608n00073","지선 끝났는데 또 미뤄진 디지털자산기본법…업계 ""답답함 넘어 분통""","네이트","디지털자산기본법 제정 지연","","","","",""
"2026.6.8","https://www.sedaily.com/article/20052980?ref=sedailyEng","‘통신사→AI 인프라 기업’…SKT, 그룹 AI 전략 핵심축 부상","서울경제","국가 AI 인프라/AIDC/GPU 정책","","","","",""
"2026.6.8","http://www.newsworker.co.kr/news/articleView.html?idxno=430132","[분석_AI플랫폼 ②네이버] 최수연 체제 네이버, AI 투자 확대에 순이익 급감... 플랫폼 성장 이어갔지만 수익성 방어 시험대 올라","뉴스워커","네이버 AI 투자 확대 및 수익성 시험대","","","","",""
"2026.6.8","https://v.daum.net/v/QWQVIgEoWj?f=p","CU편의점·티빙 등 대형서비스 3곳 해킹… 개인정보 줄줄 새","v.daum.net","CU편의점·티빙 등 해킹","","","","",""
"2026.6.8","https://v.daum.net/v/20260607163817116?f=p","美 정부, AI기업 지분 보유 검토… 오픈AI와 논의","v.daum.net","미국 정부, AI 기업 지분 보유 검토 (오픈AI 논의)","","","","",""
"2026.6.8","https://news.nate.com/view/20260608n24097","'새만금 AI·수소도시' 속도…김윤덕 장관, 베이징·내몽골 수소생태계 점검","네이트","새만금 AI·수소도시 추진","","","","",""
"2026.6.9","https://www.yna.co.kr/amp/view/AKR20260608070700017","카카오 파업 예고에 정부 촉각…비상대응체계 점검","연합뉴스","카카오 노조 임단협/파업 및 내부 갈등","","","","",""
"2026.6.9","https://news.nate.com/view/20260605n33662","실적 좋은데 카카오는 날 수 없다, 왜?","네이트","카카오 실적 대비 주가 부진","","","","",""
"2026.6.9","https://www.newsis.com/view/NISX20260609_0003661784","카카오 준신위, 'AI 기본법' 대응 워크숍 개최","뉴시스","카카오 준신위, AI 기본법 대응 워크숍 개최","","","","",""
"2026.6.9","https://www.businesspost.co.kr/BP?command=article_view&num=439495","캐피털업계 지형 변화 일어날까, 1조 규모 애큐온캐피탈 인수전 뜨겁고 카카오뱅크도 진출 예고","비즈니스포스트","애큐온캐피탈 인수전 및 카카오뱅크 진출","","","","",""
"2026.6.9","https://v.daum.net/v/pcudYb8BWV?f=p","개인정보 유출한 티빙·CU…쿠팡 최종 제재 수위만 기다린다","v.daum.net","티빙·CU 개인정보 유출, 쿠팡 제재 수위 주목","","","","",""
"2026.6.9","https://www.daenews.co.kr/25441","“아동·청소년 디지털 성범죄 대응체계 개선 방안 모색”…여성가족부·방통위·경찰청 및 법조·시민사회 모여 플랫폼 규제와 공조 체계 진단:동아경제신문 & daenews.co.kr","동아경제","global_incident:platform_regulation:platform_sector:platform_regulation","","","","",""
"2026.6.9","https://newsyonhap.com/news/107786","스테이블코인 감독권 갈등에 막힌 '디지털 자산 기본법'…원화 스테이블코인·현물 ETF로 돌파구 모색","뉴스N연합","스테이블코인 감독권 갈등에 막힌 '디지털 자산 기본법'","","","","",""
"2026.6.9","http://www.bubb.co.kr/news/articleView.html?idxno=4886","중국, ‘뒷광고·가짜 리뷰’ 겨냥…온라인 제품평가 규제 강화","법치뉴스","중국, 온라인 제품평가 규제 강화","","","","",""
"2026.6.9","https://www.newsis.com/view/NISX20260609_0003661376","오픈AI도 IPO 비공개 신청서 제출…""시기 아직 결정 안해""","뉴시스","오픈AI IPO 추진","","","","",""
"2026.6.9","https://www.ddaily.co.kr/page/view/2026060909393680546","삼성SDS, 과기정통부 첨단 GPU 사업 선정에 주가 강세","디지털데일리","국가 AI 인프라/AIDC/GPU 정책","","","","",""
"2026.6.9","https://contents.premium.naver.com/ahnlaw/anlaw/contents/260608115043751vx","일베금지법 완벽정리 처벌부터 위헌 논란까지, 정말 커뮤니티 폐쇄가 가능할까","네이버 프리미엄콘텐츠","global_incident:platform_regulation:naver:platform_content_moderation_obligation","","","","",""
"2026.6.9","https://www.thefairnews.co.kr/news/articleView.html?idxno=78988","배민 1:1 맞춤 컨설팅 통했다…외식업주 주문·매출 두 자릿수 성장","thefairnews.co.kr","배민 1:1 맞춤 컨설팅 효과","","","","",""
"2026.6.9","https://www.businessplus.kr/news/articleView.html?idxno=112663","[마켓+]엔비디아 생태계 올라탄 'K-로봇'…'피지컬 AI' 시대 글로벌 격전지 부상","비즈니스플러스","K-로봇, 피지컬 AI 시대 글로벌 격전지 부상","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"2026-06-10","https://www.yonhapnewstv.co.kr/news/MYH202606100904364CX","카카오 오늘 창사 첫 파업…노조 600명 판교 행진","연합뉴스TV","카카오 노조 임단협/파업 및 내부 갈등","https://www.yonhapnewstv.co.kr/news/MYH202606100904364CX","global_incident:platform_regulation:kakao:platform_operator_obligation","vote_or_mediation","카카오 오늘 창사 첫 파업 노조 600명 판교 행진","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","https://www.fetv.co.kr/news/articleView.html?idxno=303860","[주주환원 성적표] '실적 악화' 카카오게임즈, '최대주주 변경' 전환기될까","fetv.co.kr","카카오게임즈 최대주주 변경 및 공동대표 체제","https://www.fetv.co.kr/news/articleView.html?idxno=303860","global_incident:platform_regulation:kakao:platform_content_moderation_obligation","decision","주주환원 성적표 실적 악화 카카오게임즈 최대주주 변경 전환기될까","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","https://news.sbs.co.kr/amp/news.amp?news_id=N1008602665","개인정보위, 오늘 쿠팡 제재안 심의…역대 최대 과징금 가능성","SBS 뉴스","global_incident:platform_regulation:coupang:platform_data_protection_obligation","https://news.sbs.co.kr/amp/news.amp?news_id=N1008602665","privacy_security:coupang:data_leak","penalty_or_sanction","개인정보위 오늘 쿠팡 제재안 심의 역대 최대 과징금 가능성","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","https://www.etnews.com/20260610000105","과기정통부·방미통위, 정책협의회 출범…AI·미디어 정책 칸막이 허문다","전자신문","과기정통부·방미통위 AI·미디어 정책 협의","https://www.etnews.com/20260610000105","global_incident:platform_regulation:science_ict_ministry:platform_content_moderation_obligation","action_started","과기정통부 방미통위 정책협의회 출범 ai 미디어 정책 칸막이 허문다","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","https://v.daum.net/v/20260609172601273?f=p","[미토스 디데이③] 정부 ICT 정책 중심엔 'AI'...""보안도 핵심 산업으로 키워야""","v.daum.net","국가 AI 인프라/AIDC/GPU 정책","https://v.daum.net/v/20260609172601273?f=p","global_incident:platform_regulation:toss:platform_operator_obligation","action_started","미토스 디데이 정부 ict 정책 중심엔 ai 보안도 핵심 산업으로 키워야","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","http://www.pitchone.co.kr/16904","네이버, AI 보안 스타트업 ‘에임인텔리전스’에 신규 투자,오픈AI ·앤트로픽 보안참여경험 높이사","피치원미디어","global_incident:ai_security_policy:naver:anthropic_glasswing_security","http://www.pitchone.co.kr/16904","privacy_security:naver:data_leak","decision","네이버 ai 보안 스타트업 에임인텔리전스에 신규 투자 오픈ai 앤트로픽 보안참여경험 높이사","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","https://v.daum.net/v/Y5pvjdd8W0?f=p","알리바바 인터내셔널, ‘픽코파일럿’ 구글 광고 연동…AI 마케팅 강화","v.daum.net","알리바바 인터내셔널, 구글 광고 연동 통한 AI 마케팅 강화","https://v.daum.net/v/Y5pvjdd8W0?f=p","global_incident:platform_regulation:google:platform_content_moderation_obligation","rumor_or_report","알리바바 인터내셔널 픽코파일럿 구글 광고 연동 ai 마케팅 강화","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","http://www.mtnews.net/news/articleView.html?idxno=25004","빛의 색깔로 ‘학습·망각’ 독립 제어하는 뉴로모픽 광시냅스 플랫폼 개발","기계신문","global_incident:platform_regulation:platform_sector:platform_regulation","http://www.mtnews.net/news/articleView.html?idxno=25004","global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation","decision","빛의 색깔로 학습 망각 독립 제어하는 뉴로모픽 광시냅스 플랫폼 개발","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","https://www.the-tech.co.kr/news/article.html?no=41601","eG이노베이션스, AI 기반 옵저버빌리티 전략 공개…자율형 IT 운영 시대 연다","더테크","AI 기반 옵저버빌리티 전략","https://www.the-tech.co.kr/news/article.html?no=41601","global_incident:platform_regulation:apple:platform_data_protection_obligation","action_started","eg이노베이션스 ai 기반 옵저버빌리티 전략 공개 자율형 it 운영 시대 연다","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","https://www.epnc.co.kr/news/articleView.html?idxno=402875","eG이노베이션스, SAP PCE·VDI 모니터링 시장 공략 본격화…데이터센터 영역도 준비","테크월드","SAP PCE·VDI 모니터링 시장 공략","https://www.epnc.co.kr/news/articleView.html?idxno=402875","privacy_security:skt:data_leak","action_started","eg이노베이션스 sap pce vdi 모니터링 시장 공략 본격화 데이터센터 영역도 준비","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","https://www.fajournal.com/news/articleView.html?idxno=21028","로크웰오토메이션, 산업용 사이버보안 솔루션 ‘SecureOT’ 신제품 3종 출시","FA저널","산업용 사이버보안 솔루션 출시","https://www.fajournal.com/news/articleView.html?idxno=21028","global_incident:platform_regulation:hongkong_els:platform_data_protection_obligation","investigation","로크웰오토메이션 산업용 사이버보안 솔루션 secureot 신제품 3종 출시","google_rss_v26_2_generic_profile_gov_industry_pivot"
"2026-06-10","https://www.chosun.com/special/special_section/2026/06/10/NFSGNGNPEZBYVJTCJHJKAB4MVM?outputType=amp","동국대, 건학 120주년 맞아 ‘동악 플랜’ 가동… AI 혁신 박차","조선일보","대학교 AI 혁신 계획","https://www.chosun.com/special/special_section/2026/06/10/NFSGNGNPEZBYVJTCJHJKAB4MVM?outputType=amp","global_incident:platform_regulation:openai:platform_data_protection_obligation","decision","동국대 건학 120주년 맞아 동악 플랜 가동 ai 혁신 박차","google_rss_v26_2_generic_profile_gov_industry_pivot"
