검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,"[장중수급포착] 카카오뱅크, 외국인/기관 동시 순매수… 주가 +5.74%",https://news.google.com/rss/articles/CBMiXEFVX3lxTE55dkdieGJzUzdDV3U1TXM2ZldDUkFNT2RsNGRWQW56Z1RQUllPaHVlMnA2NzlPYjBtajhkZHhLRXo3Q2pqaklTRU5wX1p6QVRKMnItSDN2ZjFrR204?oc=5,뉴스핌,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"하이브, 엔터 브랜드평판 1위…카카오·JYP 뒤이어",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1lSnR2alRienVwYXh4UEhxRjFfQkx1LWtfZTF0WGtyR3pITVJNWDBWU2hBZUs4WVVGVTBqM3NUTEhKcUNOMi1NdnNaS3Z4WkJCaHdQaFJyUmEyVXZ4UWVKbGppZ3o?oc=5,bntnews.co.kr,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_low_value_ranking_article,,,,,,,,,,,,,
카카오,"하이브, 7월 엔터 브랜드평판 1위… 카카오·JYP 제쳤다",https://news.google.com/rss/articles/CBMid0FVX3lxTE92dGJOVS1oMGtMa3pzNmh6RTM5QU51b2d3ODBoZGlWdk5FNm5hQnl5TkZtYm5aeUFTR1dGd1pDUnJBa3gtSHphMzlFX29SR1ZDQzQzQUR3TklsblpydGZVeHNYSzBSX1hvTGMxWExhTm9uaURhcEdv0gF3QVVfeXFMT3Z0Yk5VLWgwa0xrenM2aHpFMzlBTnVvZ3c4MGhkaVZ2TkU2bmFCeXlORm1iblp5QVNHV0Z3WkNSckFreC1IemEzOUVfb1JHVkNDNDNBRHdOSWxuWnJ0ZlV4c1hLMFJfWG9MYzFYTGFOb25pRGFwR28?oc=5,핀포인트뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_low_value_ranking_article,,,,,,,,,,,,,
카카오,카카오 주가 하락 중,https://news.google.com/rss/articles/CBMiXEFVX3lxTFB1emZKSFBHZ250Z0tiS01hb1VQTjJ1ODlDdy1mTEkxUlRJOUF1aFhNbXhyYnkyZG1CNGliU3ZNYkdSUkhwOU1EYi1Ld0xxa1BncExXWm92Q0F6NVIw?oc=5,아시아뉴스통신,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"도서관 회원증이 카카오톡에 쏙…카카오, 카카오톡 지갑에 ‘책이음카드’ 도입",https://news.google.com/rss/articles/CBMiVkFVX3lxTE14blQ4RzBLX3dEbE4weDNrOTNhVS1hTFN0THRLVG5EVE5udkp0NWpubjh3OXJWR3dIXzE1RE5ZZV81dHE4c3p1eTFBX1Rxbko1b2E0VWFB?oc=5,kakaocorp.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 VX, 8월 31일까지 여름 골프장 예약 할인 행사",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5yOFc4dkhmcXREVVI4UHFuWVVSTDI4U09ZYTUtQ3dCWmVDMTA5b25CLVduLWVIclExbmUyc2Rtc3Rsd0RKdFUtU2gySU00LXpES0V2MVdnLWxuaFXSAWBBVV95cUxQNVdTRlctd0xGNUpwLUctcDVocGtSZ29tY2d0c01FTVA1SG9WRTR6QmhVLW1penJzbTRqT1h4bVdBNERCb25hRVJTNUdmN2FvbFhxcEVlLTJ1NDhDUFAwWjU?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오VX, 카카오골프예약-프렌즈 스크린 여름 프로모션 실시",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5wc0U3TUdsOWdrX0xxSkZUZW1oN212YW5mMHVWMW41NnVkOE5XWnotMlNqUU1WOXd2ZmZGamgxS3hnVnRELW5YRlhWeWI4Umc?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[카카오 톡쇼핑+] 슬기로운 여름나기…더위도 혜택도 싹 잡자!,https://news.google.com/rss/articles/CBMiTkFVX3lxTE1Qd1BfWm5HNXo1eV9UamUzc3Q4eXVqaDJrcVlnYXRjVnRkRm5zQk9qdndZeXozUGVTck5pUGNxVnNYS0FLMnlER3ZMT3diQQ?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,“줄 짧은 부스 어디?”…카카오맵으로 치맥축제 즐긴다,https://news.google.com/rss/articles/CBMiZEFVX3lxTE50TnFYN3dtaG16anZwc0VnSk1lN0RJcjR4cElUd3dPbFJTb3RudXNDbklhSHBDZW0zNXVvMjlNdktlRUUtSjZ4aUlTdnJSU2lOT3JZVTRGeHdZTXZ4Y0xDLVBFQ08?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"“치킨 부스, 헤매지 마세요”…카카오맵, 대구치맥축제 전용 지도 도입",https://news.google.com/rss/articles/CBMiYkFVX3lxTFB1ejdaeHJOU0pwYzRkLTJIR2EzZEhCSjRLZWZyanAxcjdDQ0ktNHBOWTFTMHpaSko5MVBZNkh5Y1FXbnQ4NkgxTVhUMm0zcVlfTmpXY1FfSUZCcVprV3c4RGt3?oc=5,이코노미스트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
