issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude,v26_max_todayness,v26_article_forms,v26_event_key,v26_2_roundup,v26_2_gov_ok,v26_2_gov_reason,v26_2_market_stock,v26_2_industry_structural,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score
I001,네이버클라우드 국방 특화 옴니모달 AI 공개,국내 경쟁사 AI 서비스 확장,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,602.0,3,3,3,12,1737,"1737,1767,1894,1763,1829,1827,1758,1835,1810,1834","네이버클라우드, 국방용 경량 옴니모달 AI 공개 | 네이버클라우드, 국방용 AI 모델 공개…지휘관 상황 판단 돕는다 | 네이버클라우드, 국방용 경량 옴니모달 AI 공개…드론·전술차량서 실시간 분석 - 머니투데이 | 네이버클라우드, 국방 특화 옴니모달 AI 모델 공개 | 현대전 패러다임의 변화…네이버클라우드, 2030년 전군 AI 전환 지원",v.daum.net | v.daum.net | 머니투데이 | 아이뉴스24 | 헤럴드경제,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈 / 카카오의 AI 기술 개발 방향 및 공공/특수 시장 진출 전략 수립에 대한 시사점을 제공할 수 있다. 특히 폐쇄망 AI 기술은 보안 및 특정 산업 적용에 참고될 수 있다.",v40: 자사 사업 확장·제휴성 이슈로 2순위 허용 / 국내 경쟁사 네이버의 AI 모델 특화 전략으로 카카오의 AI 사업 전략에 참고할 필요가 있다.,False,False,24.0,"analysis_feature,business_change",event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I002,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,593.5,4,5,4,1,439,439,"[속보] 김종철 방미통위원장 ""조만간 쿠팡 납치광고건 제재 절차 개시""",뉴시스,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,29.0,official_action,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I003,국가 AI 인프라/AIDC/GPU 정책,국내 통신사 AI 서비스,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,STRATEGIC_REFERENCE,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,domestic,591.0,2,3,2,24,2851,"2851,2916,1924,1947,1936,1945,1941,1976,1984,1977","AI 수요 폭증에 빅테크, 2년 내 완공될 亞 데이터센터 찾는다 | 벡트·AID·심플랫폼, 엣지데이터센터 시장 공략…""AI 인프라 선도"" | KT, 매장에 다국어 AI 상담사 도입…20여개 언어 지원 | KT, 통신업계 첫 '다국어 AI 상담사' 도입 | KT, 통신매장에 '다국어 AI 상담사' 도입",전자신문 | 한국경제 | 연합뉴스 | 서울경제TV | 지디넷코리아,"AI 수요 폭증으로 인한 아시아 데이터센터 확보 경쟁 심화는 카카오의 AI 인프라 투자 및 운영 전략, 특히 해외 거점 마련에 대한 장기적인 계획 수립에 영향을 미친다. / 엣지 데이터센터 시장 공략 소식은 AI 인프라 확산 및 기술 발전에 대한 산업 동향을 보여주며, 카카오의 데이터센터 운영 및 AI 기술 인프라 전략 수립에 참고할 수 있다. / 국내 통신 경쟁사의 다국어 AI 상담사 도입 사례는 AI 기반 고객 서비스 혁신 동향을 보여주며, 카카오의 AI 상담 서비스 개발 및 적용 전략에 대한 참고 자료가 됨. / 카카오의 AI 기반 고객 서비스 및 상담 기술 개",AI 수요 폭증에 따른 아시아 데이터센터 시장의 변화는 카카오의 AI 인프라 전략 및 투자 방향에 직접적인 영향을 미친다. / AI 인프라 및 데이터센터 시장의 동향은 카카오의 AI 사업 및 데이터센터 운영 전략에 직접적인 영향을 미치는 중요한 산업 정보이다. / 국내 경쟁사의 AI 기반 고객 서비스 도입은 카카오의 AI 서비스 및 고객 경험 전략에 대한 벤치마킹 및 경쟁 시사점을 제공함. / 국내 경쟁사 KT의 AI 서비스 도입으로 카카오 AI 전략에 대한 시사점이 있다. / KT의 AI 기반 고객 상담 서비스 도입은 카카오의 고객 서비스 및 AI 챗봇 기술 적용 전략에 대한 경쟁 시사점을 제공합니다. / SKT의 앤스로픽 투자 성과는,False,False,24.0,"business_change,general,market_commentary",global_incident:platform_regulation:platform_sector:platform_regulation,True,False,roundup_without_central_public_actor,False,False,,False,roundup,0
I004,네이버클라우드 국방 AX 전략 및 경량 AI 모델 공개,네이버 AI 전략,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,584.0,3,3,3,14,1753,"1753,1830,1768,1906,1788,1846,1774,1794,1764,1797","국방 AX 힘 싣는 네이버클라우드…""2030년 전군 AI 에이전트 확산"" | 2030년 전군 AX 목표…네이버클라우드, 국방 AI 풀스택 전략 | 네이버클라우드, 軍 특화 경량 AI 공개…국방 AX 로드맵 제시 | 국방 AX 힘 싣는 네이버클라우드…""2030년 전군 AI 에이전트 확산"" | [주간 클라우드 동향/6월②] 네이버클라우드, 국방 AX 정조준…소버린 AI로 넓히는 클라우드 전선",v.daum.net | 뉴시스 | 서울경제TV | 지디넷코리아 | 디지털데일리,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈 / 네이버가 국방 분야 AI 시장에 진출하고 특화된 경량 AI 모델을 공개하며 AI 사업 영역을 확장하는 것으로, 카카오의 B2B AI 전략 수립 및 경쟁사 동향 파악에 중요합니다.","v40: 자사 사업 확장·제휴성 이슈로 2순위 허용 / 네이버 클라우드가 국방 분야 AI 전략을 발표하고 특화된 AI 모델을 공개하는 것은 국내 경쟁사의 AI 사업 확장 및 B2B 시장 공략 전략을 보여주는 중요한 사례입니다. / 동일한 내용의 기사로, 대표 기사(ID: 1830)로 통합하여 분류합니다.",False,False,24.0,"analysis_feature,business_change,general",event:네이버:ai_infrastructure_security+policy_legislation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I005,comp_domestic_ai_platform:네이버클라우드 국방 특화 경량 옴니모달 ai 공개,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,569.5,4,4,5,1,1904,1904,"네이버클라우드, 국방 특화 경량 옴니모달 AI 공개",연합뉴스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,1745번 기사와 중복.,False,True,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I006,comp_domestic_ai_platform:네이버클라우드 국방용 ai 모델 공개 지휘관 상황 판단 돕는다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,569.5,4,4,5,1,1789,1789,"네이버클라우드, 국방용 AI 모델 공개…지휘관 상황 판단 돕는다",뉴스1,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,1745번 기사와 중복.,False,True,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I007,네이버 플레이스 동물병원 검색필터 도입,국내 경쟁사 서비스 개선,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_STRATEGY,domestic,563.5,3,3,3,1,1907,1907,네이버 플레이스서 동물병원 진료정보 본다…전용 검색필터 도입,이데일리,카카오맵 등 로컬 정보 서비스의 기능 개선 및 버티컬 서비스 확장을 위한 경쟁사 동향 분석에 활용할 수 있다.,"국내 경쟁사 네이버의 로컬 서비스 개선 사례로, 카카오의 유사 서비스 전략에 참고할 만하다.",False,False,24.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I008,네이버클라우드 국방 LLM 공개,경쟁사 AI 전략,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,523.0,2,2,2,2,1841,"1841,1819","[AI서머리] 코스포, ‘컴업스타즈 2026’ 참여 기업 모집‧네이버클라우드, 국방 전용 LLM 모델 공개 | 네이버클라우드, 전장에 들어가는 AI를 만들다",스타트업레시피 | ER 이코노믹리뷰,네이버클라우드의 국방 분야 특화 LLM 개발은 카카오의 B2B AI 시장 전략 및 공공 부문 AI 사업 확장 가능성에 대한 경쟁사 동향으로 참고된다.,"네이버의 특정 도메인 특화 AI 모델 출시는 카카오의 AI 전략에 시사하는 바가 크다. / 1841번 기사와 동일한 내용으로, 네이버의 특정 도메인 특화 AI 모델 출시는 카카오의 AI 전략에 시사하는 바가 크다.",False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I009,네이버 로컬 AX 지원 프로그램,네이버 로컬 전략,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_STRATEGY,domestic,505.5,2,2,2,1,1863,1863,"네이버, 로컬 생태계 공략 강화… 부산서 AX 지원 프로그램 가동",MSN,네이버가 지역 기반 AI(AX) 지원 프로그램을 통해 로컬 생태계를 강화하는 것은 카카오의 지역 상생 및 AI 활용 전략에 대한 경쟁사 동향 파악에 중요합니다.,네이버의 로컬 생태계 공략 강화 및 AI(AX) 지원 프로그램 가동은 카카오의 지역 기반 서비스 및 상생 전략에 대한 경쟁 시사점입니다.,False,False,14.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I010,네이버 AI 기반 교육 환경 구축 MOU,국내 경쟁사 AI 서비스 확장,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,499.5,3,3,3,1,1750,1750,"방송대·네이버, AI 기반 디지털 교육환경 구축 위한 MOU 체결",경상일보,카카오의 AI 기술을 활용한 교육 분야 진출 또는 협력 전략 수립 시 네이버의 움직임을 참고할 수 있다.,국내 경쟁사 네이버의 AI 활용 교육 시장 진출 전략으로 카카오의 AI 사업 다각화에 대한 시사점이 있다. / v23_guardrail_fail:simple_mou_pr_or_low_materiality,False,True,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
