kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I117,정부_국회,5,856,"814,732,844","금융위원회가 카카오뱅크를 포함한 10개 금융사의 망분리 규제를 13년 만에 완화하여, 내부 업무망에서의 AI 활용을 허용했습니다. 이는 카카오 금융 계열사의 AI 기술 도입 및 서비스 개발 경쟁력을 높일 수 있는 중요한 규제 변화입니다.",금융권 망분리 완화 및 AI 활용 허용,금융 AI 규제,GOV_AI_DIGITAL_POLICY,188.0,"금융위, 신한·하나·우리·카뱅 등 10개사 망분리 완화…AI 활용 허용 | 금융위, 13년 만에 금융권 망분리 완화…10개사 AI 활용 허용 | 금융위, 13년 만에 금융권 망분리 완화…10개사 AI 활용 허용"
selected,2,I132,정부_국회,4,532,1099,공정거래위원회가 허위·과장 광고를 반복하는 기업에 대한 과징금을 최대 2배까지 상향 조정하는 시행령 개정안을 입법예고했습니다. 이는 카카오의 광고 및 마케팅 활동 전반에 걸쳐 규제 준수 부담과 법적 리스크를 높이는 조치입니다.,공정위 광고 규제 강화,광고 규제,GOV_PLATFORM_REGULATION,151.0,"공정위, 반복 허위·과장 광고 기업 과징금 최대 2배 상향…감경 기준도 강화 | 공정위, 반복 허위·과장 광고 기업 과징금 최대 2배 상향…감경 기준도 강화"
selected,3,I033,경쟁사_해외이슈,5,174,,"공정위가 쿠팡의 자체 브랜드(PB) 상품 순위 조작 및 임직원 리뷰 작성 행위에 대해 역대 최대 규모인 6천억 원대 과징금을 부과했습니다. 이는 플랫폼의 알고리즘 공정성 및 광고 관행에 대한 정부의 강력한 규제 의지를 보여주는 선례로, 업계 전반에 큰 영향을 미칠 사안입니다.",쿠팡 공정위 과징금 부과 (자사우대/기만광고) AND 쿠팡 납치광고 방미통위 심의 착수,플랫폼 시장 규율,GOV_PLATFORM_REGULATION,348.5,"과징금 6247억, 철퇴 맞은 쿠팡…""방미통위 제재도 조만간 개시"" - 머니투데이"
selected,4,I032,경쟁사_해외이슈,5,420,"488,370,337,470,340,485","방송미디어통신위원회가 구글과 애플의 인앱결제 강제 행위에 대한 과징금 부과를 조만간 공식화할 예정이라고 밝혔습니다. 이는 앱 마켓 플랫폼의 운영 정책에 직접적인 영향을 미치는 규제 집행으로, 카카오의 앱 서비스 수익 모델 및 정책에 중대한 영향을 줄 수 있습니다.","방미통위, 구글·애플 인앱결제 제재 공식화",앱 마켓 규제,GOV_PLATFORM_REGULATION,350.0,"구글 인앱결제 과징금 속도…김종철 방미통위원장 ""조만간 공식화"" | 김종철 방미통위원장 “구글·애플 인앱결제 제재절차 조만간 공식화” | 김종철 방미통위원장 “구글·애플 인앱결제 과징금 조만간 공식화”"
selected,5,I004,경쟁사_해외이슈,4,1753,"1830,1768,1906,1788,1846,1774,1794,1764,1797","네이버클라우드가 국방 분야에 특화된 경량 AI 모델을 공개하며, 군 전용 AI 에이전트 확산 로드맵을 제시했습니다. 이는 주요 경쟁사인 네이버가 B2B 및 공공(B2G) AI 시장으로 사업 영역을 본격 확장하는 전략적 움직임으로, 관련 시장의 경쟁 심화를 예고합니다.",네이버클라우드 국방 AX 전략 및 경량 AI 모델 공개,네이버 AI 전략,COMPETITOR_AI_STRATEGY,584.0,"국방 AX 힘 싣는 네이버클라우드…""2030년 전군 AI 에이전트 확산"" | 2030년 전군 AX 목표…네이버클라우드, 국방 AI 풀스택 전략 | 네이버클라우드, 軍 특화 경량 AI 공개…국방 AX 로드맵 제시"
selected,6,I003,산업동향,4,2851,"2916,1924,1947,1936,1945,1941,1976,1984,1977","AI 수요가 폭증하면서 글로벌 빅테크 기업들이 아시아 지역 데이터센터 확보 경쟁에 나서고 있습니다. 이는 AI 인프라의 핵심인 데이터센터 공급망에 구조적인 변화가 일어나고 있음을 보여주며, 카카오의 장기적인 AI 인프라 투자 및 확보 전략에 직접적인 영향을 미치는 동향입니다.",국가 AI 인프라/AIDC/GPU 정책,국내 통신사 AI 서비스,COMPETITOR_AI_STRATEGY,591.0,"AI 수요 폭증에 빅테크, 2년 내 완공될 亞 데이터센터 찾는다 | 벡트·AID·심플랫폼, 엣지데이터센터 시장 공략…""AI 인프라 선도"" | KT, 매장에 다국어 AI 상담사 도입…20여개 언어 지원"
selected,7,I059,자사_및_계열사_이슈,5,168,,v40: 자사 사업 확장·제휴성 이슈로 2순위 허용,GA업계 1200%룰 시행,self_strategic_reference,SELF_AFFILIATE_BUSINESS,302.3,7월 GA업계 1200%룰 시행 '초읽기'…보험시장 대격변 예고
selected,8,I073,자사_및_계열사_이슈,3,53,"121,66,150,31,6",v40: 자사 사업 확장·제휴성 이슈로 2순위 허용,카카오-삼성전자 공동 AI 해커톤 개최,self_strategic_reference,SELF_AFFILIATE_BUSINESS,272.8,"[#IT라운지] 네이버 '동물병원 플레이스'·카카오-삼전 'AI 해커톤'·사방넷 '세미나 성료'마리트 '강릉세일페스타'·쿠콘 'MCP 데이터 사업'·QAI-클래시크 'MOU' | 카카오-삼성전자, AI 인재 육성 맞손…첫 공동 해커톤 개최 | 카카오-삼성전자, 공동 AI 해커톤 개최…인재 양성 맞손"
selected,9,I074,자사_및_계열사_이슈,4,134,,v40: 자사 사업 확장·제휴성 이슈로 2순위 허용,카카오게임즈 수달 보전 기부 캠페인,self_strategic_reference,SELF_AFFILIATE_BUSINESS,269.2,"카카오게임즈 ""게임 하트 1000만 개 모이면 수달 보전에 3000만원 기부"" |"
selected,10,I079,자사_및_계열사_이슈,3,91,,v40: 자사 사업 확장·제휴성 이슈로 2순위 허용,카카오프렌즈 팝업스토어 오픈,self_strategic_reference,SELF_AFFILIATE_BUSINESS,261.95,카카오프렌즈 팝업스토어 ‘후렌즈문방구’ 성수동 정식 오픈…단독 굿즈 및 이벤트 공개
