id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
1883,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"미국, 앤트로픽 최신 모델 외국인 접근 금지령",미국 앤트로픽 최신 모델 외국인 접근 금지령,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Sun, 14 Jun 2026 21:00:00 GMT","미국, 앤트로픽 최신 모델 외국인 접근 금지령 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMigAFBVV95cUxQRlRLcUMzSnhYd2pwdThDdzJ1Y21PWVMyT2tQc3E4TkpRYm9VbTJRdG1Gcm11ckNMRndsSmJfN05JREVBdGJlTDRTWlp1YVlwTm9BN0ljQ3FfN3FScVhNRXhPdlN0eFFjMUtnWUxQaFg3ZEtCMzBZLVZyMXotWVlidg?oc=5,google_rss_네이버 해킹 when:2d,375.0,53.5,platform_obligation,platform_obligation,"네이버,앤트로픽",brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:naver:platform_content_moderation_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,375.0,platform_obligation,competitor:platform_obligation,global_incident:platform_regulation:naver:platform_content_moderation_obligation:general,global_incident:platform_regulation:naver:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,해외 AI 규제,Anthropic 해외 AI 모델 접근 제한,카카오의 해외 AI 모델 활용 및 해외 시장 진출 전략 수립 시 참고할 수 있는 해외 AI 정책 동향입니다.,2,2,2,,,해외 선도 AI 모델에 대한 국가별 접근 제한은 카카오의 AI 기술 도입 및 해외 시장 진출 전략에 영향을 줄 수 있는 글로벌 AI 정책 동향입니다.,gemini,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,"해외 AI 플랫폼에 대한 국가별 접근 및 활용 제한이 발생할 수 있음을 인지하고, 카카오 AI 서비스의 해외 확장을 고려할 때 참고해야 합니다.",Anthropic 해외 AI 모델 접근 제한,해외 AI 규제,,,,
1909,경쟁사/해외이슈,경쟁사_해외이슈,SKT,엔비디아가 SKT 손잡은 이유… AI 시대엔 토큰이 돈 된다,엔비디아가 skt 손잡은 이유 ai 시대엔 토큰이 돈 된다,프레스맨,프레스맨,"Mon, 15 Jun 2026 06:26:15 GMT",엔비디아가 SKT 손잡은 이유… AI 시대엔 토큰이 돈 된다 프레스맨,https://news.google.com/rss/articles/CBMiakFVX3lxTE04bVBBS3VWM29xaUtKTXJvVXNMWkxydEFqc2NaeC02S0cxREtEZlE1NGlpQmNXNER6clZVbE5fV3Y1UDUwTGtmZ3diVzBRcC0tNktPcVNmS3p4VEhJajdxLUcxMTFpVFN5Y2c?oc=5,google_rss_SKT when:2d,349.0,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,349.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,SKT AI 전략,국가 AI 인프라/AIDC/GPU 정책,SKT의 AI 인프라 확장 및 AI 수익 모델 개발 전략을 통해 카카오의 AI 사업 모델 및 인프라 구축 전략에 대한 경쟁 환경 변화를 파악해야 합니다.,1,1,1,,,국내 주요 통신사가 글로벌 AI 선도 기업과 협력하여 AI 인프라를 확장하는 것은 카카오의 AI 기술 경쟁력 확보 및 사업 전략에 중요한 경쟁 시사점입니다.,gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,"국내 경쟁사의 AI 인프라 투자 및 사업 모델 변화는 카카오의 AI 전략 수립에 중요한 경쟁 시사점을 제공하므로, 카카오도 AI 인프라 투자 및 수익 모델 다각화를 검토해야 합니다.",국가 AI 인프라/AIDC/GPU 정책,SKT AI 전략,,,,
483,정부/국회,정부_국회,방송미디어통신위원회,"김종철 방미통위원장 '구글 인앱결제 강제 과징금, 쿠팡 납치광고 제재 조만간'",김종철 방미통위원장 구글 인앱결제 강제 과징금 쿠팡 납치광고 제재 조만간,테크M,테크M,"Mon, 15 Jun 2026 04:56:39 GMT","김종철 방미통위원장 '구글 인앱결제 강제 과징금, 쿠팡 납치광고 제재 조만간' 테크M",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1aUTc1RHhDQk4yUVo5TUxWUU4xSXRLMjd6Sm5nLXBUOW92UXJHMVFUMGJPRklOZDhvM2o3Z3lfNFNIWGpidE5CbkRVZjg3RGs0WWljWnJtVFZXWGMyLXZ2Q0I2dGFZQdIBakFVX3lxTFBqc1ZITzhFWnRfZUxDd0N0VFlQZXVWaTFqazVMWWt2THBmOUJQaThhOWRDMlh1b2tyQjVScVF4NVJFWHZPRWlWdXdPUzdnTjFNcUJNSkoxTEJfTDF6azZFR1V4TUNnN1BkUnc?oc=5,google_rss_방송미디어통신위원회 when:2d,343.6,141.0,"antitrust_platform,legal_regulatory_enforcement,search_ads",antitrust_inapp,"구글,방미통위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,v27:platform_enforcement:coupang:app_market_payment_fee,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,343.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_enforcement:coupang:app_market_payment_fee:sanction_penalty,global_incident:platform_enforcement:coupang:app_market_payment_fee,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 시장 규제,"방미통위, 구글/쿠팡 플랫폼 규제 강화 (인앱결제/광고)","구글 인앱결제 규제는 카카오 서비스에도 영향을 미칠 수 있으며, 쿠팡 '납치 광고' 제재는 플랫폼 광고 정책 전반에 대한 규제 흐름을 이해하는 데 중요합니다.",1,1,1,,,방송미디어통신위원회가 구글 인앱결제 및 쿠팡 광고에 대한 제재 절차를 개시하는 것은 플랫폼 사업 전반에 대한 규제 환경 변화를 예고하며 카카오에 직접적인 영향을 미칩니다.,gemini,,GOV_PLATFORM_MARKET_RULE,COMP_DOMESTIC_DIRECT_RISK,other,"플랫폼 시장의 불공정 행위(앱마켓 수수료, 광고)에 대한 정부의 규제 의지가 강화되고 있음을 보여주며, 향후 카카오의 서비스 운영 및 광고 정책 수립에 있어 규제 준수 강화 필요성을 시사합니다.",카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,"방미통위, 구글/쿠팡 플랫폼 규제 강화 (인앱결제/광고)",플랫폼 시장 규제,platform_enforcement:coupang:app_market_payment_fee,,,
463,정부/국회,정부_국회,방송미디어통신위원회,"김종철 방미통위원장 ""쿠팡 납치광고 조사 마쳐…구글 인앱결제 과징금 곧 발표""",김종철 방미통위원장 쿠팡 납치광고 조사 마쳐 구글 인앱결제 과징금 곧 발표,뉴스웍스,뉴스웍스,"Mon, 15 Jun 2026 03:47:05 GMT","김종철 방미통위원장 ""쿠팡 납치광고 조사 마쳐…구글 인앱결제 과징금 곧 발표"" 뉴스웍스",https://news.google.com/rss/articles/CBMib0FVX3lxTE5CS3lNNGpPN3RsRVVrNFp6SllRSFhiX002SElGTEJUdVd4c1ZiYzlwWEZUOWFYR1Nubzc5Qy1CdnMwVjRpazRYTjBuczZEazJDaE5QbkRBMG1RTUdrLVVvVmFoMmI1ekZvRjEtTGhLMA?oc=5,google_rss_방송미디어통신위원회 when:2d,343.6,141.0,"antitrust_platform,legal_regulatory_enforcement,search_ads",antitrust_inapp,"구글,방미통위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,v27:platform_enforcement:coupang:app_market_payment_fee,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,343.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_enforcement:coupang:app_market_payment_fee:sanction_penalty,global_incident:platform_enforcement:coupang:app_market_payment_fee,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 시장 규제,"방미통위, 구글/쿠팡 플랫폼 규제 강화 (인앱결제/광고)","구글 인앱결제 규제는 카카오 서비스에도 영향을 미칠 수 있으며, 쿠팡 '납치 광고' 제재는 플랫폼 광고 정책 전반에 대한 규제 흐름을 이해하는 데 중요합니다.",1,1,1,,Y,"동일한 내용의 기사로, 대표 기사(ID: 483)로 통합하여 분류합니다.",gemini,,GOV_PLATFORM_MARKET_RULE,COMP_DOMESTIC_DIRECT_RISK,other,"플랫폼 시장의 불공정 행위(앱마켓 수수료, 광고)에 대한 정부의 규제 의지가 강화되고 있음을 보여주며, 향후 카카오의 서비스 운영 및 광고 정책 수립에 있어 규제 준수 강화 필요성을 시사합니다.",카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,"방미통위, 구글/쿠팡 플랫폼 규제 강화 (인앱결제/광고)",플랫폼 시장 규제,platform_enforcement:coupang:app_market_payment_fee,,,
461,정부/국회,정부_국회,방송미디어통신위원회,"방미통위, 구글 인앱결제·쿠팡 납치광고 등 제재 절차 조만간 개시",방미통위 구글 인앱결제 쿠팡 납치광고 등 제재 절차 조만간 개시,천지일보,천지일보,"Mon, 15 Jun 2026 05:20:26 GMT","방미통위, 구글 인앱결제·쿠팡 납치광고 등 제재 절차 조만간 개시 천지일보",https://news.google.com/rss/articles/CBMiakFVX3lxTE5zYkZTOEJkOTVMcERFY0FaNXpVTnhlTnA4R2FPNGtzQkRzdVB3MnhoUUQ1dGV0NmN0a3NEZFdPUlNmOHlXSG9URGZxalNHRko3cUU1V2d1dU5Ob2NOcVFucnhuTWR1OTVlT1E?oc=5,google_rss_방송미디어통신위원회 when:2d,343.6,138.0,"antitrust_platform,legal_regulatory_enforcement,search_ads",antitrust_inapp,"구글,방미통위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,v27:platform_enforcement:coupang:app_market_payment_fee,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,343.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_enforcement:coupang:app_market_payment_fee:sanction_penalty,global_incident:platform_enforcement:coupang:app_market_payment_fee,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 시장 규제,"방미통위, 구글/쿠팡 플랫폼 규제 강화 (인앱결제/광고)","구글 인앱결제 규제는 카카오 서비스에도 영향을 미칠 수 있으며, 쿠팡 '납치 광고' 제재는 플랫폼 광고 정책 전반에 대한 규제 흐름을 이해하는 데 중요합니다.",1,1,1,,Y,"동일한 내용의 기사로, 대표 기사(ID: 483)로 통합하여 분류합니다.",gemini,,GOV_PLATFORM_MARKET_RULE,COMP_DOMESTIC_DIRECT_RISK,other,"플랫폼 시장의 불공정 행위(앱마켓 수수료, 광고)에 대한 정부의 규제 의지가 강화되고 있음을 보여주며, 향후 카카오의 서비스 운영 및 광고 정책 수립에 있어 규제 준수 강화 필요성을 시사합니다.",카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,"방미통위, 구글/쿠팡 플랫폼 규제 강화 (인앱결제/광고)",플랫폼 시장 규제,platform_enforcement:coupang:app_market_payment_fee,,,
1858,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"교보증권 ""네이버, 엔비디아와 손잡고 20조 시장 승부수…AI 팩토리 폭풍 온다"" |",교보증권 네이버 엔비디아와 손잡고 20조 시장 승부수 ai 팩토리 폭풍 온다,핀포인트뉴스,핀포인트뉴스,"Sun, 14 Jun 2026 00:56:31 GMT","교보증권 ""네이버, 엔비디아와 손잡고 20조 시장 승부수…AI 팩토리 폭풍 온다"" | 핀포인트뉴스",https://news.google.com/rss/articles/CBMid0FVX3lxTE1GeTRSWE0yYVBGaHkyY0FYdDk3MDg0clpCYkJNS3NKSFJXQ1lDblFzY2w4b0lUeml4dTVKRkZ6UjUtOWdiWkxjLUgyb0lNVGlJakh2OThPQTRHQWpGYS01T2ZwWm1YLUZFVnE0ZDU0NXZIZ2lsOURF?oc=5,google_rss_네이버 AI when:2d,342.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,342.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,네이버 AI 전략,국가 AI 인프라/AIDC/GPU 정책,네이버의 AI 인프라 투자 및 확장을 통해 카카오의 AI 인프라 구축 전략 및 경쟁사 동향을 파악해야 합니다.,1,1,1,,,국내 핵심 경쟁사인 네이버가 엔비디아와 협력하여 AI 인프라를 확장하는 것은 카카오의 AI 전략 수립에 중요한 경쟁 시사점입니다.,gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,"국내 핵심 경쟁사인 네이버의 AI 인프라 강화는 카카오의 AI 투자 전략에 중요한 경쟁 시사점을 제공하므로, 카카오도 AI 인프라 확보 및 고도화 전략을 검토해야 합니다.",국가 AI 인프라/AIDC/GPU 정책,네이버 AI 전략,,,,
438,정부/국회,정부_국회,방송미디어통신위원회,[현장] ‘구글·쿠팡’ 정조준 방미통위···인앱결제 과징금 발표 ‘임박’,현장 구글 쿠팡 정조준 방미통위 인앱결제 과징금 발표 임박,이뉴스투데이,이뉴스투데이,"Mon, 15 Jun 2026 05:22:41 GMT",[현장] ‘구글·쿠팡’ 정조준 방미통위···인앱결제 과징금 발표 ‘임박’ 이뉴스투데이,https://news.google.com/rss/articles/CBMidEFVX3lxTE9PTmxlZ0tjZ01pT01wejFWV2ZkLUlleGowTm9tUGl6WWoyS3hJeWJvTktPTTdfZldfLWdRLVZuMFZVOXB3VHBreUNaSEd3MmFHZUs4eVYtaVVZM25hRHJKM0FBWmVMSzR4eU9QNE9hZjFCeW160gF0QVVfeXFMT09ObGVnS2NnTWlPTXB6MVZXZmQtSWV4ajBOb21QaXpZajJLeEl5Ym9OS09NN19mV18tZ1EtVm4wVlU5cHdUcGt5Q1pIR3cyYUdlSzh5Vi1pVVkzbmFEckozQUFaZUxLNHh5T1A0T2FmMUJ5bXo?oc=5,google_rss_방송미디어통신위원회 when:2d,340.6,135.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_inapp,"구글,방미통위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,v27:platform_enforcement:coupang:app_market_payment_fee,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,340.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_enforcement:coupang:app_market_payment_fee:sanction_penalty,global_incident:platform_enforcement:coupang:app_market_payment_fee,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 시장 규제,"방미통위, 구글/쿠팡 플랫폼 규제 강화 (인앱결제/광고)","구글 인앱결제 규제는 카카오 서비스에도 영향을 미칠 수 있으며, 쿠팡 '납치 광고' 제재는 플랫폼 광고 정책 전반에 대한 규제 흐름을 이해하는 데 중요합니다.",1,1,1,,Y,"동일한 내용의 기사로, 대표 기사(ID: 483)로 통합하여 분류합니다.",gemini,,GOV_PLATFORM_MARKET_RULE,COMP_DOMESTIC_DIRECT_RISK,other,"플랫폼 시장의 불공정 행위(앱마켓 수수료, 광고)에 대한 정부의 규제 의지가 강화되고 있음을 보여주며, 향후 카카오의 서비스 운영 및 광고 정책 수립에 있어 규제 준수 강화 필요성을 시사합니다.",카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,"방미통위, 구글/쿠팡 플랫폼 규제 강화 (인앱결제/광고)",플랫폼 시장 규제,platform_enforcement:coupang:app_market_payment_fee,,,
1872,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"엔비디아, 네이버와 AI 인프라 확장... 차세대 AI 인프라 확장 개시",엔비디아 네이버와 ai 인프라 확장 차세대 ai 인프라 확장 개시,인벤,인벤,"Sat, 13 Jun 2026 19:16:27 GMT","엔비디아, 네이버와 AI 인프라 확장... 차세대 AI 인프라 확장 개시 인벤",https://news.google.com/rss/articles/CBMia0FVX3lxTE84dFpEQktMSk5kOGVrQW1GSGFWRVpNb1UyMmxGZE16QkdMLU5jRnMtd3FmaVdoSjBBZFRMRkFJd2puUHBOYnpLaXgyWm1ob3BrUFpRODItLTY4dGZOWHhmWERoZEtEaWtxSDJR?oc=5,google_rss_네이버 규제 when:2d,338.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,338.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,네이버 AI 전략,국가 AI 인프라/AIDC/GPU 정책,네이버의 AI 인프라 투자 및 확장을 통해 카카오의 AI 인프라 구축 전략 및 경쟁사 동향을 파악해야 합니다.,1,1,1,,Y,"동일한 내용의 기사로, 대표 기사(ID: 1858)로 통합하여 분류합니다.",gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,"국내 핵심 경쟁사인 네이버의 AI 인프라 강화는 카카오의 AI 투자 전략에 중요한 경쟁 시사점을 제공하므로, 카카오도 AI 인프라 확보 및 고도화 전략을 검토해야 합니다.",국가 AI 인프라/AIDC/GPU 정책,네이버 AI 전략,,,,
1913,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"신한투자증권 등 SK텔레콤 '앤트로픽 베팅' 3년의 결실 촉각...""10배 수익"" 풀이",신한투자증권 등 sk텔레콤 앤트로픽 베팅 3년의 결실 촉각 10배 수익 풀이,파이낸셜포스트,파이낸셜포스트,"Sun, 14 Jun 2026 23:17:57 GMT","신한투자증권 등 SK텔레콤 '앤트로픽 베팅' 3년의 결실 촉각...""10배 수익"" 풀이 파이낸셜포스트",https://news.google.com/rss/articles/CBMidEFVX3lxTE16X1ZvYmxod3JVQXZERDhDR2NsTDc2TERKYWREOHlQWkEzbGo1WEVGSHZlQ091ZWw3a2xONi1TTGNtT1hZNFppTUVhLUpadjNnZ3otQi02QUtldXFmUE40M0MtLWlUUWNoU2FiTmViMk9IUnZ4?oc=5,google_rss_SKT when:2d,337.0,4.0,,,"SKT,앤트로픽",,,,,,,general,24.0,published_today,general,global_incident:ai_security_policy:skt:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,337.0,,,global_incident:ai_security_policy:skt:anthropic_glasswing_security:general,global_incident:ai_security_policy:skt:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,SKT AI 전략,"SKT, 앤트로픽 추가 투자","SKT가 해외 선도 AI 기업에 대한 투자를 확대하며 AI 기술 확보에 나서고 있어, 카카오의 AI 전략 및 해외 파트너십에 대한 경쟁 환경 변화를 파악해야 합니다.",1,1,1,,,국내 주요 통신사인 SKT가 해외 선도 AI 기업에 대한 투자를 확대하는 것은 카카오의 AI 전략 수립 및 해외 파트너십 전략에 중요한 경쟁 시사점입니다.,gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,"국내 경쟁사의 해외 AI 투자 확대는 카카오의 AI 기술 확보 및 파트너십 전략에 대한 시사점을 제공하므로, 글로벌 AI 기술 동향 파악 및 잠재적 파트너십 구축에 참고해야 합니다.","SKT, 앤트로픽 추가 투자",SKT AI 전략,,,,
1920,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 앤트로픽 추가 투자… 규모는 미공개",skt 앤트로픽 추가 투자 규모는 미공개,MSN,MSN,"Sun, 14 Jun 2026 13:11:16 GMT","SKT, 앤트로픽 추가 투자… 규모는 미공개 MSN",https://news.google.com/rss/articles/CBMikAJBVV95cUxNNzctUTRFNEVEX3FudDN0WTBXMjE5bEotTHlya3N4Q0pfY3FEZXowMVR4MF9GR0VSY29zTFVxbHFVMUN3OXBRbHU2TnF0WjI2Y19Jd3EtTWkwTElXVUZEYVFNaVRPdXg5S21NQTEzOFMwZ2haRExBMDQ1eUVocmg0YkkzUFRaMGZmV0RienFpRDVHamhoaEFfTE9KbFhsQmZLcnJvdDg4MEY0d3JDV1dPNkRHeVZBUll1QmQ4RDBPVUMycnVTMlQzRDV5Z1hiTndsMWNEanJJUTNOMFRWU1lla1lFNEZYRklQcUU0TktyU0ZhV3JGb2Q2SGhud0s5SEcyZVRiRXNBd1kwMVNUOWwtbg?oc=5,google_rss_SKT when:2d,332.5,4.0,,,"SKT,앤트로픽",,,,,,,general,14.0,published_yesterday,general,global_incident:ai_security_policy:skt:anthropic_glasswing_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,332.5,,,global_incident:ai_security_policy:skt:anthropic_glasswing_security:announcement,global_incident:ai_security_policy:skt:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,SKT AI 전략,"SKT, 앤트로픽 추가 투자","SKT가 해외 선도 AI 기업에 대한 투자를 확대하며 AI 기술 확보에 나서고 있어, 카카오의 AI 전략 및 해외 파트너십에 대한 경쟁 환경 변화를 파악해야 합니다.",1,1,1,,Y,"동일한 내용의 기사로, 대표 기사(ID: 1913)로 통합하여 분류합니다.",gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,"국내 경쟁사의 해외 AI 투자 확대는 카카오의 AI 기술 확보 및 파트너십 전략에 대한 시사점을 제공하므로, 글로벌 AI 기술 동향 파악 및 잠재적 파트너십 구축에 참고해야 합니다.","SKT, 앤트로픽 추가 투자",SKT AI 전략,,,,
