kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I025,자사_및_계열사_이슈,5,7,"111,115,154",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:leadership_service:kakao:leadership_service,self_filler_reference,SELF_AFFILIATE_BUSINESS,522.05,"[단독]라인게임즈 조동현 대표 퇴임...카카오게임즈 합류 앞둬 | 카카오 노사 교섭 대표에 네이버 지회장…韓 IT 대표기업의 황당한 ‘교차 교섭’ | 카카오,노사 갈등 이어 교섭구조도 논란...네이버 지회장이 '대각선 교섭'대표"
selected,2,I030,자사_및_계열사_이슈,4,153,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:네이버웹툰 카카오엔터 ai로 인기 ip 활용 범위 확대,self_strategic_reference,SELF_AFFILIATE_BUSINESS,500.0,"네이버웹툰·카카오엔터, AI로 인기 IP 활용 범위 확대"
selected,3,I003,정부_국회,4,629,"554,2579,3119,2546,2593,2597,2566,2599,2590",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,648.0,"백악관까지 나선 ‘쿠팡 방어’···공정위 제재에 온플법도 흔들리나 | 백악관까지 나선 ‘쿠팡 방어’···공정위 제재에 온플법도 흔들리나 | 靑 ""美 쿠팡보고서, 일방적 주장…국내법 따른 조사"""
selected,4,I012,정부_국회,4,683,"598,690,448,679,597",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,631.0,"'5G 과장광고' LG유플러스, 공정위 28억 과징금 소송 패소 | ‘5G 과장광고’ LG유플러스, 공정위 28억 과징금 소송 패소 | LG유플러스, 공정위 상대 5G 과장광고 과징금 소송 패소"
selected,5,I014,정부_국회,4,442,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:kt:platform_data_protection_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,623.5,"[IT뒷담화] 개인정보위, 22일 KT 개인정보 유출 과징금 결정···규모 촉각"
selected,6,I001,경쟁사_해외이슈,4,2399,2624,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,686.0,"쿠팡,개인정보 유출악재 소멸?…결제액·이용자 모두 반등 | SKT·쿠팡 등 '1년'간 약 '1억'건 개인정보 털려…왜 반복되나"
selected,7,I002,경쟁사_해외이슈,4,2196,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:엔비디아 블랙웰 1000장 품은 skt 해인 casp 보안 인증 획득,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,650.5,"엔비디아 블랙웰 1000장 품은 SKT 해인, CASP 보안 인증 획득"
selected,8,I004,경쟁사_해외이슈,4,2933,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:sk텔레콤 t 우주 에서 제미나이 클라우드 결합 구글 ai 플랜 출시,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"SK텔레콤, 'T 우주'에서 제미나이·클라우드 결합 '구글 AI 플랜' 출시"
selected,9,I131,산업동향,3,3833,,로컬 보조 라벨,industry_structural_change:삼성 sk하이닉스 800조 투자 격돌 일 반도체 장비시장 6 5조 엔 폭발,industry_structural_change,INDUSTRY_STRUCTURAL_CHANGE,223.5,삼성·SK하이닉스 800조 투자 격돌… 일 반도체 장비시장 '6.5조 엔' 폭발
selected,10,I005,경쟁사_해외이슈,4,3027,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:skt모델이 t우주 구글 ai 플랜 출시를 알리고 있다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,SKT모델이 T우주 '구글 AI 플랜' 출시를 알리고 있다.
