id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26가드레일사유,v26_2_profile_reason
2281,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드 김유원 ""보안 독파모, 글로벌 AI팩토리에 적용""",네이버클라우드 김유원 보안 독파모 글로벌 ai팩토리에 적용,뉴스1,뉴스1,"Thu, 17 Sep 2026 02:26:15 GMT","네이버클라우드 김유원 ""보안 독파모, 글로벌 AI팩토리에 적용"" 뉴스1",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9pMDM4Q1RlZHRRWHhwSWRlZUdNbFlBcG9fRVFTQ0l4dUxxcUpLTlVBZGRaOGNmNHhxQVZhRWFYX3VyVUxIMjVuREpIa2tsc2hNdVhXWXVaWllQdl9MWm40M19oZ3o3Mk5D0gFuQVVfeXFMUGhoNVVGcFhicUJoYzNBNGo5bnRpZ1RXdHRZWXN0NHFIdGFldURDU0NwVV8weEdKaTdOTjFmbk51S3hyelNqTUJSdHE2bTM2dUdiamFNYUNjZGo3QWdRbVpzNnRTbm9LaFROYm12bnc?oc=5,google_rss_네이버 site:news1.kr when:2d,400.0,88.5,"ai_infrastructure_security,phishing_security,platform_obligation,privacy_security_reliability",security_general,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,direct_risk,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,400.0,"privacy_security_reliability,ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:general,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_ai_platform,,,
2121,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드 김유원 ""보안 독파모, 글로벌 AI팩토리에 적용""",네이버클라우드 김유원 보안 독파모 글로벌 ai팩토리에 적용,v.daum.net,v.daum.net,"Thu, 17 Sep 2026 02:27:33 GMT","네이버클라우드 김유원 ""보안 독파모, 글로벌 AI팩토리에 적용"" v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9xc0Y0Vk9NUkR6RDJfWXhLZ2J0ZzZUSC1SajBXalVRYW1lRTdzY2ZnRUktY0I0M0Y2N3RZOGEyT1BKbUZjWlMxZ1JyT0M3ZXc?oc=5,google_rss_네이버 when:2d,396.0,88.5,"ai_infrastructure_security,phishing_security,platform_obligation,privacy_security_reliability",security_general,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,direct_risk,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,396.0,"privacy_security_reliability,ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:general,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,self_filler_reference,,,
2277,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[CSK 26] 네이버클라우드, AI팩토리에 '특파모' 심는다...'글로벌 보안 연대 거점으로'",csk 26 네이버클라우드 ai팩토리에 특파모 심는다 글로벌 보안 연대 거점으로,테크M,테크M,"Thu, 17 Sep 2026 02:20:24 GMT","[CSK 26] 네이버클라우드, AI팩토리에 '특파모' 심는다...'글로벌 보안 연대 거점으로' 테크M",https://news.google.com/rss/articles/CBMiZkFVX3lxTE5hcER5aWdoT19fZ1VKQ3VfaDRZTlZ1TnNwcnplQk96YUVBeXU2VjBxblVIZk5iSDdjSzBwRnpYQlJFeldvNjJhZkN4OVJ5b0JySi12anFXejd5ak5aaDNVRmZOS2NoQdIBakFVX3lxTE5WRHNfSmc2anYyWjZuaF9yOWpMalNQblFEaDFrYkg3S3pibENKN3Q2TmlEeDM2YUwtLUZfT19KN1FnbklrUEtQdUlzckV0YXQybFpnZ0NsVzJMVWJpT0U3UDVBSlU1RkNPdmc?oc=5,google_rss_네이버 스테이블코인 when:2d,371.5,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,네이버,,,,,,,general,24.0,published_today,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,371.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:csk 26 네이버클라우드 ai팩토리에 특파모 심는다 글로벌 보안 연대 거점으로,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:csk 26 네이버클라우드 ai팩토리에 특파모 심는다 글로벌 보안 연대 거점으로,comp_domestic_ai_platform,,,
2285,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"ISMS-P 인증심사 강화한다…개인정보위, 시행령 개정안 입법예고",isms p 인증심사 강화한다 개인정보위 시행령 개정안 입법예고,전자신문,전자신문,"Wed, 16 Sep 2026 04:54:50 GMT","ISMS-P 인증심사 강화한다…개인정보위, 시행령 개정안 입법예고 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1lWklzYVlTaENiTVRhMEVqM0RSOVpxaGdXUjhJMEd6aU1na3pGcGFrNmdVYzJEQVNoS0dEUW51QWFNSUNubENSdFB5dGUydw?oc=5,google_rss_네이버 site:etnews.com when:2d,344.5,96.0,"kim_beomsoo_trial,policy_legislation",kim_beomsoo_trial,,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,344.5,"policy_legislation,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation:policy_change,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,comp_domestic_direct_risk,,,
2380,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 글로벌 보안기업 F5와 AI 클라우드 보안 강화",skt 글로벌 보안기업 f5와 ai 클라우드 보안 강화,연합뉴스,연합뉴스,"Wed, 16 Sep 2026 00:42:57 GMT","SKT, 글로벌 보안기업 F5와 AI 클라우드 보안 강화 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE40ckVmU25uWmxIZnVQc05kMndnak1LY3NTcC1NamxDTjJHR0JVX3pta3NzYVpBMG8yc2U0YjA4clBxeURQYkVHRXZfMUFXQWVSalZXUXp0amRsOVXSAWBBVV95cUxQRmR6UDVkTk1zcjJ2Y3dtTnJMSXRhVWdLeEZhY0xfQ3haR0MydHM4anhNLWd6di1nWFhUb0xfWHpZRTdmblh6dXBzRkJIeGt5TzFjV1ZUZk9BSVEzRkZ2al8?oc=5,google_rss_SKT when:2d,331.5,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,SKT,,,,,,,general,14.0,published_yesterday,direct_risk,event:SKT:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,331.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2373,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"""AI 위협 대비"" SKT, 글로벌 보안기업 F5와 AI 클라우드 보안 파트너십 - 머니투데이",ai 위협 대비 skt 글로벌 보안기업 f5와 ai 클라우드 보안 파트너십,머니투데이,머니투데이,"Wed, 16 Sep 2026 00:40:34 GMT","""AI 위협 대비"" SKT, 글로벌 보안기업 F5와 AI 클라우드 보안 파트너십 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1Od1VXYlhHMFV5Rmg1NFpYNGZBOS0xZ2RzRTI0M1FhWW9OOUxoRnBWaXJQTlh3YTkwaUx1amcwUTdyc0hQYWlUaVlpd1pJZ1pKd0xxcm9ZangtTURXX1VVbTNCWDdOcTDSAWxBVV95cUxPNHZ4V1cwd0l1VURKQUpzTDh0Uy1OWEduV3ZqSjlMSFZoeThadGI5TXBRRHhHYWFxdzB1VW11QzhMWWE0Q1VKV2hWR3Z6c28zNFVpQUV6ZkdPMzNVUlZsZ0RZMnFkeU0xUnFUWVk?oc=5,google_rss_SKT when:2d,328.5,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,SKT,,,,,,,general,14.0,published_yesterday,direct_risk,event:SKT:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,328.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2343,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 글로벌 보안기업 F5와 맞손…AI 보안 사업 강화",skt 글로벌 보안기업 f5와 맞손 ai 보안 사업 강화,v.daum.net,v.daum.net,"Wed, 16 Sep 2026 08:15:29 GMT","SKT, 글로벌 보안기업 F5와 맞손…AI 보안 사업 강화 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1fclVQUHFFQVkzMzU1ekl2Ql83bmhWckdrWDJST2hLcWtuNWZBWFl6VE05TkxCeGVBcGpnd0FXZ0pCS0hCUjJlc1hESXFaTTg?oc=5,google_rss_SKT when:2d,327.5,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,SKT,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:skt:ai_security_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,327.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:skt:ai_security_policy:general,global_incident:ai_security_policy:skt:ai_security_policy,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,self_filler_reference,,,
2371,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 글로벌 보안기업 F5와 AI 클라우드 보안 협력",skt 글로벌 보안기업 f5와 ai 클라우드 보안 협력,뉴스투데이,뉴스투데이,"Wed, 16 Sep 2026 06:45:00 GMT","SKT, 글로벌 보안기업 F5와 AI 클라우드 보안 협력 뉴스투데이",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9VS0R2RU1YcEJ4ck10c2hoanR4bVVtUWIydDJYWDlmbjlwc29DMHFlbWpkSl9IVGtuNjN3c3ZrZ0MxcW56X0dKTVlHai12UHphWE1wSFZ3TGNCeXdPcXc?oc=5,google_rss_SKT when:2d,327.5,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,SKT,,,,,,,general,14.0,published_yesterday,direct_risk,event:SKT:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,327.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2367,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 글로벌 보안 기업 F5와 손잡고 ‘AI 클라우드’ 보안 협력 강화",skt 글로벌 보안 기업 f5와 손잡고 ai 클라우드 보안 협력 강화,문화일보,문화일보,"Wed, 16 Sep 2026 05:30:47 GMT","SKT, 글로벌 보안 기업 F5와 손잡고 ‘AI 클라우드’ 보안 협력 강화 문화일보",https://news.google.com/rss/articles/CBMiUEFVX3lxTE1DdW1qRVhPQ3Q1VGFPQ2tESjdaRGhJNzNwNlNhd1hQVHdZb2pELXVCQjZBRTRKX0ZWajBDeDI4VWVGV29yaWhrNzBnZWtySHF4?oc=5,google_rss_SKT when:2d,327.5,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,SKT,,,,,,,general,14.0,published_yesterday,direct_risk,event:SKT:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,327.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2463,경쟁사/해외이슈,경쟁사_해외이슈,KT,"kt cloud, 2031년까지 1GW AIDC 공급…'AX 인프라 파트너'로 확장",kt cloud 2031년까지 1gw aidc 공급 ax 인프라 파트너 로 확장,웹이코노미,웹이코노미,"Thu, 17 Sep 2026 01:04:26 GMT","kt cloud, 2031년까지 1GW AIDC 공급…'AX 인프라 파트너'로 확장 웹이코노미",https://news.google.com/rss/articles/CBMickFVX3lxTFBUNHRFZWpsX0xiNTdUeU1MRk5vN2loQ2R0ZmROLUNOQ3VsRGV5bVVESVUtODhsbVUzT3Y0cEpBQVJreHo4YjNEVVFtS3EzaktsVll3c2VtZnEweFIzNmItWTFGTm1yTFZtWjNKS2dPS05nQQ?oc=5,google_rss_KT when:2d,327.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,327.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
