카테고리,카테고리명,검색어,기사제목,언론사,정규언론사,게시일,RSS게시일,RSS요약,본문전문,본문글자수,본문추출방식,본문품질점수,본문품질사유,중요도점수,본문사용가능,본문정제적용,원래RSS링크,링크,랭킹점수,사건태그,사건단계,원문날짜,원문날짜출처,날짜검증결과,날짜후보수,대표선택점수,개인정보보안사건키,개인정보보안대표보너스,전역사건키,전역사건기본키,전역사건대표보너스,이슈패밀리,정책규제의무,자사홍보성,제외단계,v20_issue_id,v20_issue_group,수집검색어,수집원카테고리,수집JSON카테고리,Gemini판단카테고리,최종카테고리,최종카테고리명,본문상태,최종카테고리검증결과
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"글로벌 AI 공세 앞에 선 네이버·카카오, ‘수익화’라는 차가운 벽 [데스크칼럼]",sportsseoul.com,sportsseoul.com,"Sun, 20 Sep 2026 20:00:00 GMT","Sun, 20 Sep 2026 20:00:00 GMT","글로벌 AI 공세 앞에 선 네이버·카카오, ‘수익화’라는 차가운 벽 [데스크칼럼] sportsseoul.com",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,37.5,False,False,https://news.google.com/rss/articles/CBMiWEFVX3lxTFBtYk0wVFoxTlhLX3E1b2tHMjFxZm5YSUtyRXRFeTJJWF9Za3o3R1F5bXozRUhxWGRWRFFramdJWFJvUTg1S19BQ2JrcjN3dzBNTHB5bnB1QWQ?oc=5,https://news.google.com/rss/articles/CBMiWEFVX3lxTFBtYk0wVFoxTlhLX3E1b2tHMjFxZm5YSUtyRXRFeTJJWF9Za3o3R1F5bXozRUhxWGRWRFFramdJWFJvUTg1S19BQ2JrcjN3dzBNTHB5bnB1QWQ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,333.8,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-141.45,,0.0,,,0.0,,,,issue_representative_attempt,I012,self_strategic_reference:글로벌 ai 공세 앞에 선 네이버 카카오 수익화라는 차가운 벽 데스크칼럼,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,네이버,"네이버클라우드, 국방 AX 협력 모델 제시 ""군이 AI 통제권 갖고 민간기술로 신속 전력화""",v.daum.net,v.daum.net,"Fri, 18 Sep 2026 02:10:53 GMT","Fri, 18 Sep 2026 02:10:53 GMT","네이버클라우드, 국방 AX 협력 모델 제시 ""군이 AI 통제권 갖고 민간기술로 신속 전력화"" v.daum.net",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,-105.0,False,False,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5kM3dlZGR5VXpLSmh6Yjc4d2Q2RHlYRXJUeFRLUFhBclliOFRmNFNsYkNVczV1M2VSVHFlTTRUSkhlNFVXeVNYNG1iQ1NhdFE?oc=5,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5kM3dlZGR5VXpLSmh6Yjc4d2Q2RHlYRXJUeFRLUFhBclliOFRmNFNsYkNVczV1M2VSVHFlTTRUSkhlNFVXeVNYNG1iQ1NhdFE?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,306.5,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-238.2,,0.0,,,0.0,,,,issue_representative_attempt,I023,self_filler_reference:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
정부_국회,정부/국회,공정거래위원회,"JW중외제약, 공정위 299억 과징금 취소소송 승소 : 네이버 블로그",Naver Blog,,"Mon, 21 Sep 2026 01:37:18 GMT",,"JW중외제약, 공정위 299억 과징금 취소소송 승소 : 네이버 블로그 Naver Blog",,0,domain_filter,-100.0,naver_blog_result,0.0,False,,https://news.google.com/rss/articles/CBMijwFBVV95cUxPWFVUZUFQb0xzdWtpNjM5dldiZEc3NF9YRE1vY3VCbWFrMnNucG4yTy1xSjFZNWVkc2kxVVNValVSSTNKRTFaU2tQNnlvcnNXQjJ2ZEk5eDU2S21CWFo3MWg4eVNTV2lVVzBDZTlidzNnUkV2Rjd3MVJldTFKQm9EM1JCbkhzZDc2TE5wN3dnRQ?oc=5,https://news.google.com/rss/articles/CBMijwFBVV95cUxPWFVUZUFQb0xzdWtpNjM5dldiZEc3NF9YRE1vY3VCbWFrMnNucG4yTy1xSjFZNWVkc2kxVVNValVSSTNKRTFaU2tQNnlvcnNXQjJ2ZEk5eDU2S21CWFo3MWg4eVNTV2lVVzBDZTlidzNnUkV2Rjd3MVJldTFKQm9EM1JCbkhzZDc2TE5wN3dnRQ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,,platform_obligation,,,,not_checked_domain_filtered,,,,14.0,global_incident:platform_regulation:naver:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:naver:platform_operator_obligation,56.0,government:platform_obligation,Y,,issue_representative_attempt,I032,global_incident:platform_regulation:naver:platform_operator_obligation,공정거래위원회,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,네이버,"강릉시, 국회·네이버 잇달아 방문…현안 해결·디지털 혁신 협력 강화",강원신문,강원신문,"Sun, 20 Sep 2026 23:19:12 GMT","Sun, 20 Sep 2026 23:19:12 GMT","강릉시, 국회·네이버 잇달아 방문…현안 해결·디지털 혁신 협력 강화 강원신문",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,110.0,False,False,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9oLUhDc3hKaVhXMWZuOVViTVotWE5Sa3V1S19lQjBsckFJaUJSbWpHbGRoX0IzbURHVlQ1VzJPbHBoeV9JdmFGUGNkTnduemRjc1hUUzVFUmpNR1ByX09RTlozOUE1ZnJJ?oc=5,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9oLUhDc3hKaVhXMWZuOVViTVotWE5Sa3V1S19lQjBsckFJaUJSbWpHbGRoX0IzbURHVlQ1VzJPbHBoeV9JdmFGUGNkTnduemRjc1hUUzVFUmpNR1ByX09RTlozOUE1ZnJJ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,237.0,"platform_obligation,policy_legislation",policy_legislation,,no_original_date_found,no_original_date_found_kept,0.0,-87.7,,0.0,global_incident:platform_regulation:naver:platform_operator_obligation:general,global_incident:platform_regulation:naver:platform_operator_obligation,56.0,government:platform_obligation,Y,,issue_representative_attempt,I032,global_incident:platform_regulation:naver:platform_operator_obligation,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,네이버,美 ESS 확대에 中 LFP 규제 강화…韓 수혜 기업은? : 네이버 블로그,Naver Blog,,"Fri, 18 Sep 2026 01:50:43 GMT",,美 ESS 확대에 中 LFP 규제 강화…韓 수혜 기업은? : 네이버 블로그 Naver Blog,,0,domain_filter,-100.0,naver_blog_result,0.0,False,,https://news.google.com/rss/articles/CBMijwFBVV95cUxQakxQbGNTNDdpZ2FuV3cyMUJBamg4bjJjb2dsYkN5aTNvUXhESlZLNW81c1hKX1R1SVpvX08zdUEyZ0p3Z2dSUG90QUVNd0FFM0w1R18xbHV0QnNVSkg1NlNkSWRZMmR2Rlp5V2M0VXR3cjBqZDJGd1ZhckRtRHhIOFNWRzQ2UEd4WFZDUldJQQ?oc=5,https://news.google.com/rss/articles/CBMijwFBVV95cUxQakxQbGNTNDdpZ2FuV3cyMUJBamg4bjJjb2dsYkN5aTNvUXhESlZLNW81c1hKX1R1SVpvX08zdUEyZ0p3Z2dSUG90QUVNd0FFM0w1R18xbHV0QnNVSkg1NlNkSWRZMmR2Rlp5V2M0VXR3cjBqZDJGd1ZhckRtRHhIOFNWRzQ2UEd4WFZDUldJQQ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,,platform_obligation,,,,not_checked_domain_filtered,,,,0.0,global_incident:platform_regulation:naver:platform_operator_obligation:policy_change,global_incident:platform_regulation:naver:platform_operator_obligation,24.0,government:platform_obligation,Y,,issue_representative_attempt,I032,global_incident:platform_regulation:naver:platform_operator_obligation,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,네이버,"네이버페이, 추석 해외여행객 겨냥 일본·중국 등 프로모션 시행",포인트데일리,,"Mon, 21 Sep 2026 01:41:23 GMT",,"네이버페이, 추석 해외여행객 겨냥 일본·중국 등 프로모션 시행 포인트데일리",,0,v24_pre_body_guardrail,-100.0,never_allow_title_only_low_value_or_caption,,False,,https://news.google.com/rss/articles/CBMidEFVX3lxTE9Tb1BZWFMwMW1GVVJPUEVLT3J1SEE0S1laZW1zT21OTUlEVHl1ZUFVVThKcVYzNDVZMmdfVW9Yd3IzRGlxQnBvSUM3YWpBVTFfZlpBTWxDVDhEZTlNb3pOSklIdTFGMTF6c0dWWGtwdWlDS2Rq0gF0QVVfeXFMT1NvUFlYUzAxbUZVUk9QRUtPcnVIQTRLWVplbXNPbU5NSURUeXVlQVVVOEpxVjM0NVkyZ19Vb1h3cjNEaXFCcG9JQzdhakFVMV9mWkFNbENUOERlOU1vek5KSUh1MUYxMXpzR1ZYa3B1aUNLZGo?oc=5,https://news.google.com/rss/articles/CBMidEFVX3lxTE9Tb1BZWFMwMW1GVVJPUEVLT3J1SEE0S1laZW1zT21OTUlEVHl1ZUFVVThKcVYzNDVZMmdfVW9Yd3IzRGlxQnBvSUM3YWpBVTFfZlpBTWxDVDhEZTlNb3pOSklIdTFGMTF6c0dWWGtwdWlDS2Rq0gF0QVVfeXFMT1NvUFlYUzAxbUZVUk9QRUtPcnVIQTRLWVplbXNPbU5NSURUeXVlQVVVOEpxVjM0NVkyZ19Vb1h3cjNEaXFCcG9JQzdhakFVMV9mWkFNbENUOERlOU1vek5KSUh1MUYxMXpzR1ZYa3B1aUNLZGo?oc=5,,,,,,,,,,,,,,,,,issue_representative_attempt,I032,global_incident:platform_regulation:naver:platform_operator_obligation,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,최종금지_대체필요,fail:never_allow_title_only
정부_국회,정부/국회,과학기술정보통신부,"박정현 의원, 과학기술정보통신부·개인정보보호위원회도 기만한 LGU+ 해킹 강한 질타",뉴스티앤티,뉴스티앤티,"Mon, 21 Sep 2026 02:22:00 GMT","Mon, 21 Sep 2026 02:22:00 GMT","박정현 의원, 과학기술정보통신부·개인정보보호위원회도 기만한 LGU+ 해킹 강한 질타 뉴스티앤티",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,-1.0,False,False,https://news.google.com/rss/articles/CBMiakFVX3lxTE14d1A0Tk9NeEZiV0s5d012X0dQVHpNWmFvTmlCVjlXVmQ2SlhnbGNJQUk4NkdHcC1ETk1wZEhEc3lUdDZqU1N6SjgzTkV3UkNLVzBGYk82TWhkWG9BaUZXSG9TRE1xeXF4Vmc?oc=5,https://news.google.com/rss/articles/CBMiakFVX3lxTE14d1A0Tk9NeEZiV0s5d012X0dQVHpNWmFvTmlCVjlXVmQ2SlhnbGNJQUk4NkdHcC1ETk1wZEhEc3lUdDZqU1N6SjgzTkV3UkNLVzBGYk82TWhkWG9BaUZXSG9TRE1xeXF4Vmc?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,32.5,"phishing_security,policy_legislation,privacy_security_reliability",security_hacking_incident,,no_original_date_found,no_original_date_found_kept,0.0,-165.4,privacy_security:lguplus:data_leak:initial_investigation_response,0.0,global_incident:platform_enforcement:google:privacy_data_violation:general,global_incident:platform_enforcement:google:privacy_data_violation,0.0,,,,issue_representative_attempt,I033,global_incident:platform_regulation:lguplus:platform_regulation,과학기술정보통신부,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,일본 빅테크,美 AI 패권 경쟁 ‘자금줄’ 된 日금융권…데이터센터에 조단위 투자,알파경제,알파경제,"Mon, 21 Sep 2026 02:51:29 GMT","Mon, 21 Sep 2026 02:51:29 GMT",美 AI 패권 경쟁 ‘자금줄’ 된 日금융권…데이터센터에 조단위 투자 알파경제,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,-35.5,False,False,https://news.google.com/rss/articles/CBMibkFVX3lxTE5lM0c0aTlkZXRKS2xvWXd3UzM4M3c5MXRBQ2VBUUIteWV4bjlSaGhiUnVQN216RFl1QWZPODJkTjhEOUF5VTZDdWtWYVNlQnN2WmFXa0pkZ3RsM3VKS01NbVlRbkxKU3V3cl9IdTFB?oc=5,https://news.google.com/rss/articles/CBMibkFVX3lxTE5lM0c0aTlkZXRKS2xvWXd3UzM4M3c5MXRBQ2VBUUIteWV4bjlSaGhiUnVQN216RFl1QWZPODJkTjhEOUF5VTZDdWtWYVNlQnN2WmFXa0pkZ3RsM3VKS01NbVlRbkxKU3V3cl9IdTFB?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,44.0,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-189.55,,0.0,,,0.0,,,,issue_representative_attempt,I035,government_ai_core_policy:ai 패권 경쟁 자금줄 된 금융권 데이터센터에 조단위 투자,일본 빅테크,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,"[코스피 현미경 분석] NAVER, 내년 AI 팩토리 사업 개시로 주가 재도약 발판?",데일리인베스트,데일리인베스트,"Thu, 17 Sep 2026 23:35:00 GMT","Thu, 17 Sep 2026 23:35:00 GMT","[코스피 현미경 분석] NAVER, 내년 AI 팩토리 사업 개시로 주가 재도약 발판? 데일리인베스트",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,23.0,False,False,https://news.google.com/rss/articles/CBMia0FVX3lxTE8zcktmZXZHMG9DSUpUdG8tUUNYYTQ4SHFLcFpQaFZWVXVEMzR4UHRPNm02cXpTV2poVGJ4Qmw0dVR1RXg1MnhURDYzbUN5cmd6OE8yNm1WTUVfVmF5MjVTMGZPYnNUOHVzdHhV0gFvQVVfeXFMT1lsSm5TU1luVWVqX0NXQ2M0WHlHTzh3NkFTcjZPNlg3MTJQbENpaXVoSEx6U21nanB6MVN6TmtmSlZRcEFMZFVWUHE4NGlzSHBETEFSbmR3aG5FOWVtRmVBODktOVhqMW5xa2ltSWxZ?oc=5,https://news.google.com/rss/articles/CBMia0FVX3lxTE8zcktmZXZHMG9DSUpUdG8tUUNYYTQ4SHFLcFpQaFZWVXVEMzR4UHRPNm02cXpTV2poVGJ4Qmw0dVR1RXg1MnhURDYzbUN5cmd6OE8yNm1WTUVfVmF5MjVTMGZPYnNUOHVzdHhV0gFvQVVfeXFMT1lsSm5TU1luVWVqX0NXQ2M0WHlHTzh3NkFTcjZPNlg3MTJQbENpaXVoSEx6U21nanB6MVN6TmtmSlZRcEFMZFVWUHE4NGlzSHBETEFSbmR3aG5FOWVtRmVBODktOVhqMW5xa2ltSWxZ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,233.5,"ai_infrastructure_security,financial_performance",ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-148.6,,0.0,,,0.0,,,,issue_representative_attempt,I001,comp_domestic_ai_platform:코스피 현미경 분석 naver 내년 ai 팩토리 사업 개시로 주가 재도약 발판,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,선 넘는 AI…오픈AI·앤트로픽서 잇단 이상행동,Naver Blog,Naver Blog,"Fri, 18 Sep 2026 13:00:00 GMT","Fri, 18 Sep 2026 13:00:00 GMT",선 넘는 AI…오픈AI·앤트로픽서 잇단 이상행동 Naver Blog,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,16.0,False,False,https://news.google.com/rss/articles/CBMif0FVX3lxTFA2NUJwWlp1N1NMZDJCLUJNSkp5eFktaWE5MXdsdlNGb2ozdUFPT2k3dVZyMERsNmVqZjZzRERwUG5qd2JXVFlCTDJ6dE0zSG5hcHh4UHg1Z0pFZU5UbzVwWnlDRjI3OWJScWJJOW5CQlJIMmo3UUVZbTd5dkllTGs?oc=5,https://news.google.com/rss/articles/CBMif0FVX3lxTFA2NUJwWlp1N1NMZDJCLUJNSkp5eFktaWE5MXdsdlNGb2ozdUFPT2k3dVZyMERsNmVqZjZzRERwUG5qd2JXVFlCTDJ6dE0zSG5hcHh4UHg1Z0pFZU5UbzVwWnlDRjI3OWJScWJJOW5CQlJIMmo3UUVZbTd5dkllTGs?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,334.0,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-153.5,,-18.0,global_incident:ai_security_policy:naver:anthropic_glasswing_security:general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,-18.0,,,,issue_representative_attempt,I002,global_incident:ai_security_policy:naver:anthropic_glasswing_security,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
