검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계
카카오,"""카카오, 목표가 5.3만↓…인적분할 실행 관건""-IBK - 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBkMlo3cnEwclFLQWdDeHZSdVU1S0NsaVpUTXNYYTgzVVQ5dlJYUGVEbzczR0pJbHFqWHRRd3VnekNRb3VmRE1MRnp5bkNwSTdmcU91QkxYZWVnUGFSVEt0V3RCVWtwV0Uy0gFuQVVfeXFMTkVIV0VId3IwU2I5YUtWWFNxcWVfSnZMY3Z1b29kSlJVLVFTV3FKNE9YeUhBNDEzM1pKLXVLMTV2NGhNT3VmUEtaVDY0VndjSkNVRGNJa1FfM1FuQW8zNGRURkc4UnNHeC1IUUYzQWc?oc=5,mt.co.kr,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"[모닝 리포트] ""카카오, 목표가 하향…인적분할 실행력 주목""",https://news.google.com/rss/articles/CBMiXEFVX3lxTFAyVDRzaGZwUDFNSTEtS2RyVFRSY01zQkF5bVJXTXY5NzRxWFEwazRlTWlYNjNsdHlfeDZ2UTBHVHlEeGNBRU9kQkdEc2tVV3NqbzJCUGc2d2JfNXdx?oc=5,뉴스핌,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"카카오, 인적분할 초기 불확실성 불가피…목표가↓-IBK",https://news.google.com/rss/articles/CBMidkFVX3lxTE45dFRHZ2FPNEpyRUl3SGx5LTBtZmdxMWJNYnNOekpndjdfYzYtaXcydVl2alNQZEVrRHl2VGxjNjJMMzIyVnVjRTF5STREcmEySmFBV2JxYzd1OHRGNi12a2RQUGdlS2xWMjhPdGtlLTczWHp4Ync?oc=5,infostockdaily.co.kr,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"카카오, 인적 분할 불확실성 확대...목표가 '하향'",https://news.google.com/rss/articles/CBMibEFVX3lxTE9GSUp6VEwycGZlYldFRjRPUU9FcFhhVnpwakZtblNaYWFEdmJ5X2Q0aDNrMjgycGZzaW1kWThlb3lrOWZEenBlRjg1czVzYWhqYXVtODRwMS0tWThWTFhaOVVjQV8tazNUM0VHTQ?oc=5,메디컬투데이,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"[리포트 브리핑]카카오, '중요한 것은 탁월한 계획보다 완벽한 실행' 목표가 53,000원 - IBK투자증권",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5FQzZsVF9wcGRPSVVBcnptckZndnI3YW4tc1U0UUtjeDZHNDZlUVFBS3prSTZxRnZ0SGVFQ2V1VkhGYzZ4SVdGN2Z2Yk9FTmVubHAteDlJZVRYNWhi?oc=5,뉴스핌,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"[버핏 리포트] 카카오, AI·투자회사 인적분할...'본연 가치 회복' '효율적 자본배분' - IBK",https://news.google.com/rss/articles/CBMiYkFVX3lxTE9JcnhCS3B0Tkk2WFB4Z0RsZVk4TVB4ek1IN0c5V19RdjItSTJpci1aN05tNzdlWGtVQlBEejZNRTVPekRmWUxiYUNmLUpIWk9qS3IzaHdwd2NKODFTTGtjT3Z3?oc=5,버핏연구소,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"“좋았던 게 대체 언제냐”…카카오, 인적분할 의구심에 목표가 27%↓ [오늘 나온 보고서]",https://news.google.com/rss/articles/CBMiRkFVX3lxTFBaVU8tdzhyQjl1a0pJcFV3cElTNEZZOXIzNzRDemdOUW9BRzE1ektzalZaVEdOanNDcklxdVBJMTg3Ukdtc2c?oc=5,매일경제,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"“분할 초기 불확실성 반영”…IBK證, 카카오 목표가 5.3만 원으로↓[이런국장 저런주식]",https://news.google.com/rss/articles/CBMiUkFVX3lxTFB0aGdFZ3BidEo2V2pwaFQxampKZXlpU01oa2FPcXA3WlpUdGt0VGgtaUdKMzJGMEJEeXB3cDdoaGh6Z3dheWo2dVV2Vy1jdU4tSUHSAVNBVV95cUxNOFNQclJfTXdJNGZfeFU0cUJKU3d4TXpQZm9BcndLYXNHTGpsWk5BajhZY1dVa3M0emkwbHF3V2FCSVhELV9ac01ZLXBtTFhlMG92Zw?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,잔금대출 ‘메기’ 된 카뱅… 금리 낮지만 한도 줄어들 수도,https://news.google.com/rss/articles/CBMigAFBVV95cUxOV1U5d3FoRFY2aER1OFVPa0pPVGotOGZhMGRmX2ZCb0M2TnNGLVAtSHYweFd2LTRQd0pUUm1qMEl5ejVDak1Cc3JSQXIxUWJBWHZRdk9pSURoUGs2LW5KRUU4N3BXQ214Y3BUT0NPdlBVWVpKbnVfYzU5bmdWc0w2aQ?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,
카카오,"“카카오, 인적분할 초기 불확실성 확대 전망” 목표가↓",https://news.google.com/rss/articles/CBMiRkFVX3lxTE0xN3lJLVk4TlM2UktUeFVGVjVhbnNTSXN2LWxkYlljZWdJTDdaUzM4ZXF6WkIxSG9HYjNWdThXWkhHaFFZMFE?oc=5,매일경제,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"""구독, 쇼핑, 금융, 콘텐츠 혜택 모아 새로운 경험 제공"" 카카오멤버십, 소프트런칭 오픈 알림 신청 시작",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5HNkU4VVFWbHMteUR5c002VFNDdEpST081eVNtbWNrLVlPSldLVmJab1VZVl9mVFRDWUxXVzIzUXBSUmlQWGk3US1GT29VR0w0VC11X1NR?oc=5,카카오,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
