kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I012,자사_및_계열사_이슈,4,197,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:글로벌 인프라 네이버 vs 카톡 에이전트 카카오 2조 쏟아부은 엇갈린 베팅 ss포커스,self_strategic_reference,SELF_AFFILIATE_BUSINESS,626.3,‘글로벌 인프라’ 네이버 vs ‘카톡 에이전트’ 카카오…2조 쏟아부은 엇갈린 베팅 [SS포커스]
selected,2,I019,자사_및_계열사_이슈,5,25,"35,75,153",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:platform_regulation:kakao:platform_regulation,self_governance_mna,SELF_DIRECT_RISK,577.55,"블랙록, 네이버·카카오 지분 확대…K플랫폼 투자 늘렸다 | 블랙록, 네이버·카카오 지분 확대…K플랫폼 투자 늘렸다 | 윤호영 카카오뱅크 대표, '종합금융 플랫폼' 시동...인프라 투자 역대급"
selected,3,I021,정부_국회,4,1813,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:naver 네이버 ai팩토리 신사업 성장성 평가 정부도 첨단기술 장기 육성 드라이브,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,569.5,"NAVER(네이버), AI팩토리 신사업 성장성 평가…정부도 첨단기술 장기 육성 드라이브"
selected,4,I024,정부_국회,4,1894,1829,로컬 보조 라벨,comp_domestic_public_infra:업무망 분리된 정부부처에도 네이버클라우드 공공 ax 시장 공략,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,524.0,"""업무망 분리된 정부부처에도""…네이버클라우드, 공공 AX 시장 공략 | ""업무망 분리된 정부부처에도""…네이버클라우드, 공공 AX 시장 공략"
selected,5,I027,정부_국회,5,1312,"1244,789",로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_regulation,government_appointment_governance,GOV_PLATFORM_REGULATION,471.5,"정부·민간 1조원 벤처펀드 출범…모태펀드, ‘마중물’ 넘어 민간자금 플랫폼으로 | 중기부, 차세대 벤처투자 플랫폼 1조 원 규모 'LP성장펀드' 출범 | 금융당국, 레버리지 투자 규제 강화…모의거래 5시간 의무화"
selected,6,I001,경쟁사_해외이슈,4,1701,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai 팩토리 새 성장축 부상 글로벌 협력이 열쇠,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버, AI 팩토리 새 성장축 부상…글로벌 협력이 열쇠"
selected,7,I002,경쟁사_해외이슈,4,1720,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 바다 위 데이터센터 스타트업 투자,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,네이버 ‘바다 위 데이터센터’ 스타트업 투자
selected,8,I003,경쟁사_해외이슈,4,1697,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:모닝 리포트 네이버 ai 팩토리 커머스 성장 주목,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"[모닝 리포트] ""네이버, AI 팩토리·커머스 성장 주목"""
selected,9,I004,경쟁사_해외이슈,4,1751,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 해상 데이터센터 미국 스타트업 판탈라사 에 투자,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버, '해상 데이터센터' 미국 스타트업 '판탈라사'에 투자"
selected,10,I005,경쟁사_해외이슈,4,1745,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:성숙기 사업 마진율 20 이상 네이버의 ai 팩토리 자신감,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,“성숙기 사업 마진율 20% 이상”… 네이버의 AI 팩토리 자신감 - 조선비즈
selected,11,I023,자사_및_계열사_이슈,4,1873,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:mna_capital:naver:dunamu_upbit_capital,self_filler_reference,SELF_AFFILIATE_BUSINESS,541.5,두나무 합병 '하세월'에 주가·거래량 '뚝'…네이버는 AI로 눈돌리나
selected,12,I025,자사_및_계열사_이슈,4,127,196,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:네이버 투자 카카오 효율화 네카오 엇갈린 성장법,self_strategic_reference,SELF_AFFILIATE_BUSINESS,492.3,"네이버 ‘투자’, 카카오 ‘효율화’…네카오, 엇갈린 성장법 | 네이버 '투자', 카카오 '효율화'…네카오, 엇갈린 성장법"
selected,13,I032,정부_국회,5,459,"453,461,462",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_enforcement:google:app_market_payment_fee,government_platform_regulation,GOV_PLATFORM_REGULATION,469.0,"구글·애플 인앱결제 제재 또 연기...3년 넘는 논란 ‘제자리’ | 방미통위, 구글·애플 앱마켓 위법행위 심의…시정조치 추후 결정 | 구글·애플 ‘앱마켓 갑질’ 3년 만에 결론 임박…과징금 최대 680억원 주목"
selected,14,I034,정부_국회,5,1595,"1601,1592",로컬 보조 라벨,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,457.5,"임문영 의원, 'AI 오픈소스 협력 간담회' 개최…""글로벌 제3지대 구축해야"" - 보도자료 | 기사 | 정부, AI 기본의료 전략 확정 '지역·공공의료 혁신' 본격화 | 임문영 의원, ‘AI 오픈소스 간담회’ 개최…“글로벌 제3지대 구축해야”"
backup,1,I006,경쟁사_해외이슈,4,1836,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:naver:anthropic_glasswing_security,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,648.5,"잭 도시, 마이클 세일러, 아담 백이 앤트로픽에게 AI 공격으로부터 비트코인을 보호할것을 촉구!"
backup,2,I007,경쟁사_해외이슈,4,1696,"1887,1739",로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:키움증권 네이버 글로벌 선도 ai 업체와 협력 강화 필요,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,634.5,"키움증권 ""네이버, 글로벌 선도 AI 업체와 협력 강화 필요"" | 키움증권 ""네이버, 글로벌 선도 AI 업체와 협력 강화 필요"" | 키움증권 ""네이버, 글로벌 선도 AI 업체와 협력 강화 필요"""
backup,3,I008,경쟁사_해외이슈,4,1767,"1821,1753,1879,1782,1877,1882,1895,1889",로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,632.0,"네이버, 바다 위 AI 데이터센터에 투자…파력으로 전력 생산 | 네이버, 해상 AI 데이터센터 스타트업 판탈라사 투자 | 네이버, 美 해상 AI 데이터센터 스타트업에 투자"
backup,4,I009,경쟁사_해외이슈,4,1759,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버클라우드 ai 업무 협업툴 네이버웍스 ax 신규 기능 3종 공개,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버클라우드, AI 업무 협업툴 '네이버웍스' AX 신규 기능 3종 공개"
