kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I011,자사_및_계열사_이슈,4,63,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:네이버 카카오 ai 성장공식 갈렸다 글로벌 데이터 확보 vs 사업 다이어트,self_strategic_reference,SELF_AFFILIATE_BUSINESS,621.8,"네이버·카카오, AI 성장공식 갈렸다…'글로벌 데이터 확보' vs '사업 다이어트'"
selected,2,I045,자사_및_계열사_이슈,4,2225,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:lgu+ 해커원과 글로벌 버그바운티 운영 전 서비스 보안 검증,self_filler_reference,SELF_AFFILIATE_BUSINESS,567.5,"LGU+, 해커원과 글로벌 버그바운티 운영…전 서비스 보안 검증"
selected,3,I055,정부_국회,5,1968,"2312,2306,309,310,2521,2537,2522,1847",v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / 로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,509.0,"예방투자하면 과징금 감경…개인정보 정책 바꾼 공무원들 포상 | 개인정보 유출 제재, 공공·민간 동일해야 [기고] | 정보유출 집단소송법 소급적용 국회 시험대"
selected,4,I068,정부_국회,4,2517,"2452,2498,2474,2513",로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,442.5,"앤트로픽 클로드, 英 AI 챗봇 만족도 1위…제미나이·챗GPT 제쳤다 | [인공지능 줌인] 추격하는 오픈AI와 고전하는 앤트로픽…시장 판도 흔드는 AI 가성비 경쟁 | 가이드라이트 AI 안전 평가, 오픈AI 1위·앤트로픽 최하위…”통제 벗어난 모델 격리 계획 없다”"
selected,5,I095,정부_국회,4,2974,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,government_ai_core_policy:경북도 삼성 구미 로봇 투자 대응 공급망 t f 가동 5년간 4 862억 원 투입,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,392.25,"경북도, 삼성 구미 로봇 투자 대응 ‘공급망 T/F’ 가동… 5년간 4,862억 원 투입"
selected,6,I001,경쟁사_해외이슈,4,2032,"2080,2037,1909,1913,2180,2082,2182,2120,2195",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,657.0,"AI 더하고 무게는 줄였다…SKT, ‘갤럭시 퀀텀7’ 단독 출시 | SKT, 서울대와 ‘AI 리더’ 육성…산학협력 강좌 개설 | SKT, 갤럭시 퀀텀7 출시…“두께 줄이고 AI 채웠다”"
selected,7,I003,경쟁사_해외이슈,4,1876,1950,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이 맞손 외국인 결제 서비스 출시,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,633.0,"네이버페이, BC카드·유니온페이 '맞손'…외국인 결제 서비스 출시 | 네이버페이, BC카드·유니온페이 '맞손'…외국인 결제 서비스 출시"
selected,8,I004,경쟁사_해외이슈,4,2218,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lgu+는 글로벌 보안 skt는 ai 인재 통신업계 미래 기술 체질 개선,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"LGU+는 '글로벌 보안', SKT는 'AI 인재'…통신업계 미래 기술 체질 개선"
selected,9,I005,경쟁사_해외이슈,4,2013,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버페이 bc카드 유니온페이 방한 외국인 결제 활성화 협력,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버페이·BC카드·유니온페이, 방한 외국인 결제 활성화 협력"
selected,10,I006,경쟁사_해외이슈,4,1892,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이 방한 외국인 결제 활성화 협력,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버페이·BC카드·유니온페이, 방한 외국인 결제 활성화 협력"
selected,11,I054,자사_및_계열사_이슈,5,13,"79,58,82,80,87,90,84,85,308",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v26.2: market/stock commentary excluded from final,카카오 노조 임단협/파업 및 내부 갈등,self_labor,SELF_DIRECT_RISK,509.8,"카카오, '카카오AI·카카오X' 인적분할 승부수···증권가 하향·노조 반발 | 카카오 노조, 26일 판교역 광장서 공동행동…""공동교섭 요구"" | 카카오 인적분할에 반발하는 노조…고용안정 요구하며 공동교섭"
selected,12,I083,자사_및_계열사_이슈,5,242,"44,256,101,103,110,7,17,78,76",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:leadership_service:kakao:leadership_service,self_governance_mna,SELF_DIRECT_RISK,412.8,"남궁훈 아이즈 대표, 카카오게임즈 지분 1% 매입…""게임산업 다시 성장할 것"" | 남궁훈 아이즈 대표, 카카오게임즈 지분 1% 매입…“게임 산업 다시 성장"" - 조선비즈 | 남궁훈 대표, 카카오게임즈 지분 1% 매입 ""카겜 재도약 기회 맞이할 것"""
selected,13,I097,정부_국회,5,1768,"1776,1777,1779",로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,384.0,"정부, 광복 100주년 향한 ‘2045 국가전략’ 속도…AI·전력 등 17대 과제 논의 | 정부, 자율주행 AI 실증 확대·윤리원칙 의결…딥테크 창업 지원 | 자율주행 AI 실증 전국 확대…'딥테크 창업' 범정부 지원 나선다"
selected,14,I109,정부_국회,5,1409,,로컬 보조 라벨,government_ai_core_policy:아이디어스투실리콘 중기부 글로벌 팁스 선정 초저전력 군용 드론 ai 반도체 개발,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,357.5,"아이디어스투실리콘, 중기부 ‘글로벌 팁스’ 선정… 초저전력 군용 드론 AI 반도체 개발"
backup,1,I002,경쟁사_해외이슈,4,2015,2019,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:naver:anthropic_glasswing_security,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,634.0,삼전닉스·네이버도 베팅했다…앤트로픽에 몰리는 K테크 [정지은의 산업노트] | [오늘 이 종목] “실리콘투·SK텔레콤·엘앤에프·NAVER…해외 인프라 확장부터 앤트로픽 IPO 낙수효과·LFP 양산·두나무 나스닥 상장 모멘텀 주목” - 머니투데이
backup,2,I007,경쟁사_해외이슈,4,1873,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이와 방한 외국인 결제 확대 협력,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버페이, BC카드·유니온페이와 방한 외국인 결제 확대 협력"
backup,3,I008,경쟁사_해외이슈,4,1862,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이 외국인 국내결제 협력,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버페이·BC카드·유니온페이, 외국인 국내결제 협력"
backup,4,I009,경쟁사_해외이슈,4,1869,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이와 외국인 결제 협력,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버페이, BC카드·유니온페이와 외국인 결제 협력"
backup,5,I010,경쟁사_해외이슈,4,1997,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:쇼핑 이어 여행까지 크리에이터와 네이버 여행 커넥트 출시,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"쇼핑 이어 여행까지 크리에이터와…네이버, '여행 커넥트' 출시"
backup,6,I012,경쟁사_해외이슈,4,2215,2246,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:lgu+ 글로벌 화이트해커와 보안 취약점 찾는다,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,617.0,"LGU+, 글로벌 화이트해커와 보안 취약점 찾는다 | LGU+, 글로벌 화이트해커와 보안 취약점 찾는다"
backup,7,I013,경쟁사_해외이슈,4,1995,2024,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:내 여행 후기가 돈 된다 네이버 여행 커넥트 출시,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,617.0,"""내 여행 후기가 돈 된다""…네이버, '여행 커넥트' 출시 | ""내 여행 후기가 돈 된다""…네이버, '여행 커넥트' 출시"
