kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I024,자사_및_계열사_이슈,4,1989,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버 ai 팩토리 투자구조 공개 브룩필드 pf 엔비디아 10억달러 투자,self_filler_reference,SELF_AFFILIATE_BUSINESS,618.5,네이버 AI 팩토리 투자구조 공개…브룩필드 PF·엔비디아 10억달러 투자
selected,2,I028,자사_및_계열사_이슈,5,207,,로컬 보조 라벨,self_direct_risk:나란히 최대 실적 전망 네이버는 투자 카카오는 절감,self_direct_risk,SELF_DIRECT_RISK,586.5,나란히 최대 실적 전망… 네이버는 투자·카카오는 절감
selected,3,I002,정부_국회,4,799,397,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,global_incident:platform_regulation:kt:platform_data_protection_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,672.0,"KT, 개인정보위 540억 과징금 이어 5G 과장광고 소송도 패소 | 개보위, KT '정보유출' 과징금 540억 부과 - 머니투데이"
selected,4,I012,정부_국회,5,564,"1056,2070,2136,3914,3923,767,2016,1991,2023",로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,654.0,"개인정보위, KT 펨토셀 개인정보 유출에 과징금 539억 원…“충분히 예방 가능한 사고” | 정부·기업, AI 데이터센터 얼라이언스 출범 | 네이버, AI팩토리 계약구조 공개…GPU 확보·재무부담 분산"
selected,5,I023,정부_국회,4,843,"840,829,831",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,global_incident:platform_regulation:kt:platform_algorithm_ad_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,628.0,"KT, '5G 과장광고' 139억원 과징금 불복 소송 공정위에 패소 | 5G 과장 광고로 139억 과징금 맞은 KT, 공정위 상대 소송서 패소 | KT, '5G 과장광고' 139억원 과징금 불복 소송 공정위에 패소"
selected,6,I001,경쟁사_해외이슈,4,2582,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:financial_regulation:naver:financial_product_case,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,684.5,쿠팡 개인정보 유출 첫 배상 결정…분쟁조정위 “1인당 10만원 지급” : 네이버 블로그
selected,7,I003,경쟁사_해외이슈,4,2138,2017,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 엔비디아 브룩필드 14조 ai팩토리 구조 공개 spv 설립,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"네이버, 엔비디아·브룩필드 '14조 AI팩토리' 구조 공개…SPV 설립 | 네이버, 엔비디아·브룩필드 '14조 AI팩토리' 구조 공개…SPV 설립"
selected,8,I004,경쟁사_해외이슈,4,2015,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai팩토리 운영사 새로 세운다 엔비디아 브룩필드 역할은,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버, AI팩토리 운영사 새로 세운다…엔비디아·브룩필드 역할은?"
selected,9,I005,경쟁사_해외이슈,4,2019,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:엔비디아 1 5조 투자 뜯어보니 네이버 ai팩토리 10조 금융 구조 드러났다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,엔비디아 1.5조 투자 뜯어보니…네이버 AI팩토리 '10조 금융' 구조 드러났다
selected,10,I006,경쟁사_해외이슈,4,1997,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai 팩토리 공개 엔비디아 10억달러 브룩필드 90억달러 투자,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,네이버 AI 팩토리 공개…엔비디아 10억달러·브룩필드 90억달러 투자
selected,11,I030,정부_국회,4,2612,"2620,2518,2517,890",로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,565.5,"소비자분쟁위 “개인정보 유출…쿠팡 10만원 배상해야” | 쿠팡 개인정보 유출 첫 배상 인정…쿠팡 ""조정안 면밀 검토""(종합) | “2차피해 없는데 과징금은 KT 10배?” 쿠팡 형평성 논란"
selected,12,I033,정부_국회,5,652,2866,로컬 보조 라벨,global_incident:platform_enforcement:google:app_market_payment_fee,government_platform_regulation,GOV_PLATFORM_REGULATION,517.0,"방송미디어통신위원회와 공정거래위원회는 구글의 불법 인앱결제 강제행위 신속히 제재하고, 국내 중소게임사의 피해 구제하라 | [공동성명] ""구글의 '불법 인앱결제 강제' 신속히 제재하라"" |"
