kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I043,자사_및_계열사_이슈,5,22,"227,128,127,65,63,93,62,37,84","노사 갈등은 서비스 안정성 및 기업 이미지에 직접적인 영향을 미치는 중대 리스크이며, 정부의 비상대응체계 점검까지 언급되어 대외 대응이 필수적인 핵심 이슈입니다.",카카오 노조 임단협/파업 및 내부 갈등,노사갈등,SELF_DIRECT_RISK,181.0,"SK하이닉스, 6월 임단협 개시…곽노정 “AI 시대 다음 성장 준비할 때” | 카카오 파업 예고에 정부 촉각…비상대응체계 점검 | 서승욱 카카오 노조 지회장이 지난달 27일 경기 수원시 경기지방노동위원회에서 열린 카카오 노사 2차 조정 회의에 참석, 조정회의실로 들어가고 있다. 〈자료 연합뉴스〉"
selected,2,I077,자사_및_계열사_이슈,5,76,,"실적 개선에도 불구하고 주가가 부진한 상황은 경영 리스크 및 주주 가치 제고에 대한 압박을 의미하며, 경영진이 반드시 인지해야 할 시장의 평가입니다.",카카오 실적 대비 주가 부진,카카오톡_경영/실적,SELF_DIRECT_RISK,161.5,"실적 좋은데 카카오는 날 수 없다, 왜?"
selected,3,I049,자사_및_계열사_이슈,4,1634,,AI 기본법은 카카오의 미래 AI 사업에 직접적인 영향을 미칠 핵심 규제입니다. 이에 대한 준법과신뢰위원회 차원의 선제적 대응은 회사의 AI 거버넌스 및 정책 대응 방향을 보여주는 중요한 활동입니다.,"카카오 준신위, AI 기본법 대응 워크숍 개최",AI 법제화,SELF_DIRECT_RISK,179.5,"카카오 준신위, 'AI 기본법' 대응 워크숍 개최"
selected,4,I053,자사_및_계열사_이슈,4,131,,핵심 계열사인 카카오뱅크의 M&A를 통한 캐피탈 시장 진출 가능성은 그룹 전체의 금융 포트폴리오에 변화를 가져올 수 있는 중요한 전략적 동향입니다.,애큐온캐피탈 인수전 및 카카오뱅크 진출,인수합병,SELF_DIRECT_RISK,171.5,"캐피털업계 지형 변화 일어날까, 1조 규모 애큐온캐피탈 인수전 뜨겁고 카카오뱅크도 진출 예고"
selected,5,I005,정부_국회,5,2170,2183,"티빙, CU에 이어 쿠팡의 개인정보 유출에 대한 개인정보위의 제재 수위는 향후 유사 사례 발생 시 카카오가 받을 규제 강도의 바로미터가 되므로 반드시 주목해야 할 선례입니다.","티빙·CU 개인정보 유출, 쿠팡 제재 수위 주목",개인정보 유출,SELF_INCLUDED_REGULATION,259.0,개인정보 유출한 티빙·CU…쿠팡 최종 제재 수위만 기다린다 | 개인정보 유출한 티빙·CU…쿠팡 최종 제재 수위만 기다린다
selected,6,I004,정부_국회,5,1453,"675,1607,602,614",아동·청소년 대상 디지털 성범죄에 대한 플랫폼의 책임 강화 논의는 카카오톡 등 핵심 서비스의 운영 정책 및 기술적 조치에 직접적인 의무를 부과할 수 있는 핵심 규제 이슈입니다.,global_incident:platform_regulation:platform_sector:platform_regulation,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,315.5,"“아동·청소년 디지털 성범죄 대응체계 개선 방안 모색”…여성가족부·방통위·경찰청 및 법조·시민사회 모여 플랫폼 규제와 공조 체계 진단:동아경제신문 & daenews.co.kr | 경찰, CU 편의점 택배 개인정보 유출 내사 착수 - 조선비즈 | “딥페이크 공격, 단일 보안으로 못 막아”…가트너의 경고 - 조선비즈"
selected,7,I089,경쟁사_해외이슈,5,1688,,국내 최대 경쟁사인 네이버가 엔비디아와 협력해 'AI 팩토리'를 구축하고 공격적인 매출 목표를 제시한 것은 국내 AI 시장의 경쟁 구도를 바꿀 수 있는 매우 중요한 전략적 움직임입니다.,"네이버, 엔비디아와 협력 강화 및 'AI 팩토리' 구축",AI 인프라 및 투자,COMPETITOR_AI_STRATEGY,157.5,"네이버, 엔비디아 손잡고 'AI 팩토리'… ""연매출 20조 정조준"""
selected,8,I093,경쟁사_해외이슈,5,2459,"2442,2430",애플의 온디바이스-클라우드 하이브리드 AI 전략 및 구글 제미나이 통합은 모바일 생태계의 AI 경쟁 패러다임을 바꾸는 핵심 동향입니다. 카카오의 AI 에이전트가 직접 경쟁해야 할 환경 변화이므로 최우선 파악이 필요합니다.,애플 '시리AI' 공개 및 구글 '제미나이' 통합,AI 기반 서비스 경쟁,COMPETITOR_AI_STRATEGY,151.5,"애플, 구글 '제미나이' 품은 '시리AI' 전격 공개…보안성 앞세웠지만 혁신은 '글쎄' | 애플, 구글AI 품은 '애플 인텔리전스' 전격 공개…""보안·성능 다 잡는다"" | 애플, 구글AI 품은 '애플 인텔리전스' 전격 공개…""보안·성능 다 잡는다"""
selected,9,I016,경쟁사_해외이슈,4,2154,,"주요 플랫폼 경쟁사인 쿠팡의 노사 리스크는 플랫폼 노동 환경에 대한 사회적, 정책적 논의를 확산시킬 수 있으며, 카카오의 노사 문제와 비교해 참고해야 할 이슈입니다.",쿠팡 노조법 위반 정황,경쟁사 노조/노동 이슈,COMPETITOR_AI_STRATEGY,215.5,"“노란봉투법 시행 전에 한국노총 가입해라”...쿠팡 배송기사 상대로 노조 편가르기 나선 쿠팡, 노조법 위반 정황"
selected,10,I027,경쟁사_해외이슈,3,2280,,"핀테크 플랫폼인 토스가 통신(MVNO) 시장에서 유의미한 성과를 보이는 것은 플랫폼의 사업 확장 경계를 보여주는 사례로, 카카오의 신사업 전략 수립에 시사점을 줍니다.","토스모바일, CU 제휴 요금제 누적 가입자 2만 명 돌파",통신 서비스,COMPETITOR_PLATFORM_RISK,201.5,토스모바일 'CU 제휴 요금제' 누적 가입자 2만명... 생활형 통신 서비스 확대
