kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I042,자사_및_계열사_이슈,4,2064,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버 프랑스와 ai 동맹 확대 유럽에 ai 팩토리 제안,self_filler_reference,SELF_AFFILIATE_BUSINESS,618.5,"[AI픽] 네이버, 프랑스와 AI 동맹 확대…유럽에 'AI 팩토리' 제안"
selected,2,I055,자사_및_계열사_이슈,4,50,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:it라운지 abc마트에 클랫 공급 카카오 공공혁신 어워즈 개최 아르고 물류ax세미나 참가 팀네이버 프랑스 a,self_strategic_reference,SELF_AFFILIATE_BUSINESS,511.3,[IT라운지] ABC마트에 '클랫 공급'·카카오 '공공혁신 어워즈 개최'·아르고 '물류AX세미나 참가'·팀네이버 '프랑스 AI 협력'·블럭스 '세미나'·인크루트 'AI인성검사 리뉴얼'
selected,3,I052,정부_국회,5,526,"473,504,514",로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:toss:anthropic_glasswing_security,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,564.0,"정부, 국산 프론티어 AI 개발에 4.7조원 투입···""미토스 잡는다"" | 정부, 국산 프론티어 AI 개발에 4.7조원 투입⋯“미토스 잡는다” | 한국판 ‘미토스’ 만든다…정부·민간, 프런티어 AI에 10조원 투입 추진"
selected,4,I054,정부_국회,4,2578,"2564,2568",로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,524.75,"쿠팡노조 관계자들은 지난 7일 국회를 찾아 이른바 '야간작업 제한법'에 대한 반대 입장을 전달했다. 쿠팡노조 관계자들과 김은혜 국민의힘 의원이 면담을 하고 있다. 〈자료:쿠팡노조〉 | 쿠팡노조·비노조택배연합 ""야간작업 제한 법안 전면 재검토해야"" | 쿠팡노조·비노조택배연합 ""야간작업 제한 법안 전면 재검토해야"""
selected,5,I059,정부_국회,4,652,2789,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_enforcement:google:privacy_data_violation,government_platform_regulation,GOV_PLATFORM_REGULATION,460.0,"정부, '불법촬영 피해자 정보 유출 사태' 구글 법 위반 검토 | 구글, 피해자 정보 유출 ‘발칵’…정부, 긴급 차단·법적 대응"
selected,6,I001,경쟁사_해외이슈,4,2217,2147,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 프랑스와 ai 동맹 확대 유럽에 ai 팩토리 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"[AI픽] 네이버, 프랑스와 AI 동맹 확대…유럽에 'AI 팩토리' 제안 | [AI픽] 네이버, 프랑스와 AI 동맹 확대…유럽에 'AI 팩토리' 제안"
selected,7,I002,경쟁사_해외이슈,4,2181,2140,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 프랑스와 ai 협력 넓혀 유럽 시장 겨냥 ai 팩토리 협업 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"네이버, 프랑스와 AI 협력 넓혀… 유럽 시장 겨냥 AI 팩토리 협업 제안 - 조선비즈 | 네이버, 프랑스와 AI 협력 넓혀…유럽 시장 겨냥 AI 팩토리 협업 제안"
selected,8,I003,경쟁사_해외이슈,4,2144,2170,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:ibk투자증권 네이버 아시아 유일 통합 ai 팩토리 사업자로 부상,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"IBK투자증권 ""네이버, 아시아 유일 통합 AI 팩토리 사업자로 부상"" | IBK투자증권 ""네이버, 아시아 유일 통합 AI 팩토리 사업자로 부상"""
selected,9,I200,산업동향,3,3600,,로컬 보조 라벨,global_incident:platform_regulation:platform_sector:delivery_app_fee_policy,industry_structural_change,INDUSTRY_STRUCTURAL_CHANGE,181.75,"경기도의회 송연섭·한영수 의원, 공공배달앱 이용자 확대, 하반기 마케팅 역량 집중해야"
selected,10,I004,경쟁사_해외이슈,4,2148,2236,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 프랑스에 유럽 ai 팩토리 협업 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"네이버, 프랑스에 유럽 AI 팩토리 협업 제안 | 네이버, 프랑스에 유럽 AI 팩토리 협업 제안"
