kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I048,자사_및_계열사_이슈,4,1877,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:22년 만의 유상증자 네이버 엔비디아 손잡고 ai 팩토리 날개 팩플,self_filler_reference,SELF_AFFILIATE_BUSINESS,618.5,"22년 만의 유상증자…네이버, 엔비디아 손잡고 ‘AI 팩토리’ 날개 [팩플]"
selected,2,I084,자사_및_계열사_이슈,5,201,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,global_incident:platform_regulation:kakao:platform_operator_obligation,self_direct_risk,SELF_DIRECT_RISK,409.8,2020~2024년 네이버·카카오 실적 추이 - *카카오의 경우 카카오모빌리티 회계기준을 순액법을 적용해 반영한 수치. 자료: 전자공시시스템
selected,3,I034,정부_국회,5,356,"310,1683,369,988,343,368,986,1832,1952",로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.0,"과기정통부, AMD와 개방형 'AI 인프라' 구축…엔비디아 독점 막는다 | 과기정통부, AMD와 개방형 'AI 인프라' 구축…엔비디아 독점 막는다 | 엔비디아 의존도 낮춘다…과기정통부, AMD와 개방형 AI 컴퓨팅 인프라 생태계 구축 맞손"
selected,4,I052,정부_국회,5,247,"241,2347,3078,3063,461,501,463,2175,2181",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,global_incident:platform_regulation:kt:platform_data_protection_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,603.0,"개인정보위, 29일 KT 제재안 심의…과징금 규모 결정 | 개인정보위, 29일 KT 해킹 제재안 심의…과징금 규모 관심 | 개인정보위, 29일 KT 침해사고 제재 논의"
selected,5,I057,정부_국회,4,462,"469,473",v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,549.5,"KT 개인정보 유출 과징금 29일 심의…'금전 피해·보안 부실' 변수 | 개인정보위, 29일 KT 펨토셀 해킹 심의…소액결제 피해가 수위 가른다 | '감염 서버' 숨긴 KT, 29일 개보위 제재 앞둬…과징금 상한 2000억"
selected,6,I001,경쟁사_해외이슈,4,1768,"1995,1893",로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:한투증권 네이버 엔비디아 투자로 ai 파트너십 강화,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,669.5,"한투증권 ""네이버, 엔비디아 투자로 AI 파트너십 강화"" | 한투증권 ""네이버, 엔비디아 투자로 AI 파트너십 강화"" | 한투증권 ""네이버, 엔비디아 투자로 AI 파트너십 강화"""
selected,7,I002,경쟁사_해외이슈,4,1815,1861,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:엔비디아 네이버 skt와 손잡고 ai 안전 전선 구축,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"엔비디아, 네이버· SKT와 손잡고 AI 안전 전선 구축 | 엔비디아, 네이버· SKT와 손잡고 AI 안전 전선 구축"
selected,8,I003,경쟁사_해외이슈,4,1879,1867,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:엔비디아가 3대 주주로 네이버 ai 팩토리 승부,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"엔비디아가 3대 주주로…""네이버, AI 팩토리 승부"" | 엔비디아가 3대 주주로… “네이버, AI 팩토리 승부”"
selected,9,I004,경쟁사_해외이슈,4,2044,1941,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 엔비디아와 동맹 맺고 ai 팩토리 승부수,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"네이버, 엔비디아와 동맹 맺고 AI 팩토리 승부수 [종합2] | 네이버, 엔비디아와 동맹 맺고 AI 팩토리 승부수 [종합2]"
selected,10,I005,경쟁사_해외이슈,4,1953,2002,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 엔비디아와 2028년까지 200mw ai 팩토리 구축,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"네이버, 엔비디아와 2028년까지 200MW AI 팩토리 구축 | 네이버, 엔비디아와 2028년까지 200MW AI 팩토리 구축"
