kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I044,자사_및_계열사_이슈,4,2022,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:팀네이버 와 ai 협력 확대 ai 팩토리 구축 공동 구축 제안,self_filler_reference,SELF_AFFILIATE_BUSINESS,618.5,"팀네이버, 佛와 AI 협력 확대…AI 팩토리 구축 공동 구축 제안"
selected,2,I054,자사_및_계열사_이슈,4,19,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:카카오뱅크 몽골서 임직원 봉사활동 굿네이버스에 3억 기부도,self_strategic_reference,SELF_AFFILIATE_BUSINESS,495.3,"카카오뱅크, 몽골서 임직원 봉사활동…굿네이버스에 3억 기부도"
selected,3,I001,정부_국회,5,571,"2220,2163,2179,2213,2143,2245,2266,2182,2200",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,679.0,"AI 데이터센터 특별법 내년 3월 시행…정부, 인허가·전력 특례 구체화한다 | KT·서울아산병원, 'AI 병원' 구축 맞손…AX 모델 발굴 - 머니투데이 | 정재헌 SKT, 아시아 AI 협력 넓힌다…GSMA와 인프라·신뢰 논의"
selected,4,I057,정부_국회,4,1960,761,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,491.0,"네이버 치지직, 아이치·나고야 아시안게임 중계···AI 하이라이트 적용 | 한탑, 공정위서 과징금 분할납부 승인받아 : 네이버 블로그"
selected,5,I059,정부_국회,5,1046,1292,로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:financial_authority:platform_regulation,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,456.0,"금융위, ‘신정법 위반’ 동양생명에 과징금 70억 원 부과키로 | 금감원, 해외 부동산펀드 '엄격 심사'…손실 이력도 공시 의무화"
selected,6,I002,경쟁사_해외이슈,4,2050,2011,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 프랑스에 ai 팩토리 제안 유럽 ai 시장 공략,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"네이버, 프랑스에 AI 팩토리 제안…유럽 AI 시장 공략 | 네이버, 프랑스에 AI 팩토리 제안…유럽 AI 시장 공략"
selected,7,I004,경쟁사_해외이슈,4,2121,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버표 ai로 프랑스에 도전장 최수연 유럽에 ai 팩토리 협업 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버표 AI로 프랑스에 도전장…최수연, 유럽에 AI 팩토리 협업 제안"
selected,8,I006,경쟁사_해외이슈,4,2028,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 프랑스와 ai 동맹 모색 ai 팩토리 등 협력 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버, 프랑스와 ‘AI 동맹’ 모색…AI 팩토리 등 협력 제안"
selected,9,I061,산업동향,5,3509,"2113,2138,2987,2986",v26: 해외 정부·규제기관 이슈는 경쟁사/해외로 분류 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,451.5,"[심층리포트] EU 데이터법 시행 1주년, 클라우드 전환 수수료 2027년 완전 철폐 앞둔 시장 변화 | 개인정보 반복 유출 시 매출 10% 과징금…개정법 11일 시행 | 개인정보 유출에 '매출 10%' 징벌적 과징금 시행"
selected,10,I007,경쟁사_해외이슈,4,2017,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:대통령 프랑스 국빈방문 동행한 네이버 ai 팩토리 협업 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,李대통령 프랑스 국빈방문 동행한 네이버…AI 팩토리 협업 제안 - 머니투데이
