id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
2015,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 대만 신주시 네이버웍스 도입…글로벌 공공 시장 공략",네이버클라우드 대만 신주시 네이버웍스 도입 글로벌 공공 시장 공략,전자신문,전자신문,"Mon, 07 Sep 2026 00:20:45 GMT","네이버클라우드, 대만 신주시 네이버웍스 도입…글로벌 공공 시장 공략 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1weXgxUEIyTlJrWEQ3R2JkaXFvVXdlbFZZc3c1VUpXVUFFMS1BOWhQTWtWSUdoT2NPQW1zbTNBRkFfdFVKR2F1RFAtZEI2dw?oc=5,google_rss_네이버 when:4d,322.5,13.5,strategy_mna_governance,strategy_mna_governance,네이버,,,,,,,general,24.0,published_today,general,event:네이버:strategy_mna_governance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,322.5,strategy_mna_governance,competitor:strategy_mna,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,comp_domestic_public_infra:네이버클라우드 대만 신주시 네이버웍스 도입 글로벌 공공 시장 공략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_public_infra:네이버클라우드 대만 신주시 네이버웍스 도입 글로벌 공공 시장 공략,comp_domestic_public_infra,,,
2431,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"1600만 가입자에 문자 날린 LGU+, 유심 교체 뒤엔 ‘IMSI 보안 논란’",1600만 가입자에 문자 날린 lgu+ 유심 교체 뒤엔 imsi 보안 논란,쿠키뉴스,쿠키뉴스,"Sat, 05 Sep 2026 20:11:46 GMT","1600만 가입자에 문자 날린 LGU+, 유심 교체 뒤엔 ‘IMSI 보안 논란’ 쿠키뉴스",https://news.google.com/rss/articles/CBMiY0FVX3lxTE43Z3FXTllrZk9RSEc0QklfbmdhSVByNTZoTHR3TFRGTnROd0g2V1lnbXpxbVpzMVhQT0V3S3ppYU03a3lrcUlfd1RoWHUxNEoxdGV0Y0xKZ1hfUXNqbXBIbzdOaw?oc=5,google_rss_LGU+ when:4d,317.5,18.0,"phishing_security,privacy_security_reliability",security_hacking_incident,LGU+,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:leadership_service:lguplus:executive_change,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,317.5,privacy_security_reliability,competitor:security_reliability,global_incident:leadership_service:lguplus:executive_change:executive_or_org_change,global_incident:leadership_service:lguplus:executive_change,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:leadership_service:lguplus:executive_change,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:leadership_service:lguplus:executive_change,comp_domestic_direct_risk,,,
2088,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[총수家] 이해진 네이버 의장 ③ㅣ 100억달러 투자 등에 업고 AI 인프라 확장…‘글로벌 네이버’ 도약,총수 이해진 네이버 의장 100억달러 투자 등에 업고 ai 인프라 확장 글로벌 네이버 도약,CBC뉴스,CBC뉴스,"Mon, 07 Sep 2026 01:59:11 GMT",[총수家] 이해진 네이버 의장 ③ㅣ 100억달러 투자 등에 업고 AI 인프라 확장…‘글로벌 네이버’ 도약 CBC뉴스,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9NQkZwVnI2emhSS0ZHd19yT3l0cUMxZ3NpZjF5bmhMWUxEaGNWMklxX1VRYlBKYUliRWxiQnA4ZVpUR1pKQ29XRzE3M2toSWJMMFRPYjVlZ0pJSF91dzJJN2V4TXU3V1k2?oc=5,google_rss_네이버 when:4d,316.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,316.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2036,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드 공공 협업툴, 대만 반도체 도시 ‘신주시’ 도입…글로벌 공공 시장 공략 가속",네이버클라우드 공공 협업툴 대만 반도체 도시 신주시 도입 글로벌 공공 시장 공략 가속,아시아투데이,아시아투데이,"Mon, 07 Sep 2026 00:58:13 GMT","네이버클라우드 공공 협업툴, 대만 반도체 도시 ‘신주시’ 도입…글로벌 공공 시장 공략 가속 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE1fYnF4WktCaTluNUN6Y0ppY1NpSHpuWWpueWwxZVk4cEVVSEhzeHVkVTduaU8tZmZ4MVUtRFZ5bThmUlJJNFltNVJtUmtFa1QxQUxJV3J4M2ZZYlVDWUQ5dVpwZGR0S0Z5dzl0VWVB?oc=5,google_rss_네이버 when:4d,316.5,13.5,strategy_mna_governance,strategy_mna_governance,네이버,,,,,,,general,24.0,published_today,general,event:네이버:strategy_mna_governance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,316.5,strategy_mna_governance,competitor:strategy_mna,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,comp_domestic_public_infra:네이버클라우드 공공 협업툴 대만 반도체 도시 신주시 도입 글로벌 공공 시장 공략 가속,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_public_infra:네이버클라우드 공공 협업툴 대만 반도체 도시 신주시 도입 글로벌 공공 시장 공략 가속,comp_domestic_public_infra,,,
2333,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT 정재헌, AI 영역 넓힌다…'AIDC·인재육성·대중화'로 AX 가속",skt 정재헌 ai 영역 넓힌다 aidc 인재육성 대중화 로 ax 가속,신아일보,신아일보,"Fri, 04 Sep 2026 07:08:49 GMT","SKT 정재헌, AI 영역 넓힌다…'AIDC·인재육성·대중화'로 AX 가속 신아일보",https://news.google.com/rss/articles/CBMicEFVX3lxTE9uakNFT3AtcmJ1eUxPVFBEV1UzU3ZjanA0Z25BOXFqN01WbnQxYmFtenc5ZS1KaHFhSHpXLV9EQzRTN2RTaTVFcFhWd2NEQzdQR3YwdnNTdWdhVjBsMzZRSUFoOGQ2MEpDYThyWUkybEo?oc=5,google_rss_SKT when:4d,301.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,0.0,,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,301.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2117,경쟁사/해외이슈,경쟁사_해외이슈,네이버,AI 투자 늘리는 통신사…“기지국 중심 CAPEX 지표 보완해야” : 네이버 블로그,ai 투자 늘리는 통신사 기지국 중심 capex 지표 보완해야 네이버 블로그,Naver Blog,Naver Blog,"Fri, 04 Sep 2026 18:02:09 GMT",AI 투자 늘리는 통신사…“기지국 중심 CAPEX 지표 보완해야” : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMijwFBVV95cUxQbzQ2LTZoazIzdVJFSEJHSGNQczRnQmlwREI3NHJPOHFLdnhYS0VmdU9TY3NUcTNPWmJZVXBOZ1pRVTFPVUQ5RFNsRnYybG5GV2dqT3lzbmZ3alB2Um5IQ1VxTWNCNUEwR2FHbV9BeWhsRHA3aEhEU2VTcXU3RG1oRDgtQzVUaHd4Q2pocTN3UQ?oc=5,google_rss_네이버 AI when:4d,286.5,-9.5,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security+platform_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,286.5,"ai_infrastructure_security,platform_obligation",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:ai 투자 늘리는 통신사 기지국 중심 capex 지표 보완해야 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:ai 투자 늘리는 통신사 기지국 중심 capex 지표 보완해야 네이버 블로그,comp_domestic_ai_platform,,,
423,정부/국회,정부_국회,과학기술정보통신부,"LG가 뚫고 네이버가 막는다: 과기정통부, 실전형 사이버 보안 AI 프로젝트 착수",lg가 뚫고 네이버가 막는다 과기정통부 실전형 사이버 보안 ai 프로젝트 착수,얼리어답터뉴스,얼리어답터뉴스,"Sun, 06 Sep 2026 18:22:10 GMT","LG가 뚫고 네이버가 막는다: 과기정통부, 실전형 사이버 보안 AI 프로젝트 착수 얼리어답터뉴스",https://news.google.com/rss/articles/CBMiSEFVX3lxTE8tUXRPNmh0YnlKU3Bkb19LUWVBZ3F5czZ0cmEtZTRqZmkxYWtCdGQ1cUk4blNGc0gzVm5JV2phT3dXMXl2WkMzZA?oc=5,google_rss_과학기술정보통신부 when:4d,254.6,62.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,"과기정통부,네이버",,,,,,,general,24.0,published_today,direct_risk,event:과기정통부+네이버:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,254.6,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:lg가 뚫고 네이버가 막는다 과기정통부 실전형 사이버 보안 ai 프로젝트 착수,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,comp_domestic_ai_platform:lg가 뚫고 네이버가 막는다 과기정통부 실전형 사이버 보안 ai 프로젝트 착수,comp_domestic_ai_platform,,,
499,정부/국회,정부_국회,과학기술정보통신부,"LG가 뚫고 네이버가 막는다: 과기정통부, 실전형 사이버 보안 AI 프로젝트 착수",lg가 뚫고 네이버가 막는다 과기정통부 실전형 사이버 보안 ai 프로젝트 착수,유스연합,유스연합,"Sun, 06 Sep 2026 18:22:10 GMT","LG가 뚫고 네이버가 막는다: 과기정통부, 실전형 사이버 보안 AI 프로젝트 착수 유스연합",https://news.google.com/rss/articles/CBMiUkFVX3lxTE90VWtESjhyMExsZUYyODFxY0w1eE8zZVhPc09vZmNSV2g2anZFYTgzUHZ2eU1SZTA1WWc4NmpOQjhWTHhzOHp2MFM5VGZqNkRqYlE?oc=5,google_rss_과학기술정보통신부 AI when:4d,254.6,62.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,"과기정통부,네이버",,,,,,,general,24.0,published_today,direct_risk,event:과기정통부+네이버:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,254.6,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:lg가 뚫고 네이버가 막는다 과기정통부 실전형 사이버 보안 ai 프로젝트 착수,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,comp_domestic_ai_platform:lg가 뚫고 네이버가 막는다 과기정통부 실전형 사이버 보안 ai 프로젝트 착수,comp_domestic_ai_platform,,,
418,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, LG·네이버 클라우드 투입해 국가 보안 특화 AI 구축 착수",과기정통부 lg 네이버 클라우드 투입해 국가 보안 특화 ai 구축 착수,얼리어답터뉴스,얼리어답터뉴스,"Sun, 06 Sep 2026 18:18:11 GMT","과기정통부, LG·네이버 클라우드 투입해 국가 보안 특화 AI 구축 착수 얼리어답터뉴스",https://news.google.com/rss/articles/CBMiSEFVX3lxTFBnaHQ3TGNmaTdXWUxOdEdHV1k3S1Z5OGpVamlKcFcxZmdXb3NwZDlLRjRaeWNaeGJHNFZLZXNCd0FRZnB4UWxtNQ?oc=5,google_rss_과학기술정보통신부 when:4d,254.6,62.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,"과기정통부,네이버",,,,,,,general,24.0,published_today,direct_risk,event:과기정통부+네이버:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,254.6,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:과기정통부 lg 네이버 클라우드 투입해 국가 보안 특화 ai 구축 착수,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,comp_domestic_ai_platform:과기정통부 lg 네이버 클라우드 투입해 국가 보안 특화 ai 구축 착수,comp_domestic_ai_platform,,,
2246,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버가 지난달 29일(현지시간) 브라질 스칼라데이터센터즈(SDC) 경영진을 만나 면담했다. 최수연 네이버 대표(오른쪽에서 세번째)와 구동현 네이버 전략기획 부문장(왼쪽 첫 번째), 김유원 네이버클라우드 대표(왼쪽 두 번째)가 스칼라데이터센터즈 경여진과 기념사",네이버가 지난달 29일 현지시간 브라질 스칼라데이터센터즈 sdc 경영진을 만나 면담했다 최수연 네이버 대표 오른쪽에서 세번째 와 구동현 네이버 전략기획 부문장 왼쪽 첫 번째 김유원 네이버클라우드 대표 왼쪽 두 번째 가 스칼라데이터센터즈 경여진과 기념사,전자신문,전자신문,"Sun, 06 Sep 2026 13:01:02 GMT","네이버가 지난달 29일(현지시간) 브라질 스칼라데이터센터즈(SDC) 경영진을 만나 면담했다. 최수연 네이버 대표(오른쪽에서 세번째)와 구동현 네이버 전략기획 부문장(왼쪽 첫 번째), 김유원 네이버클라우드 대표(왼쪽 두 번째)가 스칼라데이터센터즈 경여진과 기념사 전자신문",https://news.google.com/rss/articles/CBMiqxFBVV95cUxPaHVqM1dFWW52aXRjd3BrUzRmd0Qtb0pPaHBSTUdRbXlXNWZDb1I5UDN1REItdkFZb2pPS2M2QWxaVWVPN0RUcEtSRmVndmhNaTJRZU5EWGNObURKUEVub3l5dEdUNnpZc2NNREpzYWl5cm1sUGx5eTBjYmoxLXVkdXE5RHliVGVmck05b2p3Ym5HbUFIT3Q3a2JzbW9WSUItV3NDZWVIV3hIUHRGM1FpaXlBclhhRmdZS1RQcmp6cmlXbWRxY21VN1RNSG5pYkU1YkVyZks4WEI1Ym1PSFRSZVRNY1V1MGJnVGFPNFBOZ2pDak1pVHZDX2pENHhIMlJGSU9FUzlQUkJQMGV4ZkxlT2JaMENId0dYeUhjMkRxNm5sQmRrSEpoeklJTFNSX2xqVkc5M0MzckYyTGxOS1ZHbnloMkkyZ2hoRW5BYUc5U2gzTXRVMTVYQk9iY1N3TUNDVWVSX0RyWG8xSjhsWXN0eVRHVExWMEZ1X1lPOEdrenR2WmJBcUcxem4tTVRSeDNiY2lab0NJeGJ3cS1Gcld1QU9Bb1JLZFpSTHNabDI1OFdiVEw2MFVFRHRGMWhFTndvdWRuV0RXaVVQcUU4WUR6d2NxdUtEZkpIMk9UblZNNHFjY3loaVl2ekgtUEhVTlV4UHlDNXVBek5ZU3ZrOWZjNXFXVXFZbWw0anptQkxaRDRpalBsRmJWdWdrRGNtQUtPNHZXb1RPMWR2ZDVSMUtaek9GWTVjRHBKNHhhbThJM2lyd0RwQ1pTNFM1WlJZZGdlVjBld3dhbGpmT2xaNmJqcjZ3UFFJMVZsdlFuQzJiUWdKeVVfS09pcDJUVWFPOW1MVDBnSDlIbnk5d0lVY2NYTlVwTngzSllJbzRYTWhCQXZrUzhqWlVZV3V5NmRQeWlfRFRSYm9QaE1vZVNYSVhYN2haeVBiMGpFbmhNcVppM0ZhdjF5NTI2OXBmNHJDZmxqdmJiQkRQc01ERV9tVTRFOUxWNkF5TWpraHAxMDNYeU9zU0M1TlhkY2xrVXNsTEJEazkzWlAxTDdvRUZrTXNkcUVwNGpRUjFjai1yNUhsdllTTk1DdjlZNkJOLTRoVzZkUmk3dFBmNjFYOGh2SFc2c3FEX3FrVjNsbjRhb2pHZ2ZOZWFhXzlyZE9KekJNSFJFbjRjNXhtUTdEc25tZWpFZGl5Si1oajNtbXNnUFZfV1RqMFQ1Xzlib1BZbGNRU3lMMEZPendaOE15bFV4Mkw3UGE1RkN5Rzc3V3Z6S3MzckRxelFkaEJoNmpBeldnUnRydGhXQU1IeS1xcmRqT3ZZOWEtZjQzZm1YWTVVc2stNHFPSmRPQ3pRME1BUUtnOFJFQlV1REx0UjZSOXNYaXc2R3NMQWdXUERaVWZjSmR0QmFqc1lUM213WDJXVTB2LVVYRU16bDE4U2hJUXl4VGJaMHYyYkVkTU02cWlsWUJadWpwYXhzMGg1WG5CTzgyTEhQcEZCSDRxa1Bwcml2Sm45dGxjQURjSWhDSFlCUU9NcHhGdVJzNGFYSDFwTHcxT3RvcDJUaGxfRkhnN08wanZjZEFuVEx3Ymc0UmtyYWJEV0p4YjdjSHNyTU5mV2JIeHRfMjNLWVplTUh6cHMzWlg5MW51cUZqeF9lcUNrS2V6Unh2YUdNVjZkUVNoVXR3UlZORDRfMlFVQ21XQWpuQ3A0QkNTS3RsV3hvLXJyRXRRVEdCVHJ4WW56VFAySkhmWnA2cGdJR2JVaTBNU05JNmZnMFdNLTJXXzVQU3E0UW8yVThweU9sMDBVSEdoVUl6SVhIREJZcDFScGdGZmdIcGtsUWhwNUNTZW1MekprZkIwSjREU09tS29Wakh5YUlvenYtemlqOGRsUzNBUFNkaHYzblgteERPQ1RVQ1BpbG5XWk5QTXViTlNjYUVReDQxV0dyVXlSNU1YZ2o4UGZtZkRHNkxZa1BJVmJGNXVqNWt1UzUxYnZLY0d0UFhuYnJFOVRDS1c2TGxrdEdvOG5JSk12aEdqNFdTLXdMSHk2QlFNbzNDSzNPUmNlSERsY1RhblFKeWZwNWc4d05YenpaTloxVVZXX0VCVm9QSENBdW5Ib25jZGM4cXdLOEhFUmVxeVpDZFBJYTRKbzlvREdSUUJZR28zV0NBZmtTWVA0RjY1V0Fsc0ZENVc3Mi1TM3ZJNFcwRUEtOHZoR25mYlFqZm5WbE1kSTFLZzJwUlQ1eEpmVWJkVWszcGNqRXFpVXpPNE13RlhyaVB2WGVzbXRBc2xvSF9rVnVBU05MNTJLWmpqZDhOWHNEc3pXM3ZhOWd6QkJ0SHJHNWtfaFJ5OGFlcnNBc2lWS29tXzlRN3Vubi02a05ROVM1WmxRZGFkTkNoSlR6ZnVjYmFiWm52by1ZNEhWaTk5OWFqUGpvcTBKcHdGZFBIaGV3TlBicFc3QTRVcm9vS3A5UDAwUldtcS1TYWRFUWt5aUQwekJjbjc4SWFudkEzbDdacThiZUNqSTZmZGh2czdPazNwaTFZSmFNc3NOaEhLMkJDRktvYXBKNkJlWEtTcTVGVDhSVVFtbVE2Zm9aUHpnellhN3lIa0VkVFhuOGk5bmpoNTdkMWg5X2wyYmhZMm1UMHVpV2xvaFU2YXR2YkxLM3VObEtJcjJoT0JiVUltQlAyOU4zNTVpNjBnWkluOUNEdjlDOHdjTHdwdk9iZ1dhYXNqSDZadU54WGc5cEpkZGU3MHRRUlZQei0yMmRIZV90bmJtdU5iaGVVcmdvVlotTVFRaG9xQ2ExSmpmbDcxWXNtbFBDTEtDUHF6YzVENGRXVFUya2ZXR01SaThUc2pjSmNXcVZSRV9CeWdZZkRKWHpqMG5SaDJjVmYxdUhuZzd1OUROWXJNMkwzRmlTOFdaOUdacUp3WGxoZllTODFXQkJMbUVOQ0VZTWhucmxMVUdjdkt6bTJxZw?oc=5,google_rss_네이버 site:etnews.com when:4d,249.0,23.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,analysis_with_direct_risk,global_incident:leadership_service:naver:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,249.0,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,global_incident:leadership_service:naver:leadership_service:general,global_incident:leadership_service:naver:leadership_service,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:leadership_service:naver:leadership_service,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:leadership_service:naver:leadership_service,comp_domestic_ai_platform,,,
