kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I002,자사_및_계열사_이슈,5,350,"490,3381,2274,396,2259,2256,2076,2054,2296",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 해외 정부·규제기관 이슈는 경쟁사/해외로 분류 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,644.0,"[IT라운지] 카카오맵 '부산록페 지도'·네이버클 'DSAC 출시'·아이티센피엔에스 'PQC전환 박차'·SKT '인사이트 데이'·에버스핀 '추석 피싱앱 분석'·LG유플러스 '소공인 AX솔루션'·KT-NIA 'MOU' | [현장] 정부-네이버 컨소, GPU 4512장 투입해 '보안 특화 AI' 만든다 | EU, 500㎾ 넘는 데이터센터 전력·물 효율 공개 의무화…AI 인프라 규제 본격화"
selected,2,I024,자사_및_계열사_이슈,4,2106,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버클라우드 공격 방어형 ai 키운다 보안 데이터 830tb 확보,self_filler_reference,SELF_AFFILIATE_BUSINESS,583.5,"네이버클라우드 ""공격·방어형 AI 키운다…보안 데이터 830TB 확보"""
selected,3,I001,정부_국회,5,591,"2141,2044,2088,2098,2021,2046,2047",로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:naver:ai_security_policy,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,676.0,"정부-네이버클라우드, 사이버보안 특화 AI 개발 간담회 | 네이버, 사이버보안 AI 모델 개발 착수 | 네이버클라우드, '국가 사이버보안 AI' 개발 시동…""현장서 바로 쓰는 모델 목표"""
selected,4,I019,정부_국회,4,661,"654,2784,2704",v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:google:platform_regulation,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,593.0,과방위 국정감사 '개인정보·플랫폼·AI' 정조준…SKT·구글·스캐터랩 증인대 | 과방위 국정감사 '개인정보·플랫폼·AI' 정조준…SKT·구글·스캐터랩 증인대 | 아일랜드 데이터보호위원회가 사용자 위치정보 위반 혐의로 Google에 과징금 4억 300만 유로를 부과한다
selected,5,I023,정부_국회,5,519,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:보안 체계도 소버린 전환 정부 네이버 보안 특화 ai 개발 착수,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,588.5,"“보안 체계도 소버린 전환”…정부·네이버, 보안 특화 AI 개발 ‘착수’"
selected,6,I003,경쟁사_해외이슈,4,2105,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버클라우드 데이터베이스 서버 접근제어 통합 보안 서비스 출시,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버클라우드, 데이터베이스·서버 접근제어 통합 보안 서비스 출시"
selected,7,I004,경쟁사_해외이슈,4,2032,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:사이버 보안특화 ai 개발 네이버클라우드 lg가 공격하고 네이버가 방어 상호 학습,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"'사이버 보안특화 AI' 개발 네이버클라우드 ""LG가 공격하고 네이버가 방어, 상호 학습""(종합)"
selected,8,I005,경쟁사_해외이슈,4,2151,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:공격 방어 투트랙 네이버 한국형 보안 ai 개발 본격화,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"""공격·방어 투트랙""… 네이버, 한국형 보안 AI 개발 본격화"
selected,9,I145,산업동향,3,3709,,로컬 보조 라벨,industry_structural_change:유방 조직 생검 바늘 시장 2035년 전망 영상 유도 생검 도입이 이끄는 성장 뉴스 및 통계,industry_structural_change,INDUSTRY_STRUCTURAL_CHANGE,126.25,유방 조직 생검 바늘 시장 2035년 전망: 영상 유도 생검 도입이 이끄는 성장 - 뉴스 및 통계
selected,10,I006,경쟁사_해외이슈,4,2066,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버클라우드 db 서버 접근통제 서비스 출시 기업 보안 규제 대응 부담 낮춘다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버클라우드, DB·서버 접근통제 서비스 출시 … 기업 보안·규제 대응 부담 낮춘다"
