검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,카드 비교·이벤트 한곳에···카카오페이 ‘카드연구소’,https://news.google.com/rss/articles/CBMibkFVX3lxTE82Q1pkUXI2THVJRk9hclZrMnp6YS1pT2c1N29tbWoyYVBoSmxCanRXMWlqSG9tS3FUMVF6NF9aU1ZCN2hqZlMzSTBBSjJ4eHhvYkh4aVhiSFpQQXY1Uy1rM0ZDVm82V1g4VEVjQ093?oc=5,더리포트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"주가 13% 빠진 카카오, 3000억 꺼냈다",https://news.google.com/rss/articles/CBMidkFVX3lxTE5lbWNvbHk1VXp3ZFlFWk0zYWJEWXFHcmQ3czN2N3FabUFMSERqX01KUHJ2VTRDbm83dlZscG9FRkQyMXp4UmJYcE5XS0VNaDJCZ1o2MXhYMHpUdHpQQVBOZVAwMXVNSWJuYnpva2ZWVXk2MHdOUlHSAXZBVV95cUxOZW1jb2x5NVV6d2RZRVpNM2FiRFlxR3JkN3MzdjdxWm1BTEhEal9NSlBydlU0Q25vN3ZWbHBvRUZEMjF6eFJiWHBOV0tFTWgyQmdaNjF4WDB6VHR6UEFQTmVQMDF1TUlibmJ6b2tmVlV5NjB3TlJR?oc=5,시사저널e,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,'美 클래리티법 무산' 카카오페이 급락…스테이블코인 힘준 신원근 '책임론',https://news.google.com/rss/articles/CBMiT0FVX3lxTE41amR2dEg2d2tleUdTVUg3U3prNDFtSk9HOUJvUHhVX1lHcHlTOHplaThmQndBT1VoWVY2eV8waHVadmJSWEhLaFVVbjJJVmc?oc=5,v.daum.net,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오, 소액주주 간담회 개최…인적분할 청사진 제시",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBvZlNZQnZOXy0tVjFfWjl2UkxzNlBMRUhLWV9ZTldzb1FyZlRyb1JHWEZpY19GTS1KSTVjbU9xUUIzTmE2MlNZTHV3VTJ0czRsTzZuMHVLQnYtcG92QnJKaEstU3fSAWhBVV95cUxPQUltNkRvVm9Gd1FvSXlWeUdJWlpBNlN4X3BTWV95MmpPT3pGMHItcWFtalNna3JOdEdYOHBudU9JWTlXWnlRVklieWhPekIzUXExU1Z0WENMSDNod291aE1ya2hVWE1faQ?oc=5,매일일보,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,'美 클래리티법 무산' 카카오페이 급락…스테이블코인 힘준 신원근 '책임론',https://news.google.com/rss/articles/CBMiWkFVX3lxTFBNR09vU0ItdFlyRFlmY294Ulp3TlRSUTdwTy1oYU1rV2N5UWZIV2g5b0RiMUhMNHlZNFdYWkpHQlZvTnBnei02a1NQUmRjZWhkV0tCOFBHdUxRd9IBVEFVX3lxTE5PWkVpT0RhMXh1SVlhR0twLWNtOXQzTXJqejdhc0c2RGlQRDJaZlljV29ubGZpcm5XVXJ0MHRic3FnRVNYTVRXaEZ0dlJscS1UOTNHZg?oc=5,더팩트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오게임즈, 140명 개인정보 유출... ""악용 위험 낮다""",https://news.google.com/rss/articles/CBMia0FVX3lxTE5LUDhVX3ZjWXpCUmNhUHZZdTg2Z1RJTTRHdkF2TE5hQ2h2QWVWMDB5SHhFNEdrd3VNdlNuTlhKOTN5Vzk4emJYYXhuYjB1ZENIVm14V2JOa0RDOXBweWstVHhPUVBDZVdnSUc0?oc=5,보안뉴스,2026-09-17,"[단독]카카오게임즈 140명 개인정보 유출…""식별코드 등 비중요정보"" - 머니투데이",https://www.mt.co.kr/tech/2026/09/17/2026091708025988074,same_issue_signature:security_privacy_leak,"카카오,카카오게임즈","phishing_security,privacy_security_reliability",0.3749,0.6377,0.1176,0.1522,,,,,,,
카카오,"개인정보 유출 또 터졌다…카카오게임즈 ""피해규모 조사중""",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1YbTFsVnZmbloxcXdocWJwU05hX3pvajcwNjFzc1hUalNBRXNvTUdaTzQ3WVNZRVpjNjhkbWxodU5qRnJ0ZVpRdFNWV0ZySnc?oc=5,v.daum.net,2026-09-14,'개인정보 유출' 홍역 치른 KT…정부 참여 TF로 '모두의 AI' 보안 배수진,https://www.dailian.co.kr/news/view/1689469/%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4-%EC%9C%A0%EC%B6%9C-%ED%99%8D%EC%97%AD-%EC%B9%98%EB%A5%B8-KT%EC%A0%95%EB%B6%80-%EC%B0%B8-2026,v40_same_official_enforcement_base:platform_enforcement:kakao:privacy_data_violation,,platform_enforcement:kakao:privacy_data_violation,0.98,,,,,,,,,,
카카오,카카오페이 주가 상승 중,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBZZThGNkRwdWxiT1d3N2I1MmxjaFAyYkt1dzllcHd4ZVhGN2NXX1lBVWdabUdHdTZ1dzNNN2Mtc09iZDFoZUZGVTFfcFdfMXIxdUMxUUlIdHFZN1I5?oc=5,아시아뉴스통신,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,카카오 주가 상승 중,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBNeE4yamE5VVlWVFJMUXJzdVBQTjBjcFk0azNEU2djVzN5clhaUUVwZnh5czNHZXpVakd3eGIxQ2ZmNl9iRTR4Wml2QnlJUnpyMGtQZnRrSlFxcnh2?oc=5,아시아뉴스통신,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,카카오뱅크 주가 상승 중,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5mdFVmbE00bTJ3VFYyNGF5UUF1blpqdjF2cTg3cDhqZHFmcDFSNjBpMEZadk9aVkE4elBiWEs4dWRuN05vakNnUEFaWEUyZlVwaUFlVG9OUFR1WFcy?oc=5,아시아뉴스통신,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
