kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I004,자사_및_계열사_이슈,5,185,"81,191,1955,192,146,153,117",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,SELF_AFFILIATE_BUSINESS,686.8,"카카오 151억 과징금 소송 2심…""해킹, 예견 어려워"" vs ""보안 제대로 안 한 것"" - 머니투데이 | 카카오, 151억 과징금 항소심서 ‘보안조치 미흡’ 뒤집기 | 카카오 151억 과징금 소송 2심…""해킹, 예견 어려워"" vs ""보안 제대로 안 한 것"""
selected,2,I046,자사_및_계열사_이슈,4,1873,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버클라우드 컨소시엄 보안 환경 특화 ai 모델 오픈소스 로 제공,self_filler_reference,SELF_AFFILIATE_BUSINESS,583.5,"네이버클라우드 컨소시엄, 보안 환경 특화 AI 모델 '오픈소스'로 제공"
selected,3,I003,정부_국회,5,340,"1935,1906,1969,2006,2000,1949,1888,1839,1851",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,global_incident:ai_security_policy:naver:ai_security_policy,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,711.0,"네이버클라우드, 정부 ‘사이버보안 특화 AI 파운데이션 모델’ 개발사업 최종 선정 | 'AI 보안주권' 네이버가 맡는다…정부, 엔비디아 'B200' 256장 지원 | `사이버보안 특화 AI 모델` 개발에 네이버클라우드 컨소시엄 선정"
selected,4,I030,정부_국회,5,279,"1951,1959,1962,2037,2061,1980,1972,1988,2002",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영 / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,620.0,"과기정통부, 내년 AI예산 9조4000억원…GPU·데이터에 4조6500억원 집중 | 네이버, '국가 보안 AI' 개발 착수…GPU 4천장 투입 | SKT, 네이버에 보안 AI 사업 내줬지만…""협력 계속"""
selected,5,I031,정부_국회,4,1933,"1870,446",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:privacy_security:naver:naver,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,616.5,"""해킹AI 막아라""…네이버클라우드, 정부 '보안 특화 AI' 개발 맡는다(종합) | ""네이버와 LG가 손잡았다""… 700B급 '국가 보안 AI' 개발에 나선 진짜 이유 | “AI가 해킹하면 AI로 막는다”…네이버클라우드, 정부 보안AI 개발 맡아"
selected,6,I001,경쟁사_해외이슈,4,1765,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버 11월 멤버십 전용 새벽배송 가동 쿠팡과 배송 경쟁 불붙는다,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,726.5,"[단독]네이버, 11월 멤버십 전용 '새벽배송' 가동…쿠팡과 배송 경쟁 불붙는다"
selected,7,I002,경쟁사_해외이슈,4,374,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:coupang_designation_disclosure,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,720.5,"티빙, 쿠팡 과징금 유탄 맞나…‘남 일 아니다’ 유통플랫폼 초긴장 : 네이버 블로그"
selected,8,I005,경쟁사_해외이슈,4,2202,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,684.5,"쿠팡 가구매 검색량 급락, 네이버 블라인드 제재 - 서비스 홍보 - 멈춰야 할 신호 3가지, 8월 기준"
selected,9,I006,경쟁사_해외이슈,4,1889,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:보안 ai 잡은 네이버클라우드 하이퍼클로바x 산업 현장 넓힌다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"보안 AI 잡은 네이버클라우드, 하이퍼클로바X 산업 현장 넓힌다"
selected,10,I007,경쟁사_해외이슈,4,1993,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버클라우드 컨소시엄 국가 보안 ai 만든다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버클라우드 컨소시엄, ‘국가 보안 AI’ 만든다"
selected,11,I038,정부_국회,5,347,"1890,1992,1985,1909,1927,2007",로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:정부 보안특화 ai 모델 개발 사업자로 네이버 컨소시엄 선정,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,597.0,"[속보] 정부, 보안특화 AI 모델 개발 사업자로 네이버 컨소시엄 선정 | [속보] 정부, 보안특화 AI 모델 개발 사업자로 네이버 컨소시엄 선정 | [속보] 정부, 보안특화 AI 모델 개발 사업자로 네이버 컨소시엄 선정"
selected,12,I040,정부_국회,5,320,1863,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:네이버 컨소시엄 정부 보안 특화 ai 사업 따냈다,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,590.0,"네이버 컨소시엄, 정부 '보안 특화 AI' 사업 따냈다 - 머니투데이 | 네이버 컨소시엄, 정부 '보안 특화 AI' 사업 따냈다"
selected,13,I067,자사_및_계열사_이슈,4,116,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:카카오 유료 멤버십 도입 추진 네이버 넷플릭스 흥행 공식 이을까,self_strategic_reference,SELF_AFFILIATE_BUSINESS,506.8,"카카오, 유료 멤버십 도입 추진...네이버-넷플릭스 흥행 공식 이을까"
