id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key,v26가드레일사유,v32_weak_non_digital_gov
2073,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버NAVER 주가 시장의 시선은 AI 인프라로…엔비디아 등 협력 가능성 주목,네이버naver 주가 시장의 시선은 ai 인프라로 엔비디아 등 협력 가능성 주목,CBC뉴스,CBC뉴스,"Sun, 21 Jun 2026 15:00:00 GMT",네이버NAVER 주가 시장의 시선은 AI 인프라로…엔비디아 등 협력 가능성 주목 CBC뉴스,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBDQ29KVUMzcklVeUFJb2trMGozeVRkSHpYbV80eWVqZUdNLWNNUkpYallQTDJNMjhwTnlHaGZKbWczdDdLYlBUVXlnVGdIMmNpWW9OWmVaQ2l0VXl3REFQbjNhQjhYZXdY?oc=5,google_rss_네이버 when:4d,357.5,20.5,"ai_infrastructure_security,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,market_commentary,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,357.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
2118,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 투자에 엔비디아도 찜한 K-AI, 휴머노이드로 비바테크 접수",네이버 투자에 엔비디아도 찜한 k ai 휴머노이드로 비바테크 접수,초이스스탁,초이스스탁,"Sat, 20 Jun 2026 19:30:00 GMT","네이버 투자에 엔비디아도 찜한 K-AI, 휴머노이드로 비바테크 접수 초이스스탁",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5VVGRWSThPZ29ZNXRLbldlaTBoZnc1bFV2REtVNFltSG1RekVJYTZoZVUyTkduR2toQkdSNERhRVRZVlNLUjloX2JQYmxUcmxKTlZnVEg4Z01pOFlqR0NZal9OQTJkUVE?oc=5,google_rss_네이버 AI when:4d,345.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,345.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 투자에 엔비디아도 찜한 k ai 휴머노이드로 비바테크 접수,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 투자에 엔비디아도 찜한 k ai 휴머노이드로 비바테크 접수,comp_domestic_ai_platform,,,,
3024,경쟁사/해외이슈,경쟁사_해외이슈,구글,"네이버 검색 점유율, AI 검색 강화 이후 80% 넘었다",네이버 검색 점유율 ai 검색 강화 이후 80 넘었다,파이낸셜뉴스,파이낸셜뉴스,"Sun, 21 Jun 2026 04:59:09 GMT","네이버 검색 점유율, AI 검색 강화 이후 80% 넘었다 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1jblZBVHM4ZE92MW92VDBRTW56emV2UFpoTXhuR1Z1elRuOFVqNlNxSUJ1bFhSZXhBaXE0ZXB3T0l1WEhLTDB6aWRNUTAxanFqRDBwZ2V4YURZQQ?oc=5,google_rss_구글 site:fnnews.com when:4d,341.5,56.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,네이버,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,341.5,ai_infrastructure_security,competitor:platform_obligation,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation:general,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,comp_domestic_ai_platform,,,,
2497,경쟁사/해외이슈,경쟁사_해외이슈,KT,"‘엔비디아·독파모’ 비켜간 KT, ‘OOO’에 기대다",엔비디아 독파모 비켜간 kt ooo에 기대다,한국금융신문,한국금융신문,"Sun, 21 Jun 2026 15:00:00 GMT","‘엔비디아·독파모’ 비켜간 KT, ‘OOO’에 기대다 한국금융신문",https://news.google.com/rss/articles/CBMifEFVX3lxTFBwYnc3TkxjbzM2eXhrTEFrYVI1TkJ0MUlLMTFRcXNXMVE2SDNEaDV2S1BEamtCRm5WMnlMTnJpbHJFRS1WSnRDNTFOVHlGRGUtYXdlcWRhdXg1S04zSFUxaHU1VUhRRk16Z3dSS3RvbHJ1cDAwRmFmUlNIXzM?oc=5,google_rss_KT when:4d,335.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,335.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_finance_commerce,,,,
2632,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"KT, 최대 2000억대 과징금 초읽기…쿠팡 6246억 제재 후폭풍에 ‘비상’",kt 최대 2000억대 과징금 초읽기 쿠팡 6246억 제재 후폭풍에 비상,이코노미트리뷴,이코노미트리뷴,"Fri, 19 Jun 2026 02:39:17 GMT","KT, 최대 2000억대 과징금 초읽기…쿠팡 6246억 제재 후폭풍에 ‘비상’ 이코노미트리뷴",https://news.google.com/rss/articles/CBMid0FVX3lxTE5GNVl0WU5qLVd0Q0g0aF9TUU1DSlVJSFVxLU1UNUR2bUpNZ1JSZWhjTExINzNaN3M0eXQ3TU13OWJIWWhSVEg0ZFFRcXlocWRIUkJmcUhvRlVRNVBoeVg4RlZKeFR4dE14cHVEQmNpYXhFZjBvcmR3?oc=5,google_rss_쿠팡 과징금 when:4d,325.0,79.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"KT,쿠팡",,Y,,,,competitor:platform_obligation,platform_operator_obligation,0.0,,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,325.0,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,,,
2636,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"해킹사고 KT, 수천억대 과징금 부과 전망…개인정보위 최종 처분 임박",해킹사고 kt 수천억대 과징금 부과 전망 개인정보위 최종 처분 임박,엠투데이,엠투데이,"Thu, 18 Jun 2026 21:51:48 GMT","해킹사고 KT, 수천억대 과징금 부과 전망…개인정보위 최종 처분 임박 엠투데이",https://news.google.com/rss/articles/CBMib0FVX3lxTE0xYzVQN0ZRd3hTWXpoWjlQZXF5MnhsVVNud0RlQ251RDVoRFhTWXk1UWNVdUNZeWRyck53azk1MTl6VzVDaFdpenduV1dyUGo2dkdXdlpYYW9DTkZaTVRCYTkzbVViUUN5NEFlc2NyRdIBc0FVX3lxTE16ck03SzZuN2hsdGxLbVlfTVBQYUZSUHR3SndUX01tTEdqU2JycFVGVEZPR3k5dFJQVEVxQVFEWm5QOHl1OWxXSWlPNnJvRG1GYVgzXzB6V1NUdks0M295Z21LLWJ1b1hsQkJodzlXZUIxSVE?oc=5,google_rss_쿠팡 해킹 when:4d,324.0,103.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability,strategy_mna_governance",antitrust_general,KT,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,0.0,,analysis_with_direct_risk,privacy_security:kt:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,coupang_competitor_enforcement_or_risk,Y,coupang,324.0,"legal_regulatory_enforcement,privacy_security_reliability,strategy_mna_governance",competitor:platform_obligation,global_incident:platform_regulation:kt:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:kt:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:kt:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:kt:platform_data_protection_obligation,government_platform_regulation,,,,
2124,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"쿠팡 ‘과징금 폭탄’에 입지 흔들…네이버, AI·N배송 앞세워 ‘탈팡족’ 흡수",쿠팡 과징금 폭탄에 입지 흔들 네이버 ai n배송 앞세워 탈팡족 흡수,CEO스코어데일리,CEO스코어데일리,"Fri, 19 Jun 2026 22:00:00 GMT","쿠팡 ‘과징금 폭탄’에 입지 흔들…네이버, AI·N배송 앞세워 ‘탈팡족’ 흡수 CEO스코어데일리",https://news.google.com/rss/articles/CBMia0FVX3lxTFBNSWZoNU1abGlaVG9GT3QyekJBTkh6QmtQeEFzQTlESkwtMEs0LWdIV1dtVnpsRFh5MzFMckJGNklVYVY2b1BTcXBYSXhWdkhNeTFJRnQyRzNUaENOaC1VMlZsU3NPckhsYmdZ?oc=5,google_rss_네이버 AI when:4d,324.0,45.5,"ai_infrastructure_security,antitrust_platform,legal_regulatory_enforcement",antitrust_general,"네이버,쿠팡",,,,,,,general,0.0,,official_action,global_incident:platform_regulation:naver:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,naver,324.0,"legal_regulatory_enforcement,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:platform_regulation:naver:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:naver:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:coupang_designation_disclosure,comp_domestic_direct_risk,,,,
2409,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 보안·네트워크 AX인재 키운다…실무형 AX 교육 과정 운영",skt 보안 네트워크 ax인재 키운다 실무형 ax 교육 과정 운영,IT비즈뉴스,IT비즈뉴스,"Sun, 21 Jun 2026 22:45:00 GMT","SKT, 보안·네트워크 AX인재 키운다…실무형 AX 교육 과정 운영 IT비즈뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTFAwV2FObXprVU16RGREYzZEdExJSFVXT0tNSk8tWEpKeTIyX2VUOWxQVUpycWdUeGtZUGVRcXVyV1ZtUTEtdnc5QjdJMUlONFpRMjgzYml1LXc5VG5YXzgyeDJBMDdEalA4Q3drOQ?oc=5,google_rss_SKT when:4d,324.0,18.0,"phishing_security,privacy_security_reliability",security_general,SKT,,,,,,,general,24.0,published_today,direct_risk,event:SKT:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,324.0,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2430,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 보안·네트워크 AX 인재 키운다…교육비 전액 지원",skt 보안 네트워크 ax 인재 키운다 교육비 전액 지원,v.daum.net,v.daum.net,"Sun, 21 Jun 2026 00:33:02 GMT","SKT, 보안·네트워크 AX 인재 키운다…교육비 전액 지원 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE83dkp4eHk5V2d6Zmk0UUdpWUlMZnNwMEFKSkVlRzJEOU4yZ3l1b0FaWWQ1V0NuTXZtMGhBR05LODBGY0lSZGNwTUFqRjRMZlk?oc=5,google_rss_SKT when:4d,317.5,18.0,"phishing_security,privacy_security_reliability",security_general,SKT,,,,,,,general,14.0,published_yesterday,direct_risk,event:SKT:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,317.5,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,self_filler_reference,,,,
2468,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, AI 스타트업 발굴…AX 사업 공동 추진·투자연계 등 지원",kt ai 스타트업 발굴 ax 사업 공동 추진 투자연계 등 지원,데일리안,데일리안,"Mon, 22 Jun 2026 02:08:00 GMT","KT, AI 스타트업 발굴…AX 사업 공동 추진·투자연계 등 지원 데일리안",https://news.google.com/rss/articles/CBMiV0FVX3lxTE5VMThLdDdySlZjbjdISzYtTkJHRkJnZ0JwU2RzWUxUV2taQ3BZMThGSzNBVkhZVG5EQ1RxYzZHakdnTTdJWkxBRExYSHktLXZpTmxPdDBnMNIB2wFBVV95cUxNcjAyWnYxWGdFQmJBa1JTb3ViSnI4LW1MVjhMbFJKX3hKSDY3bE1RaHlidXhBTXJmbXVXLVNubmxqTmJYejk5LWhXLXNiM2RRVGYzak1NNVhhTG93eEVzZjhEbmhyV1Jabm9FejZIQk85LUd2R3R2OEtCWHMzeW1KcnIyV0pKNUF6d2xCU2t5NjVsYnRUNlNSemVNZzg0M05OV0JTeno0blJvN3lheTRZb3ZYd3g0MHNBSklSRWR1cVdOcU1BVHZrMld0QUFJVnpUQ0RBLVpJTVpzcE0?oc=5,google_rss_KT when:4d,314.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,314.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
