kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I037,자사_및_계열사_이슈,4,2098,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버 검색 최고 80 ai탭 출시 후 점유율 껑충,self_filler_reference,SELF_AFFILIATE_BUSINESS,583.5,네이버 검색 최고 80%…AI탭 출시 후 점유율 ‘껑충’
selected,2,I045,자사_및_계열사_이슈,5,465,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,SELF_AFFILIATE_BUSINESS,524.8,"다날, 카카오게임즈 대표적 수혜주 부각-KTB투자證"
selected,3,I035,정부_국회,5,2636,,로컬 보조 라벨,global_incident:platform_regulation:kt:platform_data_protection_obligation,government_platform_regulation,GOV_PLATFORM_REGULATION,594.5,"해킹사고 KT, 수천억대 과징금 부과 전망…개인정보위 최종 처분 임박"
selected,4,I046,정부_국회,4,1585,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:중기부 장관이 총리로 rwa 완화 바라는 모태펀드 네이버 블로그,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,518.5,중기부 장관이 총리로…RWA 완화 바라는 모태펀드 : 네이버 블로그
selected,5,I047,정부_국회,5,553,"1887,1893,1892,1931",로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,500.5,"AI 컨트롤타워 된 과기정통부…노사, 근무환경 개선 착수 | [단독] 하정우, 국가AI전략위로…李정부 AI 삼각축 재편 마무리 | 하정우, 국가AI전략위 상근부위원장 내정…李정부 'AI 3각 체제' 완성"
selected,6,I001,경쟁사_해외이슈,5,449,"2449,2073,2497,2409,2468,2494,2509,2493,2401",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영 / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural indu,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,693.0,"AI 다음은 양자보안…KT, 미래 네트워크 청사진 꺼냈다 | KT, ‘AX 전환’ 협력 스타트업 공개 모집…최종 20곳 선발 | 네이버NAVER 주가 시장의 시선은 AI 인프라로…엔비디아 등 협력 가능성 주목"
selected,7,I002,경쟁사_해외이슈,4,2632,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,684.5,"KT, 최대 2000억대 과징금 초읽기…쿠팡 6246억 제재 후폭풍에 ‘비상’"
selected,8,I003,경쟁사_해외이슈,4,2124,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:coupang_designation_disclosure,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,684.5,"쿠팡 ‘과징금 폭탄’에 입지 흔들…네이버, AI·N배송 앞세워 ‘탈팡족’ 흡수"
selected,9,I105,산업동향,4,1773,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,comp_domestic_strategy:달러 스테이블코인이 신흥국 통화주권을 잠식하는 법 투자자가 알아야 할 화폐 권력의 이동,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,361.75,달러 스테이블코인이 신흥국 통화주권을 잠식하는 법 — 투자자가 알아야 할 화폐 권력의 이동
selected,10,I004,경쟁사_해외이슈,4,2118,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 투자에 엔비디아도 찜한 k ai 휴머노이드로 비바테크 접수,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버 투자에 엔비디아도 찜한 K-AI, 휴머노이드로 비바테크 접수"
selected,11,I005,경쟁사_해외이슈,4,2136,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:40만원 간다 vs 시간 필요 naver ai팩토리 두고 엇갈린 시선,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"“40만원 간다"" vs ”시간 필요”…NAVER AI팩토리 두고 엇갈린 시선"
selected,12,I054,정부_국회,4,930,"3899,612",로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_regulation,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,449.5,"개인정보위, EQT·SK쉴더스 조사 장기화 논란…강민국 결론 없이 수개월째 진행 | [KOADMEX 2026] 케이메디허브, AI 기반 골이식재 개발 플랫폼 공개 | [보안 레이더] 정부, 빅테크와 보안 협력…‘모두의 창업’ 개인정보 유출"
selected,13,I060,정부_국회,5,3805,,v26: 해외 정부·규제기관 이슈는 경쟁사/해외로 분류 / v26.2: overseas structural industry candidate,government_ai_core_policy:미 중 경쟁 미국 빅테크 주축 대규모 투자 vs 중국 기업 경쟁과 규제 병행,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,419.5,"[미-중 경쟁] 미국, 빅테크 주축 대규모 투자 vs 중국, 기업 경쟁과 규제 병행"
selected,14,I064,자사_및_계열사_이슈,5,321,"146,145,16,163,447,91,20,72,153",로컬 보조 라벨 / 로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,카카오게임즈 최대주주 변경 및 공동대표 체제,self_strategic_reference,SELF_DIRECT_RISK,416.4,"카카오게임즈, 라인야후 출자 법인에 인수 절차 완료 | 카카오게임즈, ‘새 주인’ 라인야후 확정…지분 정리 완료 | 카카오게임즈, '라인야후' 새 주인 맞았다…지분 거래 마무리"
selected,15,I073,자사_및_계열사_이슈,5,327,"88,309,310",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,SELF_DIRECT_RISK,408.8,"강서구, 장애인 주차위반 과태료 카카오톡으로 알린다 | 강서구, 장애인 주차위반 과태료 카카오톡으로 알린다 | 카카오톡으로 퍼지는 새로운 보이스피싱 수법이 평범한 사용자들을 노리고 있다"
backup,1,I006,경쟁사_해외이슈,4,2110,"1317,3900,2138",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:mna_capital:naver:mna_capital,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,653.0,"[매드업 IPO]광고와 AI 사이…매드업의 몸값 계산법 : 네이버 블로그 | 네이버클라우드, 국가 AI센터 SPC에 1044억 출자…지분 26.1% 확보 | IPO 나선 레몬헬스케어 “상급병원 점유율 80% 확보” : 네이버 블로그"
backup,2,I007,경쟁사_해외이슈,4,2988,"3811,3801",로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:toss:anthropic_glasswing_security,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,651.5,"[주목 e-기업] 앤트로픽, ‘미토스 AI’ 충격 속 지분구조 재조명…""아마존·구글·GIC·삼성·SK까지"" | 美 ‘AI 미토스’ 차단에 흔들리는 정재헌호 SK텔레콤…‘중국 연계’ 의혹 실체 | 美, AI ‘미토스’ 수출 금지 중심에 韓 통신사?… 와이어드 “中 통신산업 진출 20년돼” - 조선비즈"
backup,3,I008,경쟁사_해외이슈,4,1967,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:naver:anthropic_glasswing_security,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,648.5,"앤트로픽, 한국 사업 본격화…글래스윙 논란엔 '침묵' : 네이버 블로그"
backup,4,I009,경쟁사_해외이슈,4,2070,"2139,2217,2282",로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 검색 80 찍었다 ai탭 출시 후 점유율 껑충,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,636.0,네이버 검색 80% 찍었다…AI탭 출시 후 점유율 '껑충' | 네이버 검색 80% 찍었다…AI탭 출시 후 점유율 ＇껑충＇ | 네이버 검색 80% 찍었다…AI탭 출시 후 점유율 '껑충'
backup,5,I010,경쟁사_해외이슈,4,2151,2295,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:농진청 네이버클라우드와 농업 ax 논의 일하는 방식 혁신,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,633.0,"농진청, 네이버클라우드와 '농업 AX' 논의…""일하는 방식 혁신"" | 농진청, 네이버클라우드와 '농업 AX' 논의…""일하는 방식 혁신"""
backup,6,I011,경쟁사_해외이슈,4,2108,2134,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 검색 80 찍었다 ai탭 출시 후 점유율 상승,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,633.0,네이버 검색 80% 찍었다…AI탭 출시 후 점유율 상승 | 네이버 검색 80% 찍었다…AI탭 출시 후 점유율 상승
backup,7,I012,경쟁사_해외이슈,4,2158,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:금융in 라이브러리 인니엔 돼지저금통 없더라 카뱅 파트너십으로 해외시장 배운다 네이버 블로그,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"[금융in 라이브러리]""인니엔 돼지저금통 없더라""…카뱅, 파트너십으로 해외시장 배운다 : 네이버 블로그"
backup,8,I013,경쟁사_해외이슈,4,2109,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버 쇼핑 가구매 정말 안전할까 연매출 200억 광고사 지사장이 말하는 현실,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버 쇼핑 가구매, 정말 안전할까? 연매출 200억 광고사 지사장이 말하는 현실"
backup,9,I014,경쟁사_해외이슈,4,2514,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lgu+ 코파일럿 도입 한 달 만에 ai 일상화,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"[AI픽] LGU+, 코파일럿 도입 한 달 만에 AI 일상화"
