kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I012,자사_및_계열사_이슈,4,80,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:글로벌 ai 네이버 카카오와 손잡았다 한국 생태계 경쟁 본격화,self_strategic_reference,SELF_AFFILIATE_BUSINESS,621.8,"글로벌 AI, 네이버·카카오와 손잡았다…한국 생태계 경쟁 본격화"
selected,2,I030,자사_및_계열사_이슈,4,1761,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:ai 수익전쟁 검색 넘어 쇼핑까지 네이버 ai 광고 생태계 확장,self_filler_reference,SELF_AFFILIATE_BUSINESS,541.5,[AI 수익전쟁①] 검색 넘어 쇼핑까지…네이버 AI 광고 생태계 확장
selected,3,I003,정부_국회,4,1993,"2228,2250",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,662.5,"SKT·쿠팡 등 '1년'간 약 '1억'건 개인정보 털려…왜 반복되나 | 美 하원 ""韓, 쿠팡 등 미국 기업 차별""…공정위 규제 직격 | [종합] 쿠팡 개인정보 유출, 한미 통상 갈등으로 번졌다…美하원 ""한국 규제 차별"""
selected,4,I026,정부_국회,5,255,"616,647,531,545,572,620,622",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_enforcement:google:app_market_payment_fee,government_platform_regulation,GOV_PLATFORM_REGULATION,566.0,"공정위, 구글 앱마켓 '시장지배적 지위 남용' 제재 착수 | 공정위, 구글 앱마켓 ’시장지배적 지위 남용’ 제재 착수 | 한국게임이용자협회 ""공정위의 구글 불공정 행위 제재 절차 착수 환영""... 인앱결제 폭리 관련 소비자 집단분쟁조정 신청"
selected,5,I028,정부_국회,5,3518,1078,로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,558.0,[#시큐리티 포커스] 쿠콘 'eKYC-AML 통합 솔루션' 공급·양부남 의원 '위치추적 장치 스토킹 규정 법안' 발의·아카마이-엔비디아 'AI 팩토리 보안 협력' | 정무위 공전에 멈춘 디지털자산 입법…특금법·기본법 처리도 '안갯속'
selected,6,I001,경쟁사_해외이슈,4,1814,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:한국투자 네이버 ai 팩토리 사업 매력적 적절한 시점 유의미한 전략 변화,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"한국투자 ""네이버 AI 팩토리 사업 매력적, 적절한 시점 유의미한 전략 변화"""
selected,7,I002,경쟁사_해외이슈,4,1723,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 올림픽 치지직 커머스 유입 ai 팩토리 사업 주목 메리츠,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버, 올림픽 치지직 커머스 유입·AI 팩토리 사업 주목 - 메리츠"
selected,8,I004,경쟁사_해외이슈,4,2588,"1966,1937,1919,1942,1949,1939,2005,1998,1955",로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,636.0,"SKT, T 우주 '구글 AI 플랜' 출시 | ""제미나이 쓰고 클라우드 늘리고""…SKT, T 우주 '구글 AI 플랜' 출시 | SKT, T우주서 '구글 AI 플랜' 출시…국내 최다 라인업 구축"
selected,9,I127,산업동향,3,3314,,로컬 보조 라벨,industry_structural_change:삼성 sk 800조 투자 격돌 일 반도체 장비시장 6 5조 엔 폭발,industry_structural_change,INDUSTRY_STRUCTURAL_CHANGE,223.5,삼성·SK 800조 투자 격돌… 일 반도체 장비시장 '6.5조 엔' 폭발
selected,10,I005,경쟁사_해외이슈,4,1784,1802,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:pocus 심층 분석 네이버 ai탭 정식출시 seo 대신 aeo geo 시대 오나,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,633.0,"[Pocus 심층 분석] 네이버 AI탭 정식출시, SEO 대신 AEO·GEO 시대 오나 | [Pocus 심층 분석] 네이버 AI탭 정식출시, SEO 대신 AEO·GEO 시대 오나"
