kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I027,자사_및_계열사_이슈,4,2264,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버 구글 ms 다 품었다 인천시교육청 ai 학습 포털 aiep 가동,self_filler_reference,SELF_AFFILIATE_BUSINESS,541.5,"네이버·구글·MS 다 품었다… 인천시교육청, AI 학습 포털 'AIEP' 가동"
selected,2,I029,자사_및_계열사_이슈,5,369,,로컬 보조 라벨,self_privacy_security:젠슨 황 엔비디아 ceo ai 다음은 사이버 보안,self_privacy_security,SELF_DIRECT_RISK,536.5,"젠슨 황 엔비디아 CEO, ""AI 다음은 사이버 보안"""
selected,3,I011,정부_국회,5,625,"540,2255,2479,2377,2328,2277,2442,2418,485",로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,619.0,"'개인정보 유출' 홍역 치른 KT…정부 참여 TF로 '모두의 AI' 보안 배수진 | “GPU만으론 AI 주권 못 지킨다”…국회서 AI 결제 인프라 입법 촉구 | [만나보니] 네이버 ""GPU 4천장 승부수…국가 보안 AI 방패 만든다"""
selected,4,I026,정부_국회,4,870,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:platform_data_protection_obligation,government_platform_regulation,GOV_PLATFORM_REGULATION,542.0,"[미리보는 국감] 작년에는 '쿠팡' 올해는 '티빙', 사실상 전국민 개인정보 다털렸다...최주희 국감에서 소명해야"
selected,5,I031,정부_국회,4,3910,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,government_ai_core_policy:빅테크와 데이터센터 진척 상당히 빨라,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,455.0,“빅테크와 데이터센터 진척 상당히 빨라”
selected,6,I001,경쟁사_해외이슈,4,2167,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:18년 네이버 보안 맡은 카티스 1gw ai 팩토리 보안 정조준,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"18년 네이버 보안 맡은 ‘카티스’, 1GW AI 팩토리 보안 정조준"
selected,7,I002,경쟁사_해외이슈,4,2349,"2375,2279",로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:공격하는 lg 막아서는 네이버 실전서 다져지는 k 보안 ai,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,634.5,"공격하는 LG, 막아서는 네이버…실전서 다져지는 'K-보안 AI' | 공격하는 LG, 막아서는 네이버…실전서 다져지는 'K-보안 AI' | 공격하는 LG, 막아서는 네이버…실전서 다져지는 'K-보안 AI'"
selected,8,I003,경쟁사_해외이슈,4,2532,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:kt 협력사 손잡고 글로벌 공급망 키운다,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,631.5,"KT, 협력사 손잡고 글로벌 공급망 키운다"
selected,9,I166,산업동향,3,4028,,로컬 보조 라벨,industry_structural_change:스미토모 앨버트로스 제휴 2mw 부유식 축형 풍력 터빈 실증기 목표 뉴스 및 통계,industry_structural_change,INDUSTRY_STRUCTURAL_CHANGE,145.5,"스미토모·앨버트로스 제휴, 2MW 부유식 축형 풍력 터빈 실증기 목표 - 뉴스 및 통계"
selected,10,I004,경쟁사_해외이슈,4,2215,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:s2w 네이버클라우드 컨소시엄 합류 700b급 보안 ai 개발,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"S2W, 네이버클라우드 컨소시엄 합류…700B급 보안 AI 개발"
