id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2169,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"브룩필드, 네이버·엔비디아와 'AI 동맹' 공식화…한국에 100억달러 베팅",브룩필드 네이버 엔비디아와 ai 동맹 공식화 한국에 100억달러 베팅,네이트,네이트,"Mon, 07 Sep 2026 22:00:00 GMT","브룩필드, 네이버·엔비디아와 'AI 동맹' 공식화…한국에 100억달러 베팅 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFA3Vll1MVU0allxdHBoWXY1MHdSNFVZRjFEVXZ3NF9ILTlIMVgwcW15bnFkQk5pV1JfcFpuVy1PRkFNS2R0ZHUydldiMVVXNDlGQ2l3?oc=5,google_rss_네이버 when:2d,351.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,351.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:브룩필드 네이버 엔비디아와 ai 동맹 공식화 한국에 100억달러 베팅,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:브룩필드 네이버 엔비디아와 ai 동맹 공식화 한국에 100억달러 베팅,comp_domestic_ai_platform,,,,
2872,경쟁사/해외이슈,경쟁사_해외이슈,구글,[딥인사이트] AGI는 정말 오고 있는가? 엔비디아·오픈AI·구글이 벌이는 ‘인간 지능 이후’의 투자전쟁,딥인사이트 agi는 정말 오고 있는가 엔비디아 오픈ai 구글이 벌이는 인간 지능 이후의 투자전쟁,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Mon, 07 Sep 2026 05:18:00 GMT",[딥인사이트] AGI는 정말 오고 있는가? 엔비디아·오픈AI·구글이 벌이는 ‘인간 지능 이후’의 투자전쟁 네이버 프리미엄콘텐츠,https://news.google.com/rss/articles/CBMikgFBVV95cUxPVVc0V0xiLUlBcFZ0WS1pYXFRU0ExNWt6TXhob21CSl9LTk9ZQXFlWWd6bmUtNU55LXBwRlN1MnJ2N0p2OEFhZ24za2dtV20tS1JRc3ZSUzNFTzhudlhYc3YtX3lySTdzUzJOamNBOHZoZVZiZ2xWS2VXamRzTEs1Zlhtb05GRjRqZ3JlbTYweVpYUQ?oc=5,google_rss_구글 when:2d,350.0,18.5,ai_infrastructure_security,ai_infrastructure_security,"구글,네이버,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:naver:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,350.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:naver:openai_security_access:general,global_incident:ai_security_policy:naver:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:ai_security_policy:naver:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:naver:openai_security_access,comp_domestic_ai_platform,,,,
2162,경쟁사/해외이슈,경쟁사_해외이슈,네이버,‘네이버 AI 팩토리’ 투자 3배 키운다...브룩필드·엔비디아와 100억달러 협력 본격화,네이버 ai 팩토리 투자 3배 키운다 브룩필드 엔비디아와 100억달러 협력 본격화,cwn.kr,cwn.kr,"Tue, 08 Sep 2026 00:50:00 GMT",‘네이버 AI 팩토리’ 투자 3배 키운다...브룩필드·엔비디아와 100억달러 협력 본격화 cwn.kr,https://news.google.com/rss/articles/CBMiYkFVX3lxTE11b04tcmJqUllXVjk2SFh4Umx4ZTZpN2Jsd3RDTUx2T1dBT1QtZU5qcUFpaXJacTMtS2hrb1c3N1NCMGhjZGYwdmhMMzZnRXpwMzZyMXVld05xRnNKcXdNaXpR?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 ai 팩토리 투자 3배 키운다 브룩필드 엔비디아와 100억달러 협력 본격화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 ai 팩토리 투자 3배 키운다 브룩필드 엔비디아와 100억달러 협력 본격화,comp_domestic_ai_platform,,,,
2117,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"브룩필드, 네이버·엔비디아와 한국 소버린 AI 팩토리 협력 공식화",브룩필드 네이버 엔비디아와 한국 소버린 ai 팩토리 협력 공식화,sisaworld.kr,sisaworld.kr,"Mon, 07 Sep 2026 22:38:38 GMT","브룩필드, 네이버·엔비디아와 한국 소버린 AI 팩토리 협력 공식화 sisaworld.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTE4yX3E3RVdkYXQ3VTBWejN6M051VmlPUDMzWVk0SU9xM0FUM0tZVmJqb0F0Zm1vYjdUbFNEWkdQN3BTT0VaaDlkSHJmaGt5RmtDT1YtNU5KeVJ4WlFXVFNuU1JZZFdvTFlMN2c?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:브룩필드 네이버 엔비디아와 한국 소버린 ai 팩토리 협력 공식화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:브룩필드 네이버 엔비디아와 한국 소버린 ai 팩토리 협력 공식화,comp_domestic_ai_platform,,,,
2108,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"브룩필드, 네이버·엔비디아와 'AI 동맹' 공식화…한국에 100억달러 베팅",브룩필드 네이버 엔비디아와 ai 동맹 공식화 한국에 100억달러 베팅,ebn.co.kr,ebn.co.kr,"Mon, 07 Sep 2026 21:59:07 GMT","브룩필드, 네이버·엔비디아와 'AI 동맹' 공식화…한국에 100억달러 베팅 ebn.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1DZ3lIZmFmamdqelU0R3pMNTZOc3hpUGJyT0NhS1J0SEZWRzRPMDFjVnFmSHlNNDRYalUyb3FQNXIyaVRKUGVhY3dPblVnTmdMX1JZa05zcmwyX2hpM1UzRkVYdjhwclFE?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:브룩필드 네이버 엔비디아와 ai 동맹 공식화 한국에 100억달러 베팅,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:브룩필드 네이버 엔비디아와 ai 동맹 공식화 한국에 100억달러 베팅,comp_domestic_ai_platform,,,,
2094,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"김진휘 네이버클라우드 전무 “보안특화 AI 독파모, 보안 산업과 연동해 해외까지”",김진휘 네이버클라우드 전무 보안특화 ai 독파모 보안 산업과 연동해 해외까지,보안뉴스,보안뉴스,"Tue, 08 Sep 2026 02:04:07 GMT","김진휘 네이버클라우드 전무 “보안특화 AI 독파모, 보안 산업과 연동해 해외까지” 보안뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTE9qWHpwMFUwZ21RU3A1ZWlKWmVWb0pQQTZzaFVrd2JDWjJKMHQwU0VBNFd6aDJ3MEtaeWpGb3pFX1FUU29KSWgzalNyVXA3c01DVHVqTndtcTlUbVRUUGhMSVJNQVFoRFlsQllJ?oc=5,google_rss_네이버 when:2d,336.5,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,네이버,,,,,,,general,24.0,published_today,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,336.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:김진휘 네이버클라우드 전무 보안특화 ai 독파모 보안 산업과 연동해 해외까지,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:김진휘 네이버클라우드 전무 보안특화 ai 독파모 보안 산업과 연동해 해외까지,comp_domestic_ai_platform,,,,
2203,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"김진휘 네이버클라우드 전무 “보안특화 AI 독파모, 보안 산업과 연동해 해외까지”",김진휘 네이버클라우드 전무 보안특화 ai 독파모 보안 산업과 연동해 해외까지,v.daum.net,v.daum.net,"Mon, 07 Sep 2026 09:46:45 GMT","김진휘 네이버클라우드 전무 “보안특화 AI 독파모, 보안 산업과 연동해 해외까지” v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5uU3pYXzV0ajVIMmdVZy16bThEaC1vTThVMUwyRkxnczhLRk1CLVI0QVRyeW9lRk5LcE5ndzc2aWkzNlFKRDJ1OXY4OWhIeXM?oc=5,google_rss_네이버 AI when:2d,330.0,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,네이버,,,,,,,general,14.0,published_yesterday,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,330.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:김진휘 네이버클라우드 전무 보안특화 ai 독파모 보안 산업과 연동해 해외까지,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:김진휘 네이버클라우드 전무 보안특화 ai 독파모 보안 산업과 연동해 해외까지,self_filler_reference,,,,
2156,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버지도, 대화형 AI 검색 도입…구글 지도와 ‘맞대결’",네이버지도 대화형 ai 검색 도입 구글 지도와 맞대결,서울경제TV,서울경제TV,"Mon, 07 Sep 2026 09:05:35 GMT","네이버지도, 대화형 AI 검색 도입…구글 지도와 ‘맞대결’ 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5MQnlYVlg4eG8zRU9QemZPdXVsS2pDSUh0TEJ1clR3ckZSRm1DWlotNWdOVXZQT1pfYkczOHJEQzBBUGpDVWZLdDVYbWNub0l4dzVxZXNzWGxLYlg5N2pBdFpUM1o?oc=5,google_rss_네이버 when:2d,323.5,19.0,"ai_infrastructure_security,search_ads",ai_infrastructure_security,"구글,네이버",,,,,,,general,14.0,published_yesterday,business_change,event:구글+네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,323.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버지도 대화형 ai 검색 도입 구글 지도와 맞대결,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버지도 대화형 ai 검색 도입 구글 지도와 맞대결,comp_domestic_ai_platform,,,,
94,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,전 국민 무료 AI 사업자에 SKT·KT·카카오 확정…엔비디아 B200 512장 배정,전 국민 무료 ai 사업자에 skt kt 카카오 확정 엔비디아 b200 512장 배정,AI 매터스,AI 매터스,"Tue, 08 Sep 2026 02:05:17 GMT",전 국민 무료 AI 사업자에 SKT·KT·카카오 확정…엔비디아 B200 512장 배정 AI 매터스,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5oeXdiMVgtUkZmZnlwYnBuNlR0bi14YzhVaW1BcVRSQ0F3M0lUV3pFbkhTLS1VX0tuUlJ3cGZBd0VaOTh2LTFNb19IdDV4Y0hyM2Fqbg?oc=5,google_rss_카카오 when:2d,320.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT,카카오",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,decision,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,320.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,self_filler_reference,,,,
2956,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI 새 모델 아스트라 공개, AGI 시대가 왔다?",오픈ai 새 모델 아스트라 공개 agi 시대가 왔다,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Mon, 07 Sep 2026 21:00:00 GMT","오픈AI 새 모델 아스트라 공개, AGI 시대가 왔다? 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMigAFBVV95cUxOMnprOVB5T1FkdWNvYUd6cW1aQlZOb0FHSWNKeHZZVU9fQlkzZFgxTHVWV1ZBUFlFOWJVTHBnVnFqcjc4aHNMS0lUOTNWNUxuckw2LXhtbC1udTZpVmZxRnUzdXM1Y1lfVXNGaTRCVVBUTUIxYXp5UHVBaHVpV19UdA?oc=5,google_rss_오픈AI when:2d,319.0,16.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:naver:openai_security_access,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,319.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:naver:openai_security_access:announcement,global_incident:ai_security_policy:naver:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:ai_security_policy:naver:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:naver:openai_security_access,comp_domestic_ai_platform,,,,
