kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I053,자사_및_계열사_이슈,4,2100,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버 2025 통합보고서 발간 ai 시대 성장 전략 공개,self_filler_reference,SELF_AFFILIATE_BUSINESS,583.5,"네이버, '2025 통합보고서' 발간…AI 시대 성장 전략 공개"
selected,2,I059,자사_및_계열사_이슈,4,35,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:it라운지 네이버 현대차 파트너십 카카오 청소년 창업가 발굴 알바천국 천국의 시네마 커리어데이 리틀펭귄 선정,self_strategic_reference,SELF_AFFILIATE_BUSINESS,511.3,[#IT라운지] 네이버-현대차 '파트너십'·카카오 '청소년 창업가 발굴'·알바천국 '천국의 시네마'·커리어데이 '리틀펭귄 선정'·네이버 'AI탭 출시'·알바천국 '천국의 시네마'·에어월렉스 '투자 유치'
selected,3,I003,정부_국회,5,146,"22,2080,2220,2320,2202,2239,26,42,2374",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영 / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural indu,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,644.0,"카카오-kt cloud, AI 보안 툴 통합·관리 플랫폼 공동 구축 | 카카오-kt cloud, AI 보안 툴 통합·관리 플랫폼 공동 구축 | 네이버클라우드, 정부 GPU 사업 사용권 1천576장 확보"
selected,4,I070,정부_국회,4,2208,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation,government_platform_regulation,GOV_PLATFORM_REGULATION,494.5,"한성숙, 온라인 플랫폼 알고리즘 조작 문제에 ""불법이면 제재해야"""
selected,5,I081,정부_국회,5,1080,,로컬 보조 라벨,government_ai_core_policy:정책포커스 금융위 글로벌 스탠다드 ai 디지털 자본시장 설계 혁신의 출발점은 투자자 보호,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,472.5,"[정책포커스] 금융위, 글로벌 스탠다드 AI 디지털 자본시장 설계...혁신의 출발점은 '투자자 보호'"
selected,6,I001,경쟁사_해외이슈,4,2174,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:coupang_designation_disclosure,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,684.5,"쿠팡이 개인정보 유출 사태서 헤매는 사이... 네이버, 쇼핑 앱 신규 설치 '독주'"
selected,7,I002,경쟁사_해외이슈,4,2262,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 용인에 두 번째 클라우드 데이터센터 짓는다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버, 용인에 두 번째 클라우드 데이터센터 짓는다"
selected,8,I004,경쟁사_해외이슈,4,2069,"2244,2223,2091",로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 대화형 검색 ai탭 정식 출시 모바일 검색창도 바꿨다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,636.0,"네이버, 대화형 검색 'AI탭' 정식 출시…모바일 검색창도 바꿨다 | 네이버, 대화형 검색 'AI탭' 정식 출시…모바일 검색창도 바꿨다 | 네이버, 대화형 검색 'AI탭' 정식 출시…모바일 검색창도 바꿨다"
selected,9,I005,경쟁사_해외이슈,4,2122,"2243,2123",로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 검색창에 ai 심었다 ai탭 정식 출시,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,634.5,"네이버, 검색창에 AI 심었다…'AI탭' 정식 출시 | 네이버, 검색창에 AI 심었다…'AI탭' 정식 출시 | 네이버, 검색창에 AI 심었다…'AI탭' 정식 출시"
selected,10,I006,경쟁사_해외이슈,4,2198,2139,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai 중심 통합보고서 발간 글로벌 커머스 스타트업 신규 투자,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,633.0,"네이버, AI 중심 ‘통합보고서’ 발간…글로벌 커머스 스타트업 신규 투자 | 네이버, AI 중심 '통합보고서' 발간…글로벌 커머스 스타트업 신규 투자"
