kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I046,자사_및_계열사_이슈,4,60,"1965,71,88,191,189,182,184,129,241",로컬 보조 라벨 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,self_filler_reference,SELF_AFFILIATE_BUSINESS,570.8,허위조작정보법 시행…네이버·카카오 신고 체계 가동 | 허위조작정보근절법 네이버·카카오 신고창구 개설 〈자료 인공지능(AI) 생성 이미지〉 | '허위조작정보근절법' 시행…네이버·카카오·구글 유통방지 의무 부여
selected,2,I055,자사_및_계열사_이슈,5,10,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,self_direct_risk:카카오페이증권 해외기업 실적발표 ai 번역 서비스 출시,self_direct_risk,SELF_DIRECT_RISK,501.3,"카카오페이증권, 해외기업 실적발표 AI 번역 서비스 출시"
selected,3,I001,정부_국회,5,1086,"904,1022,1014,1036,1015,1024,1080,1127,1000",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,690.0,"금감원·네이버페이, 모험자본 투자 플랫폼 출범…AI로 벤처투자 연결 | 금감원·네이버페이, 모험자본 투자 플랫폼 출범…AI로 벤처투자 연결 | 금감원-네이버페이, 모험자본 투자플랫폼 출범 [뉴스+현장]"
selected,4,I003,정부_국회,4,2183,"3029,2985,3039,3033,3005",로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:toss:anthropic_glasswing_security,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,656.0,"LGU+, 통신사 최초 AI 보안 전담 조직 신설…'미토스發' 위협 대응 | 트럼프 차단 조치에도…美당국, 보안 감사에 미토스 사용 | 앤트로픽 견제하던 美정부, 알고보니 미토스 활용중…전략자산 된 AI - 머니투데이"
selected,5,I048,정부_국회,5,400,"2015,2006,2024,2101,2558,2162,2146,2096,2102",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,565.0,"정부, '소버린 AI' 핵심 GPU 확보 총력전… 3조 투입 사업 연장 검토 | SKT, 전국 T 월드 매장에 AI 전면 도입한다…9월 시범 운영 목표 | SKT, 전국 T 월드 매장 'AI 전환' 시동…매장용 AI 에이전트 도입"
selected,6,I002,경쟁사_해외이슈,4,1855,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:엔비디아도 함께한 ai 동맹 네이버 유럽 ai 기업과 전격 협력,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"엔비디아도 함께한 AI 동맹…네이버, 유럽 AI 기업과 전격 협력"
selected,7,I004,경쟁사_해외이슈,4,1824,1869,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버클라우드 미스트랄과 소버린 ai 동맹 피지컬 ai 공략,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,633.0,"네이버클라우드, 佛 미스트랄과 소버린 AI 동맹…피지컬 AI 공략 | 네이버클라우드, 佛 미스트랄과 소버린 AI 동맹…피지컬 AI 공략"
selected,8,I005,경쟁사_해외이슈,4,2192,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lg전자 lg엔솔 lgu+ 2분기 실적 공개 ai 기반 음성 스팸 대응 체계 구축,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"LG전자·LG엔솔·LGU+, 2분기 실적 공개·AI 기반 음성 스팸 대응 체계 구축"
selected,9,I007,경쟁사_해외이슈,4,1985,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:이용자 서비스까지 ai 안전성 확대 네이버 asf 2 0 공개,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"“이용자·서비스까지 AI 안전성 확대”…네이버, ASF 2.0 공개"
selected,10,I008,경쟁사_해외이슈,4,1851,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버클라우드 미스트랄 ai와 손잡고 제조 ai 시장 정조준,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버클라우드, 미스트랄 AI와 손잡고 ‘제조 AI 시장’ 정조준"
selected,11,I049,정부_국회,4,2336,"2261,2335,2342,2286,2311",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,549.0,"쿠팡 과징금 심의 전 '美 압박' 변수…공정위 시험대 | 미 하원 보완 보고서 폭로… ""한국 정부, 쿠팡에 4억 1천만 불 보복성 폭탄 과징금"" 美 정계 발칵( 美FOX뉴스) | 쿠팡 과징금 심의 전 '美 압박' 변수…공정위 시험대"
selected,12,I053,정부_국회,5,543,"948,3250,1413,3217,1520",로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_regulation,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,533.0,"'가짜뉴스 퇴출' 칼 빼든 정부…10만 유튜버 허위정보 반복 유포 시 최대 10억 과징금 | 개보위, 우리은행 개인정보 유출 사고 조사 착수 | HBM 다음은 이것…삼성전자, 엔비디아 차세대 플랫폼 겨냥 eSSD 본격 양산"
selected,13,I058,자사_및_계열사_이슈,5,74,"63,118",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,self_direct_risk:견조한 성장 네이버 vs 실적 선방 카카오 2분기 최대 실적 청신호,self_direct_risk,SELF_DIRECT_RISK,472.8,'견조한 성장' 네이버 vs '실적 선방' 카카오⋯'2분기 최대 실적' 청신호 | '견조한 성장' 네이버 vs '실적 선방' 카카오⋯'2분기 최대 실적' 청신호 | '견조한 성장' 네이버 vs '실적 선방' 카카오⋯'2분기 최대 실적' 청신호
selected,14,I081,자사_및_계열사_이슈,5,169,"100,172",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,카카오게임즈 최대주주 변경 및 공동대표 체제,self_governance_mna,SELF_DIRECT_RISK,407.3,"라인게임즈는 칼 빼더니...'카카오게임즈 인수' 라인야후 셈법은? | 카카오게임즈, 김태환·이시우 신임 공동 대표 선임... 글로벌 외연 확장 | 공동대표 체제 갖춘 '카카오게임즈', 오딘Q 포함 하반기 신작 드라이브"
backup,1,I006,경쟁사_해외이슈,4,1782,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버클라우드 미스트랄과 소버린 ai 동맹 제조 ai 공략,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버클라우드, 미스트랄과 ‘소버린 AI’ 동맹…제조 AI 공략"
backup,2,I009,경쟁사_해외이슈,4,1955,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai 안전성 체계 asf 2 0 공개 서비스 중심 관리,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버, AI 안전성 체계 'ASF 2.0' 공개…""서비스 중심 관리"""
