id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
1927,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단, 엔비디아 로봇 시뮬레이션 고교 대회 연다",네이버 커넥트재단 엔비디아 로봇 시뮬레이션 고교 대회 연다,edaily.co.kr,이데일리,"Thu, 16 Jul 2026 01:41:28 GMT","네이버 커넥트재단, 엔비디아 로봇 시뮬레이션 고교 대회 연다 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxQQ20xemVocGFTTDYydS1kNTZROTdJTFFzYUxzaFNVdkl0bl9nd083V0pPS2Y0d0lfR19yV1hFME4wTmx2UTduUW5GelJPMFhFRDVmV1o4c09PdTF0b0UtYU93S05hOEZxOFQtT005dnJxZWtlX2lGZlB2QmdNWGY2Mw?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,general,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 커넥트재단 엔비디아 로봇 시뮬레이션 고교 대회 연다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 커넥트재단 엔비디아 로봇 시뮬레이션 고교 대회 연다,comp_domestic_ai_platform,,,,
2173,경쟁사/해외이슈,경쟁사_해외이슈,KT,"티빙, KBO·KT 효과에 쿠팡플레이 제쳐…과징금 처분은 변수",티빙 kbo kt 효과에 쿠팡플레이 제쳐 과징금 처분은 변수,v.daum.net,v.daum.net,"Wed, 15 Jul 2026 21:02:45 GMT","티빙, KBO·KT 효과에 쿠팡플레이 제쳐…과징금 처분은 변수 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE8taDI3TnVOd1B5S3plNWlSSnllWExEckNDX3hLYy1DVG5RSWZ2UFBDMlc0Tm5sNkFNUE5uNVlrY3E2NVdzZTVjVDJWWk9VRGc?oc=5,google_rss_KT when:2d,332.0,43.0,"antitrust_platform,legal_regulatory_enforcement,strategy_mna_governance",antitrust_general,"KT,쿠팡",,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,332.0,"legal_regulatory_enforcement,strategy_mna_governance",competitor:strategy_mna,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,self_filler_reference,,,,
2106,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"'클로드' 앤트로픽, 이르면 10월 IPO⋯SKT 주가 9만원 선 탈환",클로드 앤트로픽 이르면 10월 ipo skt 주가 9만원 선 탈환,네이트,네이트,"Thu, 16 Jul 2026 01:43:00 GMT","'클로드' 앤트로픽, 이르면 10월 IPO⋯SKT 주가 9만원 선 탈환 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1BZmdmc3FkNkhWdmJSc0RRVVRVckFleElRMkNOSmlWcFJTUGtlWHY2REVOeDhGWmhnWThfUUJfd191TVhOS0thazRPNjNocUxXV1hR?oc=5,google_rss_SKT when:2d,318.0,24.0,"ai_agent,financial_performance,strategy_mna_governance",financial_performance,"SKT,앤트로픽",v43_not_true_competitor,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:skt:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,318.0,"strategy_mna_governance,financial_performance",competitor:strategy_mna,global_incident:ai_security_policy:skt:anthropic_glasswing_security:general,global_incident:ai_security_policy:skt:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:ai_security_policy:skt:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:skt:anthropic_glasswing_security,comp_domestic_strategy,,,,
1988,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버 AI탭 이용자 1천만 돌파…8월 부동산·웨일 에이전트 공개,네이버 ai탭 이용자 1천만 돌파 8월 부동산 웨일 에이전트 공개,글로벌경제신문,글로벌경제신문,"Wed, 15 Jul 2026 04:51:00 GMT",네이버 AI탭 이용자 1천만 돌파…8월 부동산·웨일 에이전트 공개 글로벌경제신문,https://news.google.com/rss/articles/CBMibEFVX3lxTE1qX0RFcXdXY2hsWnMwd2FLeFlfcFlITjIyVVZQSTIzSUpVOG8zeHN0LURKOFcwZGZvNkVMTlhramFyZFZpWEd1X2I0MFVOUFFuR2dFWU5ObjdLVC1VdktaQ2YzWU10VXcydEtiV9IBcEFVX3lxTE9PRlJ4aGZHM0VMS3J3UVBnMXd3WVhkY0dsX000TlU0WWNKekU4Ty1hTDhuaGlrcGpDRnRVQXZVWmZRMzVILVB3LWNqcUhMbl9vd254QURlZnlqLVczRG8xT3Qwa205WnotYUp2Slg2dFA?oc=5,google_rss_네이버 AI when:2d,316.0,16.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,316.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 ai탭 이용자 1천만 돌파 8월 부동산 웨일 에이전트 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 ai탭 이용자 1천만 돌파 8월 부동산 웨일 에이전트 공개,comp_domestic_ai_platform,,,,
2013,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"전문가가 직접 찾아갑니다 네이버, 중소기업·소상공인 개인정보보호 컨설팅 모집",전문가가 직접 찾아갑니다 네이버 중소기업 소상공인 개인정보보호 컨설팅 모집,MSN,MSN,"Tue, 14 Jul 2026 17:25:54 GMT","전문가가 직접 찾아갑니다 네이버, 중소기업·소상공인 개인정보보호 컨설팅 모집 MSN",https://news.google.com/rss/articles/CBMilwVBVV95cUxNSFdTOHdrNktSQTNMNkN5eGtNV256amRjbHlEZUtGUTJ2QVlHZTZwcDRfbGR3bEctanZBNkFtaUtfanppM1NzRk92NEpWUFJ0UTRUT3NlV1h3RlBBZHRRbURIM1RPWXg0Rm5HbUJUdkRDTWZNanNyZXhEZUNjUF85V2F1cUh0a0pFNXBzVGZGYXJHRmJ2LWRlYmpRUjBTVjh3RlpBX1VCZ0x5b1hKTnFuX1h2dTFvX1J5UXdfOXlkR3hwVDRLUjF5TGR2VWZaZTVSYmFMYzdTX05IUWFoRTEtSmtvZkx6Y29ocjFqRXljcFFkV1duV3hxZDlxYmdLM1RMdEFrU2VZTjJWUHRuZDhQd2NhOWpORGZWNUNKNHcwVGxDcHpubW9UUDh5TTFFRXpTREhpRm42R0ZtRGVmSjFKOW91eGZIeDhQczVkc0lqWVBNNERZbTJXbHJKajJVekxGR3hPQnNnV2hvQXRoOFQ0dUd0S2lPVTZRd0tsbmpxQ2NOdlVJYU5pVjNfbzdXMnRQcU85R0xHRlNiX3l2ektkNGlwbUNsbXc2RnB0RFhSUlktQm42ejVES08zemNPMk9TYWZWUkl6R1pzb3pSb0tjNDlwcDNvd1FHRzFXVVMxa1BMSkZFdHNJTVJLWWozUzQ4SURMYzVaX0xCNGZzd0JRdS1ncHEzMnJiYW5xc1ZOMEFHNjI2NkZvNHR0Ynkyb01JUUJWQ1VmX2FxRHgtNU12TDdPSERBODVBUG52cUZkR1kxRGJUN2d1Yjg2UWEzYTZUX24zN3gtS2Z3ck5ya0p3a2NUaC1nT3Rod3VubG94dnd6OWc5RXFaV1ZNLURhQTNfOHYtVnhoTVpkRDdfNXRETi1MRzh4VjA?oc=5,google_rss_네이버 규제 when:2d,315.0,24.5,,,네이버,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:naver:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,315.0,,,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_direct_risk,,,,
2235,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, ‘AX 테크 커넥트 2026’ 개최…AI·데이터·네트워크 미래 기술 공개",kt ax 테크 커넥트 2026 개최 ai 데이터 네트워크 미래 기술 공개,dt.co.kr,디지털타임스,"Wed, 15 Jul 2026 08:58:44 GMT","KT, ‘AX 테크 커넥트 2026’ 개최…AI·데이터·네트워크 미래 기술 공개 dt.co.kr",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1xLU42Sl9TYlBvdVNiQjQ1M3dNSjlQQ0x6TWxabG1rMmlINUktSk9wWTk4ZnlkX1FKSldDeTNGeGNfMXlMbWZGV0tSSkNFQQ?oc=5,google_rss_KT when:2d,305.5,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,305.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2274,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"상담부터 품질 관리까지 한번에…LGU+, 차세대 AI 상담사 공개",상담부터 품질 관리까지 한번에 lgu+ 차세대 ai 상담사 공개,MSN,MSN,"Tue, 14 Jul 2026 17:15:03 GMT","상담부터 품질 관리까지 한번에…LGU+, 차세대 AI 상담사 공개 MSN",https://news.google.com/rss/articles/CBMiggRBVV95cUxNOUFVVWhOVzdXZWVZcEFlOWdPd3lKMEljWTVNUkM2WVc1SDN2NkxJM001V2pQYTU2UXl3ejVjbTRHejR4Z0l4UWhmQ1ZUM3BTaVh2dmRqczB4MmhTWjRpRURYSnBub3c3S0RFcjB2XzQzR1FQSlBPYmxhdzlKNHBmbGtyZEQ3OVZhVWtsYkJ3MGdYQU1sbHhmM0U1UWwtZFhVODJ3ZDFmM3BSeU53b1k5SGQ4TDByd1VibE8zMjZuZGVKU3dmdldYWEhZdHVXd0hvTUNpWXJ3aURrdS1BbFhMRVZ6SEdEbmZDSzhTSDBEVWlDVGNJcFpPd0NDMG1JSFdnSTgwU0ZNUkVsM2s5cTExcDc5aHg2clNOd05zaEotbnJRRGhGSDN1NkJzMF9XZjM5Y0ZwMWNSSFI4NHZJdTdFZW4xUXZxWmYyY2NjZmw2V093TDZaYmVmOXlQdXp1UktocDluNkxqdVRhWWVwNGJHV25COU90MTM1NHNuQkcwRkExeU5jM0dqM0Z5NTJRRXBxbTBjZUZ1NllvdDMyYnhBRzFVNll2cmJWLVNBMExqWW81U0lJTTBYWWFtYkJqUVZUT0NLM1RVWm1fNnQ3UnA1ZEdVRWhmZFlwMjVuanY3d0xjU0VDVjM0NHdFc195UGJTU25kTjJNRUNadE1rdF9qRlF3?oc=5,google_rss_LGU+ when:2d,304.5,11.0,ai_infrastructure_security,ai_infrastructure_security,LGU+,,,,,,,general,14.0,published_yesterday,business_change,event:LGU+:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,304.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:상담부터 품질 관리까지 한번에 lgu+ 차세대 ai 상담사 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:상담부터 품질 관리까지 한번에 lgu+ 차세대 ai 상담사 공개,comp_domestic_ai_platform,,,,
2225,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 'AX 테크 커넥트 2026' 개최…AX 성과 공개",kt ax 테크 커넥트 2026 개최 ax 성과 공개,전자신문,전자신문,"Wed, 15 Jul 2026 06:07:51 GMT","KT, 'AX 테크 커넥트 2026' 개최…AX 성과 공개 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1zUWNGeWxhVWxYT0liQ3FqVzVGRV95OUgyeTlFZ1h5dm9qY1lEUW5hSl95MFQ5bmMzOTVBcHprMGtpTXNzcGx5VTZ0XzJHQQ?oc=5,google_rss_KT when:2d,303.5,4.0,,,KT,,,,,,,general,14.0,published_yesterday,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,303.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2169,경쟁사/해외이슈,경쟁사_해외이슈,KT,"“글로벌 AI 기업 팔란티어와 파트너십”…KT, FDE 경쟁력 더 키운다",글로벌 ai 기업 팔란티어와 파트너십 kt fde 경쟁력 더 키운다,아시아투데이,아시아투데이,"Thu, 16 Jul 2026 01:27:29 GMT","“글로벌 AI 기업 팔란티어와 파트너십”…KT, FDE 경쟁력 더 키운다 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE1PeGI3Uzctamp5SG5RWFFWZWt6S1lGX0hJSm9Lb01kaF9VbnNLMW1DZmhseXpvUTU1d0x5LVpkNlVVVE82Y21OYk1DY2FicDFIYndadlJZTFplRVFRcGIwN0p0TGtLWnRiWW53T1FB?oc=5,google_rss_KT when:2d,298.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,298.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2815,경쟁사/해외이슈,경쟁사_해외이슈,구글,47개 전기통신사업자 이용자보호 평가...과징금 처분시 대폭 감점,47개 전기통신사업자 이용자보호 평가 과징금 처분시 대폭 감점,지디넷코리아,지디넷코리아,"Wed, 15 Jul 2026 10:21:55 GMT",47개 전기통신사업자 이용자보호 평가...과징금 처분시 대폭 감점 지디넷코리아,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5hRlNhSXZnRGhVWk5sSUFkcFF2eEFYYWhONXE2N2wwWUNtNXkzZ1FGbEtoRWVPYU9QcVJZOFdCTjdkb0U4S2FWNFZ0ZE1nSzRkT2FPcG9B?oc=5,google_rss_구글 과징금 when:2d,295.5,83.0,"antitrust_platform,legal_regulatory_enforcement,strategy_mna_governance",antitrust_general,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,naver_telco_strategy_or_infra,Y,global,295.5,"legal_regulatory_enforcement,strategy_mna_governance",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,comp_overseas_regulation_data,,,,
