id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2001,경쟁사/해외이슈,경쟁사_해외이슈,네이버,베라 루빈 vs 스냅드래곤…엔비디아와 다른 퀄컴의 AI 전략,베라 루빈 vs 스냅드래곤 엔비디아와 다른 퀄컴의 ai 전략,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Tue, 16 Jun 2026 22:50:00 GMT",베라 루빈 vs 스냅드래곤…엔비디아와 다른 퀄컴의 AI 전략 네이버 프리미엄콘텐츠,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPMS14b203S01Rb21DdFFuMkZpWnNxaUJva2ZkcW9XNlR4LTJWbTROY3Q5RmpXZ1h5MGRTMHlIdlVtanN1VzlBRWh3QTBnQXVRV1BDUkh4RGRUYXF1TTV5M1dKTjJydnVYODl3TFR1aWNfVkFqdTczSmtvOWRydWgyNHAzWWhFZ2lW?oc=5,google_rss_네이버 AI when:2d,349.5,20.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,네이버,brand_not_in_title,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+policy_legislation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,349.5,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:베라 루빈 vs 스냅드래곤 엔비디아와 다른 퀄컴의 ai 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:베라 루빈 vs 스냅드래곤 엔비디아와 다른 퀄컴의 ai 전략,comp_domestic_ai_platform,,,,
2165,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"통신 넘어 AI 인프라로...SKT, 엔비디아와 'AI 팩토리' 승부수",통신 넘어 ai 인프라로 skt 엔비디아와 ai 팩토리 승부수,디지털투데이,디지털투데이,"Tue, 16 Jun 2026 22:30:00 GMT","통신 넘어 AI 인프라로...SKT, 엔비디아와 'AI 팩토리' 승부수 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE1OVUJBSkgzQl9YNkNZQ0lGYnMtNDNSX3NlX0szX1J6R2NLamNWZFlpUzNXek1hVWRaYWZlVllDRjR5Y3I2cDdZV3ZFVXRUcVBUbGZYWVM5UmlTTVFDWnVCendiUlRPM2k4QTlfSzQ2RHJTQVU?oc=5,google_rss_SKT when:2d,347.0,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,347.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
3121,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"“중국 연계 의혹 한국 통신사에 AI 제공”…미 정부, 앤트로픽 수출통제",중국 연계 의혹 한국 통신사에 ai 제공 미 정부 앤트로픽 수출통제,한겨레,한겨레,"Tue, 16 Jun 2026 10:27:00 GMT","“중국 연계 의혹 한국 통신사에 AI 제공”…미 정부, 앤트로픽 수출통제 한겨레",https://news.google.com/rss/articles/CBMib0FVX3lxTE1HdGdZS09OLVVSa0NucmZqeC1XSmV5Z2tOWjNzR0JLZEhHTDJhbmhUT24tak9XNlBoOUtiVUVQTnBQLU8yeG5IOGVkR0xqR1lKTzdrMWFUVkJZbURkaGhmcHo3dWxSeFpid1RSNXlpRQ?oc=5,google_rss_트럼프 행정부 when:2d,342.5,11.0,ai_infrastructure_security,ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,global,342.5,ai_infrastructure_security,government:tech_security_policy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,,,,
3263,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"""중국 연계 의혹 한국 통신사에 AI 제공""…미 정부, 앤트로픽 수출통제",중국 연계 의혹 한국 통신사에 ai 제공 미 정부 앤트로픽 수출통제,네이트,네이트,"Tue, 16 Jun 2026 10:25:00 GMT","""중국 연계 의혹 한국 통신사에 AI 제공""…미 정부, 앤트로픽 수출통제 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFA0UkpNQXFIM3lRRGdkdmYxakVvYl9HWWkwd3pMcjVqMmVLTE52NDBvelVmRTZuXzJqRFRpT1lyQUp0VDRENkRCTGFKenNGNnJqem1B?oc=5,google_rss_중국 AI when:2d,342.5,11.0,ai_infrastructure_security,ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,global,342.5,ai_infrastructure_security,government:tech_security_policy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,,,,
2033,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"엔비디아, 네이버와 AI 인프라 확장... 차세대 AI 인프라 확장 개시",엔비디아 네이버와 ai 인프라 확장 차세대 ai 인프라 확장 개시,인벤,인벤,"Mon, 15 Jun 2026 15:28:15 GMT","엔비디아, 네이버와 AI 인프라 확장... 차세대 AI 인프라 확장 개시 인벤",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9HNDQ5dERVSmdtM1QySHkyYmltR2kyaWtLRzJCX0hUVWk1X3BSaE1wblpLUGpzR05vUWVCNmV5NU1MWjdUOW9UeGpQaXRKcnR4YUlCNUh3eldxWklla1E?oc=5,google_rss_네이버 AI when:2d,338.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,338.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
2003,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 국방 특화 ‘HyperCLOVA X SEED 4B’ 공개… 드론·전술차량 AI 확대",네이버클라우드 국방 특화 hyperclova x seed 4b 공개 드론 전술차량 ai 확대,테크데일리,테크데일리,"Tue, 16 Jun 2026 16:16:26 GMT","네이버클라우드, 국방 특화 ‘HyperCLOVA X SEED 4B’ 공개… 드론·전술차량 AI 확대 테크데일리",https://news.google.com/rss/articles/CBMibkFVX3lxTE1USDZDRThxVTBYejJWQkVBcWw3emQzS0dVVW1UQS1TX2dITU1ON2ZoMGl3SjBiVmNSakl0UGN3YUhtZDd3TTMyS1VMeXdpTXE0YmVsYkZxSzdPaXZHX0pZUVJSMEwyRFAxazdybi1B0gFyQVVfeXFMTkxwWnFyWUpuMEVfYzAxMDVzdS12RGZaQ184Z0s5VU5ROF81X1JOMVo1NVp0QnRyUEZBaENabW1VT2lucmRmT2U2MjZubEhuek5UejhJQWlkSEF1QkpYalFwZ1YxYXVxMkF6Mm5XZC1NWC1n?oc=5,google_rss_네이버 AI when:2d,312.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,market_commentary,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,312.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 국방 특화 hyperclova x seed 4b 공개 드론 전술차량 ai 확대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 국방 특화 hyperclova x seed 4b 공개 드론 전술차량 ai 확대,comp_domestic_ai_platform,,,,
2355,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,과징금 이어 피해구제 국면으로…쿠팡 개인정보 유출 집단분쟁조정 재개,과징금 이어 피해구제 국면으로 쿠팡 개인정보 유출 집단분쟁조정 재개,MSN,MSN,"Mon, 15 Jun 2026 15:48:29 GMT",과징금 이어 피해구제 국면으로…쿠팡 개인정보 유출 집단분쟁조정 재개 MSN,https://news.google.com/rss/articles/CBMi6ANBVV95cUxPZFl3b3cwY0dqM3hzVkl4a3c2cXR5YVB6VkZacEdwY2NfRFRRY3lIQlVELWgxaEhObmVqNHlpSktiQTN4emdCNmxWVU9pQ1dVenJYMlhnaERtclpGQklnaUQ3OGMtMEVPU0FDc3FYOEN3QmctNVpGZ0hkNGYxNTVFWkpjUUtUOHlEUEpIdXI3Y1VDZmFsZnR0MXlHSmFDUDlCUVRhc0U5eHFvYXZLMnFQXzRERVpCNHB0N1h0eW9hUWhvN3FhSzVuU3pTaXgyWUlNNjBVUWU3amdDOUZBaEFRTmdfaGlQRmFDVF9lU0lUNlJ0RmlidTFLTVlwYV9VV000Vkp2SVcwanU3dWQ4TFFVRTZuck9ObVF5TlZHWmVQbjJiSlBETXE3eHlSaWc5WmtIM3RyV3RscmdLdnhwMWFocC14U2dmU0piSy1TanhnakgxQXRvd3QyWkN3RnFhOEFYYi1sNzNxNU1JR21EUllhM1JTTGI2RkJNTlgxWHRhTm9PMVVLVzVjUTA1NjZfcGFBdEE3UWxJOHlqVGpvak81ckJvV1NYVS1wQlhTN0FuR1dxbXNRSlZLQTRKbU9sY3VCblQzMlVuOEl2U0lTZWlFR2RIUnZxSzV0bkwxQXByMkJfelRrWDV4aw?oc=5,google_rss_쿠팡 과징금 when:2d,302.5,103.0,"antitrust_platform,labor_dispute,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",labor_general,쿠팡,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,302.5,"legal_regulatory_enforcement,privacy_security_reliability",competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_enforcement:coupang:privacy_data_violation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_enforcement:coupang:privacy_data_violation,comp_domestic_direct_risk,platform_enforcement:coupang:privacy_data_violation,,,
2137,경쟁사/해외이슈,경쟁사_해외이슈,SKT,하이닉스 ADR에 앤트로픽 IPO까지…SK스퀘어·SKT '줄경사',하이닉스 adr에 앤트로픽 ipo까지 sk스퀘어 skt 줄경사,데일리안,데일리안,"Wed, 17 Jun 2026 02:11:00 GMT",하이닉스 ADR에 앤트로픽 IPO까지…SK스퀘어·SKT '줄경사' 데일리안,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9HcTc3SW5VMnp6U0pZdndSSDlLVVhUWG8wc05hclVNbjRDdm4xZEhyN0loZ1pHQlZlSlpQelBEa1Q1cGh4bGk4RVFZdmtHS3Q5SW9adl9R0gHmAUFVX3lxTE03T1E2NlE3Q2cwUXdVZnpEeDhmUHhLWEhNLUtDNV8tUzlsZE0yallCTnBMS2h1alJlMXdDaEcwTXRTZ3BxdEhCRDZCLUpFV2E5Zk9CdkFkVFY1TW1rNFMxTkFqSUMzWXJYT1FwOGZUSmRSMVJSZWZ2MFZfOEZzQUFkR01XeUVON3JWeEJGNG9pazV5WGZIRl9YbDBka0pFb0JkaTlMZXpzUDlsOENGalVWUG1Wa3FGdkpOaDVwM0hmcHctUVRXR0w4aFlGTm9CUjNtRDBnakVNZFJ5ZGJzZTdYUDZ5UmVB?oc=5,google_rss_SKT when:2d,302.0,14.0,strategy_mna_governance,strategy_mna_governance,"SKT,앤트로픽",v43_not_true_competitor,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:skt:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,302.0,strategy_mna_governance,competitor:strategy_mna,global_incident:ai_security_policy:skt:anthropic_glasswing_security:general,global_incident:ai_security_policy:skt:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:ai_security_policy:skt:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:skt:anthropic_glasswing_security,comp_domestic_strategy,,,,
1921,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"19만원까지 추락했는데 ""45만원 간다""…엔비디아와 손잡고 재평가 받는 네이버[이주의 관.종]",19만원까지 추락했는데 45만원 간다 엔비디아와 손잡고 재평가 받는 네이버 이주의 관 종,아시아경제,아시아경제,"Wed, 17 Jun 2026 05:22:05 GMT","19만원까지 추락했는데 ""45만원 간다""…엔비디아와 손잡고 재평가 받는 네이버[이주의 관.종] 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5pcGhjUHFxMWdjdTJ0ZWwyODI4M2pOdUoyRUhWaWltNGFfMmo5bXlLaVlaRHdCclJEa2FaRkJ1bUNmdnZSQzM5RE15c3ItRWFVd0NaNXBwYktjOWgxejQzTQ?oc=5,google_rss_네이버 when:2d,294.5,6.5,,,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,294.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:19만원까지 추락했는데 45만원 간다 엔비디아와 손잡고 재평가 받는 네이버 이주의 관 종,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:19만원까지 추락했는데 45만원 간다 엔비디아와 손잡고 재평가 받는 네이버 이주의 관 종,comp_domestic_strategy,,,,
2151,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 민관 데이터로 소상공인 지원…AX 혁신 2.0 본격 가동",skt 민관 데이터로 소상공인 지원 ax 혁신 2 0 본격 가동,포인트경제,포인트경제,"Wed, 17 Jun 2026 00:30:32 GMT","SKT, 민관 데이터로 소상공인 지원…AX 혁신 2.0 본격 가동 포인트경제",https://news.google.com/rss/articles/CBMiakFVX3lxTE1NTGdPMy1uSVJISjhTdlZHeTh4VGdqeVlEd21ncDRWcjRtb0lUQkpWMHVYdk1SRGU1N3ZJODdBRFRtM0lPT19rcW9xTFk5ZEQ2UTZEVDVOMmFzZGIxOEswN2drb3d5ZnBzakE?oc=5,google_rss_SKT when:2d,288.0,4.0,,,SKT,,,,,,,general,24.0,published_today,general,,action_started,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,288.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
