id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2369,경쟁사/해외이슈,경쟁사_해외이슈,SKT,앤트로픽 지분 늘린 SKT…AI 기업 투자 성과 가시화,앤트로픽 지분 늘린 skt ai 기업 투자 성과 가시화,v.daum.net,v.daum.net,"Fri, 21 Aug 2026 08:01:28 GMT",앤트로픽 지분 늘린 SKT…AI 기업 투자 성과 가시화 v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTFB4VTVlZHQ2QnB0MFptYVk0UWFNRWM1eHZHR3R4eF9RcjRRRFRIOE5xVzlYOEF6TUpjWnhDd1ZtamlMTnVCVjNwWEoxRmVKQV92YWF4NA?oc=5,google_rss_SKT when:4d,367.0,36.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,"SKT,앤트로픽",,,,,,,general,0.0,,direct_risk,global_incident:ai_security_policy:skt:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,367.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:skt:anthropic_glasswing_security:general,global_incident:ai_security_policy:skt:anthropic_glasswing_security,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,self_filler_reference,,,
2359,경쟁사/해외이슈,경쟁사_해외이슈,SKT,앤트로픽 지분 늘린 SKT…AI 기업 투자 성과 가시화,앤트로픽 지분 늘린 skt ai 기업 투자 성과 가시화,비즈워치,비즈워치,"Fri, 21 Aug 2026 08:00:03 GMT",앤트로픽 지분 늘린 SKT…AI 기업 투자 성과 가시화 비즈워치,https://news.google.com/rss/articles/CBMiakFVX3lxTE5idHFYdi1BbmhOQWFIN0NVdEszSzNYY2dIakZqUFA3Wk53YnZVbVVra1NKdkF5NFdmVG0xYnZKdVVvbXpxN0hoSnJ3eUE3Nl8tOURrTWVzaUJ2eTJWQzFPM01zNnROQVMwUWc?oc=5,google_rss_SKT when:4d,367.0,36.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,"SKT,앤트로픽",,,,,,,general,0.0,,direct_risk,global_incident:ai_security_policy:skt:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,367.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:skt:anthropic_glasswing_security:general,global_incident:ai_security_policy:skt:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2224,경쟁사/해외이슈,경쟁사_해외이슈,네이버,SKT·네이버가 앤트로픽에 공들이는 이유?…AIDC 고객 선점,skt 네이버가 앤트로픽에 공들이는 이유 aidc 고객 선점,서울경제TV,서울경제TV,"Sat, 22 Aug 2026 23:00:06 GMT",SKT·네이버가 앤트로픽에 공들이는 이유?…AIDC 고객 선점 서울경제TV,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBTaUJZbGVNTXBoRTk2TVVOeDB5YXNfWHBtUHNEZ19Cbk1aZnJRTkY4VXFub1ZOaWdGSWxjdkRNbkc2UjJMRHlYQ3B4aU9CbEgtTWRDLTZ6TE1qVE9ZZ0MwbTRkc3U?oc=5,google_rss_네이버 when:4d,363.0,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_general,"SKT,네이버,앤트로픽",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:naver:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,363.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:naver:anthropic_glasswing_security:general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
230,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,엔비디아 서버값 인상 ‘변수’…네이버·카카오 AI 투자 셈법 복잡해지나,엔비디아 서버값 인상 변수 네이버 카카오 ai 투자 셈법 복잡해지나,이투데이,이투데이,"Sun, 23 Aug 2026 04:12:00 GMT",엔비디아 서버값 인상 ‘변수’…네이버·카카오 AI 투자 셈법 복잡해지나 이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBYVnVrcHFNV3huTTc5V1ljMEZvVWR1UTA4UExxdDNPTWh1V2FUb01JNE1qUFllRDJBdGpsZDJIR3ZsakJ2cXZ3dnB3STBWc3dCZlFfVQ?oc=5,google_rss_카카오 AI when:4d,361.8,32.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,카카오",,,,,,,general,14.0,published_yesterday,business_change,event:네이버+카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,361.8,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:엔비디아 서버값 인상 변수 네이버 카카오 ai 투자 셈법 복잡해지나,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:엔비디아 서버값 인상 변수 네이버 카카오 ai 투자 셈법 복잡해지나,self_strategic_reference,,,
2233,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 광고 매출은 커지는데 관리 '한계'도…""허위·도용모니터링 강화할 것""",네이버 광고 매출은 커지는데 관리 한계 도 허위 도용모니터링 강화할 것,글로벌이코노믹,글로벌이코노믹,"Sat, 22 Aug 2026 23:00:00 GMT","네이버, 광고 매출은 커지는데 관리 '한계'도…""허위·도용모니터링 강화할 것"" 글로벌이코노믹",https://news.google.com/rss/articles/CBMif0FVX3lxTE52Wm1OSGNWcE9DNUh1U1ViNlZvNE94OF9DTEdYM3ZHSXEwdi1hZnBJRTVtX3JTZURRcEZ0NUxZRXY5Q0dfQmtrdHJZVDhTWk1kVEpHSU5JWjdWbzF3VUUyZjR0LXNwbndSSzU1X0JlYnBBX0Q0UE9TT1dVeUlYcTg?oc=5,google_rss_네이버 when:4d,351.5,74.5,"earnings,financial_performance,search_ads",financial_performance,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,351.5,financial_performance,competitor:platform_obligation,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation:general,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,comp_domestic_finance_commerce,,,
2313,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버까지 투자했다…앤트로픽에 몰리는 K테크 [정지은의 산업노트],네이버까지 투자했다 앤트로픽에 몰리는 k테크 정지은의 산업노트,한국경제,한국경제,"Mon, 24 Aug 2026 00:00:01 GMT",네이버까지 투자했다…앤트로픽에 몰리는 K테크 [정지은의 산업노트] 한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE11NGJwcU9GQ3BzU2ZQZXdQYkVpWGdQTk1YVkhlazJ2R05KRHBPd0cyLUVUMld6TzNvQm5tLUg4a3pKOVJwRzhCQ1lVYk5JcE1nc3k5UkYtUzF0Zw?oc=5,google_rss_네이버 site:hankyung.com when:4d,346.5,6.5,,,"네이버,앤트로픽",,,,,,,general,24.0,published_today,general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,346.5,,,global_incident:ai_security_policy:naver:anthropic_glasswing_security:general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:ai_security_policy:naver:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:naver:anthropic_glasswing_security,comp_domestic_strategy,,,
2805,경쟁사/해외이슈,경쟁사_해외이슈,구글,LG유플러스·구글 AI 협력 확대…콘텐츠 창작 인재 육성,lg유플러스 구글 ai 협력 확대 콘텐츠 창작 인재 육성,포쓰저널,포쓰저널,"Sun, 23 Aug 2026 00:02:17 GMT",LG유플러스·구글 AI 협력 확대…콘텐츠 창작 인재 육성 포쓰저널,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5yZUxpX052bzF3aEJBQjhsdmFhQjJnZ0FtVHM0c0ZKc05QMENvOWVpd1lHWUlUbDlOdHVVZGNlZ0pBb0hzdjlUMEYwX0lkdzRkdndRLWVKOEFYR3RabGxIMEVYaEs?oc=5,google_rss_구글 when:4d,345.5,53.5,ai_infrastructure_security,ai_infrastructure_security,"LGU+,구글",,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:google:platform_content_moderation_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,345.5,ai_infrastructure_security,competitor:platform_obligation,global_incident:platform_regulation:google:platform_content_moderation_obligation:general,global_incident:platform_regulation:google:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:google:platform_content_moderation_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_content_moderation_obligation,comp_domestic_ai_platform,,,
2319,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[오늘 이 종목] “SK하이닉스·삼양식품·NAVER·두산에너빌리티… 대규모 주주환원부터 실적 턴어라운드·AI 인프라·해외 수주 핵심주 주목” - 머니투데이,오늘 이 종목 sk하이닉스 삼양식품 naver 두산에너빌리티 대규모 주주환원부터 실적 턴어라운드 ai 인프라 해외 수주 핵심주 주목,머니투데이,머니투데이,"Fri, 21 Aug 2026 03:12:37 GMT",[오늘 이 종목] “SK하이닉스·삼양식품·NAVER·두산에너빌리티… 대규모 주주환원부터 실적 턴어라운드·AI 인프라·해외 수주 핵심주 주목” - 머니투데이 머니투데이,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBSR21FVjBuT0FENnVKZUxlX3RnTnd2dFRnQl9raE5mb3htRUtJQnI3MkxXYmF6dklmVFhyVFlxV0VKNzBhZ1lGMk1wcmo2ZzQyUUZiaGphbTBRRkZYTnIwMHN3YjZ5czFt0gFuQVVfeXFMTV9XaUIyUUFwenVCME9IZzdSbXFHc3VHWkc4VFJCT0hTUXY1U3Y4Vms2aEQ4SVpmUUxubG1hQVZPajJ1em1uYTVDYWtabDNXMzR0VFVYa0RlRUI5V3B6WlQzSHpfTUlOMWZLenZULVE?oc=5,google_rss_네이버 site:mt.co.kr when:4d,344.5,41.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,0.0,,analysis_with_direct_risk,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,naver,344.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2210,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버까지 투자했다…앤트로픽에 몰리는 K테크 [정지은의 산업노트],네이버까지 투자했다 앤트로픽에 몰리는 k테크 정지은의 산업노트,네이트,네이트,"Mon, 24 Aug 2026 00:01:00 GMT",네이버까지 투자했다…앤트로픽에 몰리는 K테크 [정지은의 산업노트] 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE13RlVXQWYwYXNIY1BZcmF2aERLMDFjRUViZnhXRDNIRDFiZTBaQXVVTHhGenA1THBwS1pvOS0tbk9RRnVEMmlnLWNrYXdnMWJqTU53?oc=5,google_rss_네이버 when:4d,341.5,6.5,,,"네이버,앤트로픽",,,,,,,general,24.0,published_today,general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,341.5,,,global_incident:ai_security_policy:naver:anthropic_glasswing_security:general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:ai_security_policy:naver:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:naver:anthropic_glasswing_security,comp_domestic_strategy,,,
2461,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"“AI 보안 취약점 선제 차단”…LGU+, 글로벌 화이트 해커와 맞손",ai 보안 취약점 선제 차단 lgu+ 글로벌 화이트 해커와 맞손,서울경제TV,서울경제TV,"Mon, 24 Aug 2026 00:25:07 GMT","“AI 보안 취약점 선제 차단”…LGU+, 글로벌 화이트 해커와 맞손 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTFB6REZMcjJ4OXJfLUhuS2wwR2pXcFpYTGZScWk3cUdIdW9KNlZLekdfYnlvZHpTYmZlLUVscDJoX2xkNXJERUI2THZmYUVaMWR0OE1rLTNSMHQzWnlzbEhxTEJVUjE?oc=5,google_rss_LGU+ when:4d,339.0,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:lguplus:ai_security_policy,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,339.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:lguplus:ai_security_policy:general,global_incident:ai_security_policy:lguplus:ai_security_policy,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:ai_security_policy:lguplus:ai_security_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:lguplus:ai_security_policy,comp_domestic_ai_platform,,,
