kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I005,자사_및_계열사_이슈,4,2130,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:김해 데이터센터 정리한 kt 비핵심 법인 군살 빼기,self_filler_reference,SELF_AFFILIATE_BUSINESS,618.5,김해 데이터센터 정리한 KT…비핵심 법인 '군살 빼기'
selected,2,I017,자사_및_계열사_이슈,4,27,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:네이버는 데이터센터 카카오는 카카오톡 ai 투자 갈림길 by ebn,self_strategic_reference,SELF_AFFILIATE_BUSINESS,541.8,"네이버는 데이터센터, 카카오는 카카오톡…AI 투자 갈림길 By EBN"
selected,3,I004,정부_국회,5,731,"582,667,2126,2141,2181,2106,2078,2188,2179",로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영 / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26.2: no centr,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,620.0,"SKT, 과기정통부 ‘모두의AI’ 공모 참여…풀스택 역량 총결집 | 과기정통부 '독자 AI 모델' 2차 평가 발표…SKT·LG·업스테이지 생존 | KT, 국산 반도체와 AI모델로 데이터 주권과 AX 도입을 한 번에 해결"
selected,4,I031,정부_국회,4,3196,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,government_ai_core_policy:데이터센터 냉각 시스템 시장 규모 점유율 성장률 분석 2034년,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,449.5,"데이터센터 냉각 시스템 시장 규모, 점유율, 성장률, 분석 (2034년)"
selected,5,I042,정부_국회,4,3204,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_regulation,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,414.5,"포스코DX, 국산 NPU 기반 산업현장 비정형 데이터 분석 플랫폼 개발"
selected,6,I001,경쟁사_해외이슈,4,1960,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:naver:openai_security_access,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,648.5,"[머니네버슬립] 엔비디아, 오픈AI 150조 보증…순환금융 지적 : 네이버 블로그"
selected,7,I002,경쟁사_해외이슈,4,2023,"2042,1882,1967,1913,1986,1976,1983,1974,2021",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,640.0,"네이버, 대학생 대상 AI 개인정보보호 아이디어 공모전 개최 | 네이버, 개인정보보호 아이디어 공모전 개최 | 네이버 디지털트윈 플랫폼, 사우디 ‘국가 표준’ 됐다…지자체 우선 도입"
selected,8,I003,경쟁사_해외이슈,4,1875,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:하나 네이버 2030년 네오클라우드 매출 12조 확신의 매수 구간,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"하나證 ""네이버, 2030년 네오클라우드 매출 12조…확신의 매수 구간"""
selected,9,I123,산업동향,3,3224,,로컬 보조 라벨,industry_structural_change:에스에스알 바다 사업부 인수 cce 시장 점유율 70 굳힌다,industry_structural_change,INDUSTRY_STRUCTURAL_CHANGE,131.25,"에스에스알, ‘바다’ 사업부 인수... CCE 시장 점유율 70% 굳힌다"
selected,10,I006,경쟁사_해외이슈,4,1962,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:전력사용량 3배 늘어난다 네이버 재생에너지 발전소 투자,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,615.5,"전력사용량 3배 늘어난다…네이버, 재생에너지 발전소 투자"
selected,11,I007,경쟁사_해외이슈,4,2022,1872,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:mna_capital:naver:mna_capital,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,610.0,"하나증권 ""네이버 톱픽…엔비디아가 지분 투자하는 전진 기지"" | 하나증권 ""네이버 톱픽…엔비디아가 지분 투자하는 전진 기지"""
selected,12,I019,자사_및_계열사_이슈,5,113,"123,22,82,131,99,127,15,430,100",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,카카오 노조 임단협/파업 및 내부 갈등,self_labor,SELF_DIRECT_RISK,537.8,"네이버 이어 카카오도 '공동교섭'...IT 노조, 계열사 넘어 연대 넓힌다 | 네이버·카카오, 경영 변화 불가피..노조 통합교섭 방식 세분화 | 카카오 노조 ""경영진에 보상 집중""…보상 기준 공개 요구(종합)"
selected,13,I026,자사_및_계열사_이슈,4,42,166,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:카카오 모두의 ai 참여 lg유플러스 등 14개사 컨소시엄 구성,self_strategic_reference,SELF_AFFILIATE_BUSINESS,466.3,"카카오, '모두의 AI' 참여…LG유플러스 등 14개사 컨소시엄 구성 | 카카오, '모두의 AI' 참여…LG유플러스 등 14개사 컨소시엄 구성"
selected,14,I071,정부_국회,5,545,"544,562,633,542,693,727",로컬 보조 라벨,government_ai_core_policy:과학기술정보통신부 모두의 ai 프로젝트 참여 사업자 공모 접수 결과,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,348.0,과학기술정보통신부「모두의 AI」 프로젝트 참여 사업자 공모 접수 결과 | 과학기술정보통신부「모두의 AI」 프로젝트 참여 사업자 공모 접수 결과 | 과학기술정보통신부「모두의 AI」 프로젝트 참여 사업자 공모 접수 결과
selected,15,I072,정부_국회,5,590,713,로컬 보조 라벨,government_ai_core_policy:ai 우주 smr 속도전 전략기술 뒤로 하고 과방위 또 파행,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,341.0,AI·우주·SMR…'속도전' 전략기술 뒤로 하고 과방위 또 파행 - 머니투데이 | AI·우주·SMR…'속도전' 전략기술 뒤로 하고 과방위 또 파행
backup,1,I008,경쟁사_해외이슈,4,1972,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:엔비디아가 3대 주주로 등극한 네이버 드디어 오를 때가 된건가 탈출 기회인가 spotify 20 hilekw,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,608.5,"엔비디아가 3대 주주로 등극한 네이버, 드디어 오를 때가 된건가?! 탈출 기회인가?! Spotify 20 (HIlEkwaMhY)"
