id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
2022,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"하나증권 ""네이버 톱픽…엔비디아가 지분 투자하는 전진 기지""",하나증권 네이버 톱픽 엔비디아가 지분 투자하는 전진 기지,연합뉴스,연합뉴스,"Wed, 19 Aug 2026 23:28:47 GMT","하나증권 ""네이버 톱픽…엔비디아가 지분 투자하는 전진 기지"" 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9YYk5WclUtT3BFN0tkSDRsbkJkTzgxMUFuX1oxSzhKSXpFbnlmbjdabE1YemRrMG5ZeE41UV9WMm1nb3MtUWNUSHptSzItNGdVZDdiM0dxMEdqaXfSAWBBVV95cUxQRUZ4ZG9UeXRMUVpwWTJnRTY0S3dQelcwWXZHR243U1hwbkdEanR6VXZYam83UlNqYy1TYUZUY2planZnbUpCekdkcjQ1QkxvSmo4aFBvYXlqVkM4b1Bqejk?oc=5,google_rss_네이버 site:yna.co.kr when:2d,376.5,31.5,strategy_mna_governance,strategy_mna_governance,네이버,,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,376.5,strategy_mna_governance,competitor:strategy_mna,global_incident:mna_capital:naver:mna_capital:general,global_incident:mna_capital:naver:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:mna_capital,comp_domestic_strategy,,
2078,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 앤트로픽에 1400억 추가 배팅…AIDC부터 보안까지 협력",skt 앤트로픽에 1400억 추가 배팅 aidc부터 보안까지 협력,블로터,블로터,"Wed, 19 Aug 2026 09:11:47 GMT","SKT, 앤트로픽에 1400억 추가 배팅…AIDC부터 보안까지 협력 블로터",https://news.google.com/rss/articles/CBMiaEFVX3lxTE91UmFsd21SRjRGcldvWGEzQ0ZSb1gyWDFWOGhWVUd5cVFfbDFTUmJ5ay04M1NlLTZFdlpzTXlMMEo5NWlsbTFGLXlXdENVY0NkcTV0SFcxOS13OVRveGtqUjRzY09paFph0gFsQVVfeXFMUF9CR1ZMNjVvMEFZZTFnczJJWGVnU3RRLXBNSUFXeVRUdlBxc0hMSC1ra0lBNjFVUG9wcDdRSl9iZzJSWFhxWWhTc1JOUkhwTE8yYW1rY3lsUU9Hb2o3OEV0amV2aElraDNzOEdY?oc=5,google_rss_SKT when:2d,375.5,35.0,"ai_infrastructure_security,aidc_datacenter,phishing_security,privacy_security_reliability",aidc_general,"SKT,앤트로픽",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:skt:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,375.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:skt:anthropic_glasswing_security:general,global_incident:ai_security_policy:skt:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
1872,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"하나증권 ""네이버 톱픽…엔비디아가 지분 투자하는 전진 기지""",하나증권 네이버 톱픽 엔비디아가 지분 투자하는 전진 기지,v.daum.net,v.daum.net,"Wed, 19 Aug 2026 23:30:50 GMT","하나증권 ""네이버 톱픽…엔비디아가 지분 투자하는 전진 기지"" v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBrdE85a05KUERpZDNUcVJPcnRPUFlSazBGTWtDUU5FN2hHOWZXUmRxM2RBczdGQTkwdjg2cV8wazFnbEpsbTM2Z0VOS0NOT3c?oc=5,google_rss_네이버 when:2d,369.5,31.5,strategy_mna_governance,strategy_mna_governance,네이버,,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,369.5,strategy_mna_governance,competitor:strategy_mna,global_incident:mna_capital:naver:mna_capital:general,global_incident:mna_capital:naver:mna_capital,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:naver:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:mna_capital,self_filler_reference,,
2188,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 국산 NPU‧LLM 일체형 플랫폼으로 기업 AX ‘정조준’",kt 국산 npu llm 일체형 플랫폼으로 기업 ax 정조준,아이티데일리,아이티데일리,"Wed, 19 Aug 2026 04:00:59 GMT","KT, 국산 NPU‧LLM 일체형 플랫폼으로 기업 AX ‘정조준’ 아이티데일리",https://news.google.com/rss/articles/CBMiaEFVX3lxTE50cFdSNFEyd2pTa0Z4SlFqQzJQZThZdndYd1dNX2xILW4tSHRkQ0NRTTVkUWVkOWxEdTQ3Y3d5TC1LQldqeG5sdkRoRDFFMjJjR1d0REduSmFkcUQ2aU5ZQVlOV3d2TW9H?oc=5,google_rss_KT when:2d,330.5,28.0,"ai_infrastructure_security,aidc_datacenter,market_power_platform",aidc_gpu_npu,KT,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:kt:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,330.5,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
2179,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 국산 NPU·LLM 통합한 기업용 ‘소버린 AI’ 장비 출시 .... 데이터 주권과 AX 도입 한 번에 해결",kt 국산 npu llm 통합한 기업용 소버린 ai 장비 출시 데이터 주권과 ax 도입 한 번에 해결,워크투데이,워크투데이,"Wed, 19 Aug 2026 12:14:50 GMT","KT, 국산 NPU·LLM 통합한 기업용 ‘소버린 AI’ 장비 출시 .... 데이터 주권과 AX 도입 한 번에 해결 워크투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTE5mNTVWZ0dNZGc2VzdXTzhuRDR6NklLQlhHU2N4MUdpdFN2b1BNNjk2RDRTbHg0V0x1YnIzUnZJNnhtcjJGdTNxbV9Fd0UtS05GQlFaNWFBakZNZHNXaXdYWHJiWC1vMEJ0NGdmZw?oc=5,google_rss_KT when:2d,320.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,320.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
1960,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[머니네버슬립] 엔비디아, 오픈AI 150조 보증…순환금융 지적 : 네이버 블로그",머니네버슬립 엔비디아 오픈ai 150조 보증 순환금융 지적 네이버 블로그,blog.naver.com,blog.naver.com,"Wed, 19 Aug 2026 18:03:59 GMT","[머니네버슬립] 엔비디아, 오픈AI 150조 보증…순환금융 지적 : 네이버 블로그 blog.naver.com",https://news.google.com/rss/articles/CBMijwFBVV95cUxOUG4zSjllTU9yS25HNHVIUHV2MTE2WWJVSThzNXh2bVY0X3pGOGJkbWxiVVkxTjhzNU9saXAwVHpvNUp6LWJ0YlYxZ2tBcnU3RlM0UHpQRDBQMzg5VGh6dnJTbkx6djgzeUpmS0w2ekJxSFJaYThnNjBNMlA0X2JMY2U4LTFGcWdwWW9xdEZFQQ?oc=5,google_rss_네이버 AI when:2d,320.0,-14.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:naver:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,320.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:naver:openai_security_access:general,global_incident:ai_security_policy:naver:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:ai_security_policy:naver:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:naver:openai_security_access,comp_domestic_ai_platform,,
2126,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, AI 스타트업 16개사와 AX 협력 확대…공동 프로젝트 추진",kt ai 스타트업 16개사와 ax 협력 확대 공동 프로젝트 추진,서울경제TV,서울경제TV,"Thu, 20 Aug 2026 00:57:35 GMT","KT, AI 스타트업 16개사와 AX 협력 확대…공동 프로젝트 추진 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9OdVNnLTNJMzVJblNVZkpSTng2VjlaTG40dWI4VlE1Zkl1VEhSQ29NUlg2ek5Lcm5pTGxzQU1EX2s5R0FBXzQ5Y2d3clZQZmp6UGx4SFhQTjFCVEtYNWxlaE9iUng?oc=5,google_rss_KT when:2d,319.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,319.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
2177,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 국산 반도체와 AI모델로 데이터 주권과 AX 도입을 한 번에 해결",kt 국산 반도체와 ai모델로 데이터 주권과 ax 도입을 한 번에 해결,국제일보,국제일보,"Wed, 19 Aug 2026 08:13:30 GMT","KT, 국산 반도체와 AI모델로 데이터 주권과 AX 도입을 한 번에 해결 국제일보",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9PVERqWEllRk1nOXgxcm5zSEtYQVFfOWNQclZKODJ0YkhEVGVKVTJLSDdHNlZoVFN1M0Zpdk1adnhvNmhUNVJuemJQb0RMbzhKY1MtZzdWN0k0eUhabGs0?oc=5,google_rss_KT when:2d,307.5,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,307.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
2141,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, AI 스타트업 16곳과 AX 사업 협력…고객 프로젝트 공동 추진",kt ai 스타트업 16곳과 ax 사업 협력 고객 프로젝트 공동 추진,뉴시스,뉴시스,"Thu, 20 Aug 2026 00:13:12 GMT","KT, AI 스타트업 16곳과 AX 사업 협력…고객 프로젝트 공동 추진 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1wLTF5aWRSeGtkSDc4OGRsTW5KLUEzaHJmREhBWmgydFg3NFc0SFJZNzJWZ045U1FLa2JBbTVvM2NEUmxIVUxJa0NjV2ZGczBqdG03YkxNWk1FTWpIU1JFNNIBeEFVX3lxTE9ncWd1RzZKZWV2UWlQMEN1UWxQRjBna25lbVp2UXY5NzlTLUNNTVRaQ2JlNWowU1RZbG5WdUV4VXJnaElvdzMyNzktWkVOMU90cjRvbzk0b0JVano4U1FHMzVnTUNzMl9DRC0wZVp1TWgzLXA4a29rNg?oc=5,google_rss_KT when:2d,302.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,302.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
2134,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 산업별 AX 동맹 넓힌다…플랫폼 사업화 속도",kt 산업별 ax 동맹 넓힌다 플랫폼 사업화 속도,위키리크스한국,위키리크스한국,"Thu, 20 Aug 2026 01:01:46 GMT","KT, 산업별 AX 동맹 넓힌다…플랫폼 사업화 속도 위키리크스한국",https://news.google.com/rss/articles/CBMib0FVX3lxTE02NUo0ank3dlpLUXhZUkUtXzBpeDNTVjNlY2h2OHRpcjJya0JtSUtRYURBN0pLdk5tYXhHR25xNDhMT0NZejdOb2NvUmxkeU5SbU9pNENzWDhLY2ZlUTlmTG4yZ0dyNFJ5eW12ZlhOYw?oc=5,google_rss_KT when:2d,298.0,11.0,market_power_platform,market_power_platform,KT,,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:kt:platform_regulation,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,298.0,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
